,Unfunny,Somewhat funny,Funny,Caption,Score,Precision
395,40,3,1,"No, I did not see CLOSE ENCOUNTERS OF THE THIRD KIND, but...",1.1136363636363635,0.05830506897872825
399,40,3,1,E-I-E-I-O to you Old McDonald.,1.1136363636363635,0.05830506897872825
1021,39,5,0,"Come on in. We are going to slap you around a little bit, and then drop you off in Roswell, New Mexico.",1.1136363636363635,0.048398332783092544
1833,40,3,1,Hi! We're hoping you can help us adjust to a down to Earth lifestyle.,1.1136363636363635,0.05830506897872825
1049,40,3,1,"Hi, my name is Zingon and I'm calling on you and your neighbors with an interesting article . .",1.1136363636363635,0.05830506897872825
3966,40,3,1,Hey man was in the neighborhood just wanted to drop by and apologize for doing that artwork in your cornfield. I. Hope we didn't ruin your crop.,1.1136363636363635,0.05830506897872825
386,40,3,1,"No leader yet, but I can introduce you to the candidates.",1.1136363636363635,0.05830506897872825
1554,40,3,1,I noticed you are growing High-amylose Class V corn. I hope you are getting a decent premium.,1.1136363636363635,0.05830506897872825
3884,40,3,1,"Sure, come on board. We'd be happy to help you look for Dorothy and Toto.",1.1136363636363635,0.05830506897872825
1800,39,5,0,Now serving farm to UFO,1.1136363636363635,0.048398332783092544
1817,39,5,0,"Welcome! And if you believe this, I have a bridge I want to sell you in Brooklyn",1.1136363636363635,0.048398332783092544
2003,39,5,0,I'd be more'n happy to help ya with yer crop circles.,1.1136363636363635,0.048398332783092544
3671,39,5,0,Cavity search-sure we can find a needle in your haystack.,1.1136363636363635,0.048398332783092544
4454,40,3,1,"Hi, planet M.Santo here to personally thank you for your business.",1.1136363636363635,0.05830506897872825
2009,41,1,2,"No, no, I said make a left! at Venus, not a right.",1.1136363636363635,0.06675749786387705
3357,39,5,0,"Sorry we're a bit late, wifi connectivity is a little shaky around Proxima Centauri. Pleasure to have you on board today. Thanks for tapping our app.",1.1136363636363635,0.048398332783092544
226,40,3,1,What is the current price of corn on this planet?,1.1136363636363635,0.05830506897872825
4451,39,5,0,"My name is Mwrxthp, and I'm asking for your vote.",1.1136363636363635,0.048398332783092544
3349,39,5,0,We have much to learn about this thing called stubble .,1.1136363636363635,0.048398332783092544
867,41,1,2,"Well Clinton and Trump are your nominees, Mars can't possibly be worse.",1.1136363636363635,0.06675749786387705
1994,40,3,1,"We have neither oxygen nor real gravity and since you've sucked both out of the Promised Land, you'll love it on Mars, Mr. GOP.",1.1136363636363635,0.05830506897872825
189,39,5,0,So we will finish your crop-dusting in a light second.,1.1136363636363635,0.048398332783092544
2988,39,5,0,"Oh, don't look so surprised neighbor. I only live in the next galaxy!",1.1136363636363635,0.048398332783092544
1962,39,5,0,Question 12: Have you or any family members traveling with you been in close proximity of livestock?,1.1136363636363635,0.048398332783092544
2534,39,5,0,"Anywhere else it would be a media nightmare - television coverage, cell phone pictures, posting to the internet; not to mention nowhere to land.",1.1136363636363635,0.048398332783092544
1058,39,5,0,So you're the guy behind those pumpkins,1.1136363636363635,0.048398332783092544
3075,39,5,0,Y'all Democrats or Republicans?,1.1136363636363635,0.048398332783092544
3386,40,5,0,Hey Fred! Long time no see. Hop in and we’ll go buzz some jackrabbits in Area 51.,1.1111111111111112,0.047377936967913425
3764,41,3,1,Welcome aboard. You'll like it on Mars; our election campaign season lasts only one week.,1.1111111111111112,0.057050590894718936
435,40,5,0,"We don't need any chickens, pigs, or corn, but you got any more of that Colorado Special?",1.1111111111111112,0.047377936967913425
4470,40,5,0,"Partner,your handrail ain't up to code on this planet.",1.1111111111111112,0.047377936967913425
4428,42,1,2,We have the oxen & the plows... But we need you to teach us how to use them...,1.1111111111111112,0.06530597929391763
3933,41,3,1,Congrats to our first contestant on Interstellar Jeopardy!,1.1111111111111112,0.057050590894718936
2598,40,5,0,Don't worry about your cows -- they're safe with us.,1.1111111111111112,0.047377936967913425
1872,42,1,2,Welcome to the farm to table movement.,1.1111111111111112,0.06530597929391763
2443,41,3,1,Grain Futures.,1.1111111111111112,0.057050590894718936
3644,40,5,0,Fertilizer taste good.,1.1111111111111112,0.047377936967913425
928,40,5,0,"Yes, we are the caucus, but don't worry, we only come to you every four years.",1.1111111111111112,0.047377936967913425
2640,41,3,1,"No offense, Visitor from Space... but the whole crop circle thing is getting really old.",1.1111111111111112,0.057050590894718936
3171,40,5,0,"Up here, we have 17 flavors of La Croix water.",1.1111111111111112,0.047377936967913425
3476,41,3,1,Yes it was me who put the circles in your wheat field,1.1111111111111112,0.057050590894718936
2095,40,5,0,We want you to come to Mars to help with our farm program.,1.1111111111111112,0.047377936967913425
1292,37,2,1,HAVE I GOT A DEAL FOR YOU!,1.1,0.05991446895152781
1652,37,4,0,"First things first, I will not be able to help you get 'Hamilton' tickets.",1.0975609756097562,0.046915570882125224
3662,38,2,1,We will give back your GPS on our return trip next week.,1.0975609756097562,0.05848575028430145
3571,38,2,1,Are you a good martian or a bad martian?,1.0975609756097562,0.05848575028430145
1995,37,4,0,Tell me all about your government's farm subsidies.,1.0975609756097562,0.046915570882125224
2655,38,2,1,"Alien: ""I'm ready. Take me off into your delusional sunset.""",1.0975609756097562,0.05848575028430145
2400,38,2,1,Great to meet you man. We're all a big fan of your crop circles. They're really out of this world.,1.0975609756097562,0.05848575028430145
1473,38,2,1,"""Doesn't matter, Trump or Clinton, betcha' a dollar you'll have to get some kind of vaccination against the entire human race"".",1.0975609756097562,0.05848575028430145
842,38,2,1,3.141592653598793 . . .,1.0975609756097562,0.05848575028430145
3022,39,0,2,"In fact it's not cliche since the old ""farmer's daughter"" joke never involved a spaceship.",1.0975609756097562,0.06811824411594605
914,38,2,1,Take me to your farmhand.,1.0975609756097562,0.05848575028430145
2872,38,2,1,Yes! I sold hula-hoops. How did you know?,1.0975609756097562,0.05848575028430145
3129,38,2,1,"Welcome, we serve men!",1.0975609756097562,0.05848575028430145
679,37,4,0,My wife was wondering if you could spare a cup of sugar.,1.0975609756097562,0.046915570882125224
2825,38,2,1,Thanks for not bein' like all them other ones that can't stand the sight of a crop without a circle in it!,1.0975609756097562,0.05848575028430145
932,38,2,1,"You can sleep in my barn, but you have to stay away from the milking machine.",1.0975609756097562,0.05848575028430145
4404,38,2,1,Howdy! I don't think we've met before.,1.0975609756097562,0.05848575028430145
195,38,2,1,"''Welcome to farming's future, up and clean.''",1.0975609756097562,0.05848575028430145
959,37,4,0,Welcome Earthling... We want to show you how we made our planet great again.,1.0975609756097562,0.046915570882125224
1237,39,0,2,"Trust us, we have no incisions to farm you.",1.0975609756097562,0.06811824411594605
999,37,4,0,Hide in here. No one cares about crop circles unless they think I did it.,1.0975609756097562,0.046915570882125224
2735,37,4,0,"Come on in, you're just in time for lunch!",1.0975609756097562,0.046915570882125224
4443,37,4,0,We're here to get you out of Dodge.,1.0975609756097562,0.046915570882125224
646,38,2,1,Welcome neighbor. Wife's made a apple pie over ther if ya need a good feed.,1.0975609756097562,0.05848575028430145
3225,38,2,1,"Glurb freeble zurf pftht, Monsanto.",1.0975609756097562,0.05848575028430145
1091,37,4,0,This land is your land,1.0975609756097562,0.046915570882125224
3267,37,4,0,Please come in and allow me to introduce you to this year's selection of Monsanto seeds.,1.0975609756097562,0.046915570882125224
634,37,4,0,"Your corm makes excellent ethanol, so fill her up and for take-out, I'll need a dozen corn dogs.",1.0975609756097562,0.046915570882125224
3400,38,2,1,We came for the tractor tour of your crop circles.,1.0975609756097562,0.05848575028430145
35,37,4,0,You'll be back in a mere 500 years.,1.0975609756097562,0.046915570882125224
1089,37,4,0,The space guy wants locally-sourced vegetables for his colony.,1.0975609756097562,0.046915570882125224
3613,39,2,1,"I am weary traveler who's vehicle seems to have broken down. May I sleep your barn tonight? I promise not to touch your daughter."" ""This sounds like some kind of joke.",1.0952380952380953,0.057123496526633864
3065,38,4,0,We see you have corn - we need fuel to get home!,1.0952380952380953,0.045843796413450766
389,38,4,0,"We will beat China by 20% per bushel and no anal probe ever, guaranteed!",1.0952380952380953,0.045843796413450766
900,39,2,1,"You know the drill Noah, bring two of each kind to the ship before the Big Storm.",1.0952380952380953,0.057123496526633864
4415,38,4,0,"Can I get a bushel of corn, two bales of hay and 5 pounds of wheat, please? Oh, and can you make that to go?",1.0952380952380953,0.045843796413450766
1902,38,4,0,"My name is Artificial Intelligence, and you must be Real Stupid.",1.0952380952380953,0.045843796413450766
3659,38,4,0,Welcome. We just love the neighborhood.,1.0952380952380953,0.045843796413450766
1961,38,4,0,Welcome. My name is Jim Bob and I'm with the county agriculture extension program.,1.0952380952380953,0.045843796413450766
2480,38,4,0,Glad we could agree about the crop circles.,1.0952380952380953,0.045843796413450766
1890,39,2,1,"Welcome to Xebo's Proctology, home of the galaxy's wackiest anesthesia.",1.0952380952380953,0.057123496526633864
2538,40,0,2,Just dropped by to thank you for all that genetically modified veggies you have produced.,1.0952380952380953,0.06651717102567413
4370,39,2,1,I'm *(^#!+@. Fly me.,1.0952380952380953,0.057123496526633864
4349,38,4,0,"HOWDY NEIGHBOR, GLAD YOU DROPPOD BY.",1.0952380952380953,0.045843796413450766
233,38,4,0,"Welcome to a world without rakes, hoes or plows!",1.0952380952380953,0.045843796413450766
3973,38,4,0,"HI! I represent a large farming co-op, and we can offer you a handsome profit on your farm.",1.0952380952380953,0.045843796413450766
2453,38,4,0,YOU are a contestant on 'Farming With The Stars',1.0952380952380953,0.045843796413450766
983,38,4,0,I understand - those dating sites limited to farmers are too limiting. I'll broaden you're horizons.,1.0952380952380953,0.045843796413450766
2489,38,4,0,Got any extra blorf-glorkens lying around? The ship broke down.,1.0952380952380953,0.045843796413450766
2533,39,2,1,Can you come back to Earth with me?,1.0952380952380953,0.057123496526633864
2517,38,4,0,"""Corn crop looks that bad, uh?",1.0952380952380953,0.045843796413450766
1874,40,0,2,Only 239 days until JOHN WICK: CHAPTER TWO.,1.0952380952380953,0.06651717102567413
1552,39,2,1,No. I'm sorry. All our crops are non-GMO.,1.0952380952380953,0.057123496526633864
869,38,4,0,"I asked to be taken to your leader, not feeder.",1.0952380952380953,0.045843796413450766
843,39,2,1,Pleased to meet you. I'm Old Macdonald. E I E I O.,1.0952380952380953,0.057123496526633864
658,38,4,0,"Howdy, we sell the best seed corn in the universe.",1.0952380952380953,0.045843796413450766
2186,39,2,1,Welcome! There are no illegal aliens here.,1.0952380952380953,0.057123496526633864
3797,39,2,1,"Congratulations, I know you will be very happy with this used turbo 360 Saturn.",1.0952380952380953,0.057123496526633864
3716,38,4,0,We need to double-check that it's organic.,1.0952380952380953,0.045843796413450766
2208,39,2,1,Lucky us! You are our first organic farmer !,1.0952380952380953,0.057123496526633864
4566,40,0,2,Welcome back. Stairway to heaven has been clearest. Go for it!,1.0952380952380953,0.06651717102567413
2215,38,4,0,No - we have no Ethanol for consumption here.,1.0952380952380953,0.045843796413450766
204,40,0,2,"Come aboard, but don't tell the missus about this, okay?",1.0952380952380953,0.06651717102567413
2225,39,2,1,"Thanks anyway, but I already gave at the space station.",1.0952380952380953,0.057123496526633864
3226,38,4,0,Welcome aboard Mr Lewandowski. Mission accomplished.,1.0952380952380953,0.045843796413450766
611,38,4,0,A warm welcome to the inter-galactic ethanol price-fixing summit.,1.0952380952380953,0.045843796413450766
600,38,4,0,We traveled halfway across the galaxy to witness your upcoming Presidential debates!,1.0952380952380953,0.045843796413450766
2264,39,2,1,"Once again, my apologies for the misunderstanding over the fish bowl.",1.0952380952380953,0.057123496526633864
594,38,4,0,Ball game's over?,1.0952380952380953,0.045843796413450766
4591,38,4,0,Can I interest you in some GMOs?,1.0952380952380953,0.045843796413450766
2139,39,2,1,Now I understand why you checked both pick-up and delivery when you submitted your on-line order,1.0952380952380953,0.057123496526633864
2131,39,2,1,Oui est la Paris?,1.0952380952380953,0.057123496526633864
3818,39,2,1,"Howdy Pardner, I sure do appreciate you lettin' me borrow that rake",1.0952380952380953,0.057123496526633864
2420,39,2,1,Donald Trump is deporting me but I didn't think it would be to outer space,1.0952380952380953,0.057123496526633864
3340,38,4,0,Hello. I’m Bizoork here to help. One of your cows sent us a message that you are having trouble with a neighbor.,1.0952380952380953,0.045843796413450766
3676,39,2,1,It's BETTER than Kansas...,1.0952380952380953,0.057123496526633864
2976,39,2,1,Welcome to the Biosphere 3 Project.,1.0952380952380953,0.057123496526633864
828,38,4,0,"Well, it's nice to meet you too. We get so few callers, you know.",1.0952380952380953,0.045843796413450766
3866,39,2,1,"Oh, no, no, no. Nothing like that. I'm here to bring you the good word...the Rapture starts in five minutes...",1.0952380952380953,0.057123496526633864
3122,39,2,1,Congratulations! The Zanadunians of Zanadunia have voted you the best dressed man in the galaxy.,1.0952380952380953,0.057123496526633864
771,39,2,1,I have the new crop circle catalog for this year but you'll have to sign the confidentiality form or be abducted.,1.0952380952380953,0.057123496526633864
3821,39,2,1,"So good to see you, Mr Littlegreen",1.0952380952380953,0.057123496526633864
2079,39,2,1,"Oh, the farmer and the martian should be friends...",1.0952380952380953,0.057123496526633864
689,38,4,0,Can you give me a minute? I'm just feeding the kids.,1.0952380952380953,0.045843796413450766
3191,38,4,0,"How'd you get over the wall, fella?",1.0952380952380953,0.045843796413450766
4554,38,4,0,Welcome to the funny farm.,1.0952380952380953,0.045843796413450766
2111,38,4,0,Our farm girls ARE out of this world.,1.0952380952380953,0.045843796413450766
3284,38,4,0,Bowie?,1.0952380952380953,0.045843796413450766
4321,39,2,1,"Hello, again.",1.0952380952380953,0.057123496526633864
1010,38,4,0,Greetings earthling. Just wanted your permission to leave a couple of crop circles in your field.,1.0952380952380953,0.045843796413450766
199,39,2,1,"I understand your position, but I think you'll see some real potential in what we're doing with genetically modified organisms.",1.0952380952380953,0.057123496526633864
4181,39,2,1,Welcome to the political free zone!,1.0952380952380953,0.057123496526633864
2286,39,2,1,Hail Earth Buddy. We have come for your kale!,1.0952380952380953,0.057123496526633864
158,39,2,1,Certified organic? Totally.,1.0952380952380953,0.057123496526633864
4270,39,2,1,"Believe me, it's better on our planet.",1.0952380952380953,0.057123496526633864
3438,38,4,0,"Geez, from the Trump campaign are ye?",1.0952380952380953,0.045843796413450766
1294,39,2,1,"No probe, Lem. No problem.",1.0952380952380953,0.057123496526633864
1416,38,4,0,In 3 easy steps we'll make your planet great again.,1.0952380952380953,0.045843796413450766
2808,38,4,0,ew its touching me,1.0952380952380953,0.045843796413450766
3460,39,2,1,""" Nice to meet you, now get going before my wife comes out here and want to redecorate your ship! "" Bridgebody.squarespace.com",1.0952380952380953,0.057123496526633864
1329,39,2,1,"What do you mean, ""Going green?""",1.0952380952380953,0.057123496526633864
264,39,2,1,"Mom and dad are away, so we invited some Reptilians too.",1.0952380952380953,0.057123496526633864
2862,39,2,1,"I know we said the pesticide was harmless, Farmer Brown, but . . .",1.0952380952380953,0.057123496526633864
2945,39,2,1,We all hope you brought a FarmBox--we're out of turnips.,1.0952380952380953,0.057123496526633864
3551,39,2,1,Thanks for coming out tonight Carl. This meeting is really important.,1.0952380952380953,0.057123496526633864
2699,40,0,2,We come as manifestations of your primitive bipedal fantasies.,1.0952380952380953,0.06651717102567413
1683,38,4,0,Got any ethanol we could borrow?,1.0952380952380953,0.045843796413450766
1335,38,4,0,Howdy stranger!,1.0952380952380953,0.045843796413450766
1647,39,2,1,We're with the Trump campaign.,1.0952380952380953,0.057123496526633864
76,39,2,1,Don't worry. It's not an election year on my planet.,1.0952380952380953,0.057123496526633864
1357,39,2,1,I don't want to go to Uranus - my proctologist already probed me!,1.0952380952380953,0.057123496526633864
3471,38,4,0,"And greetings to you as well, would you mind retrieving Beyonce, my kids just love her latest LP.",1.0952380952380953,0.045843796413450766
55,38,4,0,"Welcome, but unfortunately, today we aren't accepting ""Take me to your leader"" requests.",1.0952380952380953,0.045843796413450766
54,38,4,0,Amish-ed you sooooo much.,1.0952380952380953,0.045843796413450766
1618,39,2,1,Have I got a campaign for you!,1.0952380952380953,0.057123496526633864
418,38,4,0,Trump campaign headquarters?,1.0952380952380953,0.045843796413450766
1144,39,2,1,"We've come to learn more about this thing you call ""Instagram.""",1.0952380952380953,0.057123496526633864
1125,38,4,0,"It's about time. Now, get me my helmet.",1.0952380952380953,0.045843796413450766
1159,39,2,1,Welcome aboard ... we have been monitoring your presidential primaries!,1.0952380952380953,0.057123496526633864
3999,38,4,0,"...and on our planet we call this a ""handshake"". Now, show me again what you called a ""fist bump"".",1.0952380952380953,0.045843796413450766
4094,39,2,1,"Thanks for getting here so quickly. I can put up with the droughts, floods and tornadoes, but that Trump! Get me out of here!",1.0952380952380953,0.057123496526633864
1593,39,2,1,"We come in peace..and even if we didn't, you want Trump or Hillary?",1.0952380952380953,0.057123496526633864
85,38,4,0,Welcome home Brother Odysseus.,1.0952380952380953,0.045843796413450766
1513,39,2,1,Your Miracle Heater will be delivered within 5 business days.,1.0952380952380953,0.057123496526633864
1750,39,2,1,"That's right, I'm Mr. Trumps new campaign manager, can you point the way?",1.0952380952380953,0.057123496526633864
4091,39,4,0,"I know, Tinder, Bumble, I can't keep them straight either.",1.0930232558139534,0.04481972612369448
2278,40,2,1,"We’d love to examine your feeder, try out your weeder, and meet your breeder, but that’s really all that’s on our minds.",1.0930232558139534,0.055823181223160837
4106,40,2,1,"Congratulations, we are from the art appreciation society of planet Picasso. We love your corn-field design.",1.0930232558139534,0.055823181223160837
1558,40,2,1,They wanted to know if they can slot you in after Gingrich on day three,1.0930232558139534,0.055823181223160837
2268,40,2,1,"I assure you, this is an executive order from President Trump.",1.0930232558139534,0.055823181223160837
673,39,4,0,Take me to your agribusiness leader.,1.0930232558139534,0.04481972612369448
678,39,4,0,We would like your insight on the Kanye vs. Swift fued.,1.0930232558139534,0.04481972612369448
4517,39,4,0,You're just what we need for settling on Mars.,1.0930232558139534,0.04481972612369448
4537,39,4,0,Thank you for help. You wouldn't believe how hard it is to find a decent parking zone in the city.,1.0930232558139534,0.04481972612369448
1649,40,2,1,"The name's Trump, and I need honest folk like you to get on board.",1.0930232558139534,0.055823181223160837
4515,40,2,1,We need to talk about Monsanto.,1.0930232558139534,0.055823181223160837
4510,39,4,0,We have the cookbook; now we just need the right ingredients.,1.0930232558139534,0.04481972612369448
757,39,4,0,Come quickly - the cows need milking!,1.0930232558139534,0.04481972612369448
1550,39,4,0,I heard you're looking for a president.,1.0930232558139534,0.04481972612369448
364,39,4,0,I heard Dorthy was back. Is she home?,1.0930232558139534,0.04481972612369448
4117,39,4,0,Take me to your okra.,1.0930232558139534,0.04481972612369448
766,39,4,0,Are you delivering those non-GMO seeds I ordered from Mars?,1.0930232558139534,0.04481972612369448
579,40,2,1,"Just dropping by to say ""hello.""",1.0930232558139534,0.055823181223160837
3833,39,4,0,"Welcome to Galactic Uber, hayseed.",1.0930232558139534,0.04481972612369448
1571,39,4,0,And I agree not to say anything about those subsidy claims.,1.0930232558139534,0.04481972612369448
609,40,2,1,Take me to your litter.,1.0930232558139534,0.055823181223160837
1514,39,4,0,We wish to be simple. We wish to be free. Show us your ways.,1.0930232558139534,0.04481972612369448
1614,39,4,0,We have come to learn about your organic farming techniques!,1.0930232558139534,0.04481972612369448
4092,39,4,0,We are so happy you have gone organic,1.0930232558139534,0.04481972612369448
349,39,4,0,There is life after Brexit.,1.0930232558139534,0.04481972612369448
2189,40,2,1,You can call me GMO.,1.0930232558139534,0.055823181223160837
2188,39,4,0,If you build it we will come.,1.0930232558139534,0.04481972612369448
1470,39,4,0,Did you bring the cookbook?,1.0930232558139534,0.04481972612369448
4569,40,2,1,Was it the Trump 2016 crop circle?,1.0930232558139534,0.055823181223160837
2183,39,4,0,Amazing. We keyed SCUM into our advanced GPS and it brings us to Texas for the close encounters of the fourth kind.,1.0930232558139534,0.04481972612369448
3855,39,4,0,Glad to know we can count on your vote in November.,1.0930232558139534,0.04481972612369448
4158,39,4,0,Congratulations! You have been selected to participate in scientific survey.,1.0930232558139534,0.04481972612369448
4144,39,4,0,Peace! I'm here about your crop circles.,1.0930232558139534,0.04481972612369448
355,40,2,1,"Before we get started, you should know we don't make crop circles in GMO fields.",1.0930232558139534,0.055823181223160837
1424,39,4,0,"Any fresh eggs for sale, buddy?",1.0930232558139534,0.04481972612369448
443,39,4,0,Sorry about the bad reception on your TV. It’s probably all of this damn electromagnetic radiation.,1.0930232558139534,0.04481972612369448
1636,40,2,1,"Welcome, and thank you for meeting with the leaders of Monsanto.",1.0930232558139534,0.055823181223160837
1417,41,0,2,"Welcome, you are not a Trump supporter.",1.0930232558139534,0.06498959358193226
3766,39,4,0,I cant thank you enough for getting me out of here...now that Trump is President.,1.0930232558139534,0.04481972612369448
2113,39,4,0,"Pleasure to probe you...er, I mean, meet you.",1.0930232558139534,0.04481972612369448
4558,40,2,1,do you want to have golden corn? then come with me.,1.0930232558139534,0.055823181223160837
781,39,4,0,I'm from the government and I am here to help.,1.0930232558139534,0.04481972612369448
1763,39,4,0,I guess its true that aliens only land in corn fields...,1.0930232558139534,0.04481972612369448
4071,40,2,1,"How's fifty Jupiters per bushel? We're having a little food shortage in here""",1.0930232558139534,0.055823181223160837
4298,39,4,0,Help us grow huge vegetables in outer space.,1.0930232558139534,0.04481972612369448
4396,39,4,0,"Father, it's me Johnny, come on in, you'll be safe here!",1.0930232558139534,0.04481972612369448
977,40,2,1,Would you like to take a spin...we still have some space left?,1.0930232558139534,0.055823181223160837
1717,39,4,0,We're from Farm Aid. Willie sent us.,1.0930232558139534,0.04481972612369448
1718,39,4,0,"How now, brown cow?",1.0930232558139534,0.04481972612369448
989,39,4,0,Welcome to planet Trump. It's gonna be TREMEMDOUS!,1.0930232558139534,0.04481972612369448
3946,40,2,1,"To be honest, I thought you said you came with *peats*",1.0930232558139534,0.055823181223160837
1197,40,2,1,"Really, it'll be no harder that farming in Kentucky",1.0930232558139534,0.055823181223160837
1171,40,2,1,Till death do us part seemed long enough to me.,1.0930232558139534,0.055823181223160837
1842,40,2,1,"Yes, Mr Trump, it's time to go home!",1.0930232558139534,0.055823181223160837
1022,40,2,1,Have you heard the one about the farmer and the alien? Wait 'til you see my bar scene!,1.0930232558139534,0.055823181223160837
1830,39,4,0,"Welcome, finally someone to explain quantum mechanics.",1.0930232558139534,0.04481972612369448
4360,40,2,1,Thanks for coming on short notice. We need to have your tractor push us to help get our engine running again,1.0930232558139534,0.055823181223160837
4017,40,2,1,See you next year Fred. We can't get enough of the corn and bluberries.,1.0930232558139534,0.055823181223160837
1246,40,2,1,The flight to Mars is now boarding,1.0930232558139534,0.055823181223160837
1053,40,2,1,We're so glad you could come with us. Our entire crop of lettuce is dying from some terrible disease!,1.0930232558139534,0.055823181223160837
1749,39,4,0,thanks! I promise you that I'll return to Iowa often before 2020...,1.0930232558139534,0.04481972612369448
4299,39,4,0,"Welcome, we've heard people were disappointed with the presidential choices!",1.0930232558139534,0.04481972612369448
3978,40,2,1,"Look, we've heard there's a chance we can still get Hamilton tickets before Lin Manuel Miranda's contract runs out. Can you help us or not?",1.0930232558139534,0.055823181223160837
4006,39,4,0,Do you have something to do with Donald Trump?,1.0930232558139534,0.04481972612369448
1128,40,2,1,"FARMERS REMORSE: Alien excitedly, ""Did you remember the beer?""",1.0930232558139534,0.055823181223160837
1793,39,4,0,I'm going to need to check your passport.,1.0930232558139534,0.04481972612369448
4316,40,2,1,We need someone who knows about farming.,1.0930232558139534,0.055823181223160837
39,39,4,0,Welcome survivor.,1.0930232558139534,0.04481972612369448
4330,39,4,0,Welcome! We have come four billion light years to learn how you make silage.,1.0930232558139534,0.04481972612369448
4328,40,2,1,Is the oxygen breathable Mr. Earthling?,1.0930232558139534,0.055823181223160837
1124,40,2,1,Welcome to shuttle service to Oz.,1.0930232558139534,0.055823181223160837
4277,39,4,0,I'm here for Shark Week.,1.0930232558139534,0.04481972612369448
1708,39,4,0,"Saucer here, to deliver your Sirius Dish, sir!",1.0930232558139534,0.04481972612369448
4070,39,4,0,I tried to tell everyone that this day was gonna come.,1.0930232558139534,0.04481972612369448
1980,40,2,1,Congratulations. We've been watching for fifty years. You're the one sane human.,1.0930232558139534,0.055823181223160837
4481,40,2,1,Ship needs methane gas for fuel ? Washington has tons. Ask for Mitch.,1.0930232558139534,0.055823181223160837
427,39,4,0,"Goodbye son, sorry about feeding you that GMO corn.",1.0930232558139534,0.04481972612369448
4219,39,4,0,I got dizzy circling your crops.,1.0930232558139534,0.04481972612369448
1664,39,4,0,I'm running for president of the universe.,1.0930232558139534,0.04481972612369448
375,39,4,0,Is that you Gort?,1.0930232558139534,0.04481972612369448
4318,40,2,1,"""Just think of us as a viable third-party choice."" Submitted by Paul & Joel Angiolillo, Watertown MA",1.0930232558139534,0.055823181223160837
1991,39,4,0,"Thanks, but I need coveralls, not overalls.",1.0930232558139534,0.04481972612369448
20,39,4,0,I used to say Heaven can Wait but now I'm sorry I did.,1.0930232558139534,0.04481972612369448
851,40,2,1,"Well, thank you Farmers Only!",1.0930232558139534,0.055823181223160837
856,40,2,1,Anal probe?,1.0930232558139534,0.055823181223160837
3881,40,2,1,Peas? Carrots? What'll it be?,1.0930232558139534,0.055823181223160837
1671,40,2,1,"Thanks, but we prefer Organic vegetables.",1.0930232558139534,0.055823181223160837
1963,40,2,1,"Captain, coming down your vectored thrusters looked super-critical.",1.0930232558139534,0.055823181223160837
1274,39,4,0,I'm trying to reduce my carbon footprint.,1.0930232558139534,0.04481972612369448
875,39,4,0,"Alien?"" ""Doggone it, get Trump on the phone, now we gotta build a wall and a dome.",1.0930232558139534,0.04481972612369448
4225,40,2,1,"Further evidence to explain why Mars is a ""red"" planet.""",1.0930232558139534,0.055823181223160837
1956,40,2,1,"Yup, that's what I said- any other planet you like. Just needs to be within this galaxy.",1.0930232558139534,0.055823181223160837
1954,39,4,0,Do you always knock this time of night?,1.0930232558139534,0.04481972612369448
383,39,4,0,We've come to buy more GMOs!,1.0930232558139534,0.04481972612369448
904,39,4,0,Howdy earth alien! Will you help me brush up on my country?,1.0930232558139534,0.04481972612369448
1328,40,2,1,"We're very excited that you've planted our new Monsanto seeds and can't wait for your crop to be ready to invade, uh, harvest!",1.0930232558139534,0.055823181223160837
922,39,4,0,"Cons: XJ-9 lacks oxygen and is hotter than your sun. Pros: We do not to post our political views on social media. Welcome aboard, you're going to love it.",1.0930232558139534,0.04481972612369448
1689,40,2,1,I've a new grain you might like,1.0930232558139534,0.055823181223160837
1903,40,2,1,"Hi-ho, the derry-o!",1.0930232558139534,0.055823181223160837
423,40,2,1,Republican health care plan...,1.0930232558139534,0.055823181223160837
1893,39,4,0,"""Pleased to meet you too . Now how about you run back home and fetch us some of that Earthling moonshine we've heard so much about ?",1.0930232558139534,0.04481972612369448
1670,41,0,2,I am really feeling this grassroots campaign - it should get people talking.,1.0930232558139534,0.06498959358193226
1889,40,2,1,"Congratulations Mr. McDonald, you are now officially an Operating Thetan.",1.0930232558139534,0.055823181223160837
3432,40,2,1,The best you can do is stairs? Really?,1.0930232558139534,0.055823181223160837
2631,39,4,0,Take me to your caucus.,1.0930232558139534,0.04481972612369448
3335,39,4,0,Hey come on in and I want to know all about LeBron James.,1.0930232558139534,0.04481972612369448
2722,40,2,1,"Take me to your leader--unless, of course, that douchebag Donald Trump has somehow already assumed that office.",1.0930232558139534,0.055823181223160837
2986,39,4,0,"No one will believe a word of it when you return, not since you started growing marijuana.",1.0930232558139534,0.04481972612369448
2730,39,4,0,Jimmy Johns?,1.0930232558139534,0.04481972612369448
2747,40,2,1,Your cheese is ready,1.0930232558139534,0.055823181223160837
2750,39,4,0,Hi. What would you take in exchange for a free range chicken and a quart of raw milk?,1.0930232558139534,0.04481972612369448
272,41,0,2,The progressive folks at Agri-Nuke would like the chance to boost your yield.,1.0930232558139534,0.06498959358193226
2345,39,4,0,Show us how to grow dandelions and kudzu and we'll give you back your cows and chickens.,1.0930232558139534,0.04481972612369448
3356,39,4,0,I hear your corn is out of this world.,1.0930232558139534,0.04481972612369448
