rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
4418,0,7,66,73,1.095890410958904,0.034700192131439885,552,How about a tow?
4418,0,7,66,73,1.095890410958904,0.034700192131439885,552,Aren't you overstepping your authority? We're not at sea anymore.
4418,1,5,67,73,1.095890410958904,0.03980729628804269,552,In a race your heatstoke will beat mine every time.
4418,2,3,68,73,1.095890410958904,0.04432988091083928,552,"Oh, for Pete's sake!"
4418,1,5,67,73,1.095890410958904,0.03980729628804269,552,Paradoxical intervention?
4418,1,5,67,73,1.095890410958904,0.03980729628804269,552,Your lost?
4418,1,5,67,73,1.095890410958904,0.03980729628804269,552,"Yes, time is relative. Suffering is relative, too. But sandbars? Sandbars are not relative."
4418,2,3,68,73,1.095890410958904,0.04432988091083928,552,I am NOT your white whale!
4418,0,7,66,73,1.095890410958904,0.034700192131439885,552,"Sorry, I didn't mean ""go pound sand"" literally!"
4418,1,5,67,73,1.095890410958904,0.03980729628804269,552,"When I want a comedian, I'll let you know."
4418,1,5,67,73,1.095890410958904,0.03980729628804269,552,"So, Noah, what do you have to say now?"
4418,2,3,68,73,1.095890410958904,0.04432988091083928,552,"Hey, slow down! The vultures can't keep up!"
4418,1,5,67,73,1.095890410958904,0.03980729628804269,552,I'm nuts? Stop splashing me with the oars!
4418,1,5,67,73,1.095890410958904,0.03980729628804269,552,"""Perhaps you misunderstood when I said :It would be nice to have something ""like"" water."
4418,2,3,68,73,1.095890410958904,0.04432988091083928,552,These theme park attractions are getting too realistic.
4418,1,5,67,73,1.095890410958904,0.03980729628804269,552,"I'll take turns rowing, if you give me a glass of water."
4418,1,5,67,73,1.095890410958904,0.03980729628804269,552,You went wrong at Casablnca
4418,0,7,66,73,1.095890410958904,0.034700192131439885,552,"You're inside, I'm outside, nothing changes."
4418,0,7,66,73,1.095890410958904,0.034700192131439885,552,Hmmmm. I vote we turn around . Cuba 's not looking so bad.
4418,1,5,67,73,1.095890410958904,0.03980729628804269,552,"I said in my email, I wanted to be dropped off for DESSERT."
4418,1,5,67,73,1.095890410958904,0.03980729628804269,552,Sand and sand-wiches everywhere. And not a bit to eat!
4418,1,5,67,73,1.095890410958904,0.03980729628804269,552,Got any jelly donuts?
4418,1,5,67,73,1.095890410958904,0.03980729628804269,552,"Fine, but next time I'm calling Lyft."
4418,3,1,69,73,1.095890410958904,0.0484319713141471,552,"Always look on the bright side of life, bud..."
4418,2,3,68,73,1.095890410958904,0.04432988091083928,552,"No, I'm not a mirage!"
4418,0,7,66,73,1.095890410958904,0.034700192131439885,552,"I know you're doing the Crossfit Trials, but this is ridiculous."
4418,2,3,68,73,1.095890410958904,0.04432988091083928,552,Seriously? You surreal estate agent?
4418,1,5,67,73,1.095890410958904,0.03980729628804269,552,"Now I know why mom said ""Be carful."""
4418,1,5,67,73,1.095890410958904,0.03980729628804269,552,"Hey watch out, there's a river coming up!"
4418,1,5,67,73,1.095890410958904,0.03980729628804269,552,"C'mon, it's your turn to push!"
4571,2,3,69,74,1.0945945945945945,0.0437459213475927,552,"Man overboard, and all you care about is your Guinness world record and a pint of that infernal stout when we reach Dublin."
4571,0,7,67,74,1.0945945945945945,0.034252578598678016,552,What makes you think you'll fit a couple of giraffes in that ark of yours Noah?
4571,1,5,68,74,1.0945945945945945,0.03928705114416442,552,Which way are you going podner?
4571,1,5,68,74,1.0945945945945945,0.03928705114416442,552,We're really up it WITHOUT a paddle.
4571,1,5,68,74,1.0945945945945945,0.03928705114416442,552,Stop giving me the silent treatment! We tried it your way now it's my turn.
4571,0,7,67,74,1.0945945945945945,0.034252578598678016,552,"No, I don't want to sing another round of 99 Bottles Of Beer On The Wall either!"
4571,1,5,68,74,1.0945945945945945,0.03928705114416442,552,"""Moses took care of this a hundred years ago, why won't you stop it already?!?"
4578,2,3,70,75,1.0933333333333333,0.043177126632793245,552,If you say Hillary in 2020 on more time...
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"Huh, I really thought that would work"
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,The genie has a serious hearing problem: I wished for a float.
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,"It's ""we're going to die"", not ""were going to die""!"
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,"For Petessake, I'll row"
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,JERK! You cut me off at the Euphrates!
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,I know they spit but still they seem more efficient somehow
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Water water everywhere but not a drop to drink.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Yeah I m good... Just trying to get my money's worth.
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,"There is guy, paddling in the sand. He heard someone asking for help. The guy looks like he wants to kill himself. He asks him if he come with him to the ocean. He said yes because he liked helping people. They shared the foods and became friends."
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Cast adrift in an open boat,luxury !,l dreamed of an open boat."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,And they said the ship could never sink in a desert
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Stop splashing the water!
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,You're supposed to be skating today. Get with the program!
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,"Oh, pardon me, buddy! I guess SOMEONE isn't using his TURN signal!"
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"If jobs building the wall pay enough, I'll be in a boat soon too."
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Unfortunately, this is Desert Island for the wash-ups."
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,I don't care if it's working. You're supposed to CRAWL!!
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Starvation or proper form, your choice."
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,Sabulous.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"Faster, maybe ... but this is very recognizable!"
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,At least we don't have to deal with bullying waves
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"Don't row, row, row your boat gently down the stream. Give me a lift to somewhere green."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Chinese hoax?
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"Muck and meyer sun and sand Ditch the boat, and become man."
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,"I've had it with your singing ""Life is but a Dream"" even if you are a mirage."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"NO, this isn't what they mean by a 'successful sand save,' you idiot!"
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Soul Cycle classes are full through February, how else can I keep my fitness resolution?"
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,What? It didn't have your name on it.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,I told you it was just a mirage!
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Water water everywhere but not a drop to drink.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Do you know where the next 2nd Avenue stop is?
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"Yeah, I gave up my chicken-wire canoe, and there ain't no cowgirl in the sand."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Are you sure you know what you're doing?
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"No, I won't sing in rhyme with you."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"Sherlock, admit it was an erroneous deduction!"
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Do you have any 30 SPF? I packed 15, and it's not quite strong enough."
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,I KNEW Putin had some dirt on Trump.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Sorry I'm late. Just snuck out of some hole in the wall.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Switch, the wading's killing me."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Yeah I m good... Just trying to get my money's worth.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"Trump was so wrong about global warming, but he built a great wall - there must be a gap *somewhere*! How long have you been looking?"
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"""Yes it's a sea . . . a SEA of SAND!!!!"
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"""Stop that singing, you're not rowing, 'gently down the stream'""."
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Well, either mine's right or yours is, but both our mirages can't be."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,You've been dry heaving for 10 miles.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,I don't think that's what they meant.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Can you please stop showing off.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,But I don't need a boat. God will save me!
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Will you please stop with all the ""water"" comments?"
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,This alternate reality approach isn't working.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Are you Noah?
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,I could have done that
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,We don't have the part in stock so we'll have to order it--be here in about a week.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Merrily, merrily, merrily, merrily, -life is but a delusion."
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Marathon training?
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"1)Why do I always have to be the one looking out for sand sharks? 2)No I DON'T know how far it is to the nearest oasis. 3)Yes, as a matter of fact, I DO know why you don't get hungry in the desert....."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,hm ok
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,We both went the wrong way.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,It's a row-hoe.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"If there were any water, we would drink it!"
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"Row, row, row, your boat gently down the stream. I guess life isn't such a dream, is it?"
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,There's only one answer.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"As I said,"
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"No, I'm pretty sure I don't have greater than 100ml of liquids in my carry on."
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"We are having further ESL issues, Václav. I wasn't doing the crawl, I was just crawling."
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Don't worry. He has not power. He's been impeached.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"This is gonna be some tsunami, eh Fred?"
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Politics does make strange bedfellows.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"If this is a prank, it sucks!"
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Didn't you read the latest study on climate change?
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Dammit, it's my turn to row."
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,I told you this was a bad idea.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,GOD HAS A SLOW DAY (Suggestion: Strange cloud formation in the sky throws a hand-puppet shadow on the Earth. You pick what it is.)
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Don, we need a solution here. Look, it's sand, real sand."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"Think of it as silica, not sand. Then the boat will move easier."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,I said blue Gatorade not red Powerade!
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Knock it off! It's just a mirage.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,I knew I should have joined the Navy.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"I thought finding water would float ""my"" boat."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,It walks like a duck and talks like a duck.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"What? Row, row, row, your boat gently down the sand? You're nuts."
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,On that deserted island you had a jeep...now this?
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"My boat sank yesterday, but I can show you where all the fish are."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Is this payback for my being the critic who argued that Woody Allen's vision was an ironic mirage?
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Give me the treasure, or your boat goes down!"
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"Don't complain, if there was water I would be a shark."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,...But I only need about half a gallon
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Sorry, I don't have any cash."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,I told you I could outcrawl that lungfish
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"Don't get me wrong, I do like the boat. However, you should have wished for a dune buggy!"
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,"Finally! You're Al, right? What took you so long?"
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"It goes ""gently down the stream."" Where's the stream??"
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,I called you five minutes ago why aren't you ready?
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Tried that already. There's no rowing off this desert island.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,I'm done. Rowing a boat in the sand? This is the worst executive retreat ever.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"Row, row, row your boat gently down the stre- Oh, wait."
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Life Jackets? Why, exactly, do you think that we need life jackets?"
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,"Keep spotting, I'm going for another hundred miles."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Not all men
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"Sir, this is not a recreational desert."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,This Global Warming thing is making a believer out of me!
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,I thought the English Channel had water in it?
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,Floor is lava.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"Damn it Crusoe, you drank it all again!"
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,You seem up a beach without a paddle.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Get aboard before they drain the swamp
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Which way to the Red Sea?
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Am I on the right track here?
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,I just need a cup of it!
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Get in, you weirdo."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Did I get my FedEx?
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,You never said anything about it being an ocean of SAND!
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,You don't happen to have any water skis on board?
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,IS THIS WORK OR RECREATION ?
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,"No ride?! Fine, then you can't have any of my sand!"
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Could you stop exercising and help me dig?
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,It's *all* a mirage!
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,"Hop on in. I'm headed to the pit of despair, myself."
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"""I think it's time I switch to the back stroke""."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"Hey, where's the nearest....oh, never mind."
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,You got the wrong size paddles again.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,This is NOT a painted sea!
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,You got any water?
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"row faster Donald, we're getting nowhere."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"Go green, right?"
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"For the last time, I will not agree to disagree."
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"No - gently down the 'stream', not 'steam'"
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"""A little something, you know, for the effort""!"
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,Where did you get the water?
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Are we both just hoping for rain?
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Turn around and come back! You're exactly the kind of intellect they're looking for in Washington now!
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"I need some water to live."" ""I need some water water to get away from you!"
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Hey, I thought we agreed you'd get a sailboat."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"If you are going to row, you could, at least, let me sit"
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Ever heard the camel referred to as the ship of the desert? There's a corollary to that.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"With all due respect, I can't believe you forgot the damned Evinrude."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,What the rest of the US thinks the California drought looks like
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"What do you mean, ""do I have my ticket for the SEA OF SAND line?"""
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,It seems that the tides of time are not working in our favor.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,I'll row when we get to the mirage.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,You cannot handle the inconvenient truth about global warming.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,What did you do now!
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,So who gets lifeboat insurance?!
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"Fred, hell man, we DO face a common futility!"
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Isn't it time to walk back the sandbar meme?
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,I heard this is a good spot for beached whale fishing
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Seriously, you are missing out on so much of what this place has to offer by traveling through so quickly."
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,Just wait! Trump's gonna repeal that Obama-boat on Day One.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"Hey, Newt, are you headed for the river?"
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,My dingy is bigger than yours
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Tell me more about miragefulness.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,I am telling you this contraption is for the mythical element water.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Hey Earnhardt, watch where you're going!"
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Got an extra oar? My Evinrudes flooded!
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,You're not helping Scott!
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"No matter how thirsty you get, don't drink the saltwater!"
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,I can't think straight. Can you use your scull to help me?
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,How much further is it to Pasadena?
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,"My fault, I drank it all."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Lousy Trump.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,bernie would've won
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"No, I don't think singing ""Working on a Chain Gang"" would improve my efforts."
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Dry enough for ya?
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,I've got a lot of dirt on you buster.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,It's not working!
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"The CFO says ""We need to power through the project""."
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"One of us is right, God Damn It!"
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,You'd abandon me to the sand?
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"One more verse of row, row, row your boat and I quit the swim team."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Global warming is a myth created by hombres without a boat.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,I told you not to complain. Drowning's better than whatever this is.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,I guess we should have paid the water bill...
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,this isnt the right place for a boat because there isnt any water
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,You're making a mirage look real!
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"If you're so sure it's not a mirage, could you give me some water?"
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,STOP singing Row Row Row Your Boat! Open your eyes and smell the coffee!
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Buddy, can you spare a dime?"
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,I guess we do need Algebra.
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,Mom! Kevin hit me in the head again.
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,Move on--she chose Pacey.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,I take my sun salutations seriously. What's your excuse?
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Didn't you learn anything from bringing that knife to the gun fight?
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Yes, just up ahead there's a fine stream and a whole merry group singing Row Your Boat."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,I told you we should have sprung for the double scull. My turn if that water ahead turns out to be a mirage.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"In the future, everything will be great."
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"It really is all downhill from here now, bud."
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,What do you mean I don't look like my picture?
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,How much longer are you going with this mirage thing?
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"I know you said I was being marooned, but don't you think deserted would be more fitting?"
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Get your damn boat off of my oyster bed!
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,This isn't the Hoboken Ferry?
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,You wouldn't happen to have an extra beer around?
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Got any extra water?
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Basically what it feels like when you're low on gas and someone asks for a ride.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Trust me. You won't get very far in that old tub.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"I though you said you could ""turn the desert into pools of water and the parched ground into flowing springs"""
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Give it up already. It wasn't a hoax.
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"Could you please stop the waves, your splashing sand on me!"
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,Is this what they mean when they say @realDonaldTrump unleashed a twitter storm?
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"No use rowing, Noah. The sun dried up all the water."
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Who says it's better than 'Three Blind Mice'?
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,You whippersnappers! Always looking for a shortcut. Let me tell you something. In my day ... .
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,Are you sure cavemen worked out like this?
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Are you rowing toward that gentle stream?
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Parallel Universe, what do physics know?"
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,It's easier to get around here on your hands and knees.
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"I'll hop in; we'll scull together--or, else, skull separately!"
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,Is this going to Brooklyn?
4579,2,2,67,71,1.0845070422535212,0.04370414008373265,552,"If you tell me one more time to just be patient, this desert will turn back into an ocean one day I will bop you with that oar."
4579,0,6,65,71,1.0845070422535212,0.033244892639553957,552,"Noah, you sure you got that right?"
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"We'll, perhaps the NAV is wrong!"
4579,1,4,66,71,1.0845070422535212,0.03882830634391613,552,"I want the Sands, I want the Mirage...we have to get into an argument in front of a Jennie who's never been to Vegas!"
4791,0,6,66,72,1.0833333333333333,0.032800912235873524,552,What is that face for? This boat will be useful one day.
4791,1,4,67,72,1.0833333333333333,0.03830321331474347,552,I was actually looking for an intern.
4791,1,4,67,72,1.0833333333333333,0.03830321331474347,552,Your the third row boat that is passing me! Where is the water?
4791,0,6,66,72,1.0833333333333333,0.032800912235873524,552,I've been covering your tracks and NOW you tell me to fill in the groove.
4791,2,2,68,72,1.0833333333333333,0.0431088443009553,552,"Drawings by 14 year old Alejandra Liset Tenorio January 4, 2017"
4791,0,6,66,72,1.0833333333333333,0.032800912235873524,552,"Btw it's gently down the stream, not so that I stay clean!"
4791,1,4,67,72,1.0833333333333333,0.03830321331474347,552,Where's a shark when you need one?
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,What do you mean you don't know how to row?
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,Ah-- we seem to be going in the wrong direction.
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"Why, oh why, did I say 'Aye'?"
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,You're paying all the rent on the boat from now on.
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"But the ""Come Hell or High Water"" app clearly said ""life jackets included"" !"
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,Noah's ark was much less climactic following global warming.
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,Global warming has evaporated everything
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,That's one helluva mirage!
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,"There's a lake about a mile from here, but I only drink Fiji water."
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,Sell-out
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,"Don't you ever listen? I said ""Take the long ROAD home,"" not ""ROW home,"" not ""row""!"
4798,2,1,66,69,1.0724637681159421,0.04290615356235848,552,That disses the law of physics!
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,The doctor said it wasn't ear wax. Why do you tie your shoes like that?
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"Arrgh, I just need a wee sip... ye Cap'n, can have all the rest."
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,I'd rather starve than open a restaurant in your DC hotel!
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,Be the Jack to my Rose... Please?
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,and all along i thought finding a bearded man in the desert wearing a dress while clinging to wood could be my oasis.
