rank,caption,score,precision,count,unfunny,somewhat_funny,funny
6540,"Look, we had a good run, NOW BUZZ OFF!",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Buzzed is not drunk.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I wasn't envisioning this when you said you needed to get buzzed.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I agree! God is a woman.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Forgot my epi pen!,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,No they are not military drones,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,The biggest pain--hornets don't do honey!,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I...ain't got no bah...dee!,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Hi Honey, don't look so upset. I told you I have some Queen Bee tendencies",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,It's a joint venture. I tell them how to produce more product and profits.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,It's a short term gig while the queen bee's away.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Isd my honey in there?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Never mind the latest buzz.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Quit harshin' my buzz.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Trust me, this place is a hornets nest!",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"You know how you're my queen? Well, I'm theirs.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Would you like some fresh honey?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Everyone's buzzing about me.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I prefer to call a beeswax facial.....,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"From now on, you're the only queen I listen to.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I wish you'd stop calling me 'honey.',1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Honey, I loved bees more than life itself...be careful what you wish for.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"""HI've"" decided to move out. I needed a smaller place to bee.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Okay, I admit I screwed up on our time-share deal.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Bea, come be my queen.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Hive eyes for you.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Bee mine.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"If you really loved me, you'd show me.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"You know, we're really not THAT busy.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"You thought ""hive mind"" was just an expression?",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Can you be a doll and fetch me some ice, as much epinephrine as you can find, and a spoonful of peanut butter?",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Would you rather I'm to bee or not to bee?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,It's a family bees-ness,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Wow, I have the most amazing bar buzz going on here.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I came here to escape the B's in my life,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I found the remote.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,He was stung by a bee one too many times.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I think we may have irreconcilable phyla.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Don't ask. But, we'll need a Druid priest, a beekeeper, and 20 pounds of honey, STAT!",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"""Take care of the bee hive"" was on my honey-do-list.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I really don't think they offer paternity leave here.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Told you I'd wait.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"How do you like my new beehive, hon?",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Martin, I'm staying with my parents for a while. I know they're dying at alarming rates but this is too far!",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Yes, I am English.....I hope they ""Beehive""",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Ouch, that stings.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Buzz the boss and tell her I'm running late.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Why should women get all the fun hairdos?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I think I misunderstood what a Bumble date was.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Come on in. They don't bite.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I thought you told me to bee myself.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,My timeshare allows me to book hives all over the world.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,You seem to be distancing yourself.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I realized I wanted less doing and more beeing.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"No, I said you need to 'behAve'!",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Home Sweet Home.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Well, it sure is cheaper than building a tiny office in the backyard.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,You make me break into hives.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,May I remind you we are not in Sweden.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,This? So I started dating this Borg Queen...,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Oh my, what typical WASPy handsome good looks!",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,No colony collapse syndrome in this one.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Do I look like the queen to you?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Yes, you can call me ""Honey"".",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,You're not my queen anymore.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I am my honey now.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Hive made up my mind honey: I need to bee me.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I was bored at home but here I'm busy as the proverbial...er...literal...,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Hive mind says, buy it.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I decided to bee one with nature.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Dealing with the co-op head is a royal pain, but it's affordable.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"I dated the Queen for a while, now I'm just squatting until I can get my own place.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Does this make me look like a wasp?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"I found a place with soothing sounds, away from your bitch buzz.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"It's not what it looks like, I promise.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,It's my tribute to a sixties hairdo.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I'm helping the bees repopulate.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,You get used to the stings.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Honey, stop it.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Have you got a better way to source local honey?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,You can label it smarm all you want. Hive got an edge.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"(Bruce Lee voice) ""Be the hive my friend.""",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,That is the question.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I'll always bee here for you.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I can only promise I'll be your honey for life.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,'Don't tell me to BUZZ off',1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Hi honey, what's the buzz?",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Beauty and the Bees-ed.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,It's less Stockholm syndrome and more my being part of an eusocial network.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"There's a certain 'buzz"" about me.....",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Let me know when it's 2020,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,If I stop the stinging comments may I please move back into the house?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Are you calling me honey because I have the hives?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Did you say 'hair net'?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"You thought I was a real man, but really I'm a queen.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,So it's the queen you've been seeing behind my back!,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"You really need to stop taking everything I say literally, Honey.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,A little sticky but ctually quite roomy... Haven't you ever watched DR. Who?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Of course I am Clover honey,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"'Busy"" doesn't even begin to describe them.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,No chicks allowed in my man hive!,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I missed the buzz of my phone.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"No, you can not be the bee in my bonnet!",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,What do you mean I need birds too?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Hi, honey.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Honey. I love honey.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,You can keep the dog.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"What do you want, honey?",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I don't see what all the buzz is about.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Joan wanted to fit in at the Lady's Wine & Cheese party with her new friends having the best gossip. She went right to the source for the latest buzz!,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Can we please talk?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,What happened to the cat?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Yeah ... well your no Queen either.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Looks like one of us thought Tinder was a kind of arboreal fetish app.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I'll be ready as soon as I'm done combing my hair.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I'm conducting an undercover sting operation for the FBI.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,You can stop buzzing around the bees. I need you to work on the fire ants now.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"I prefer ""hive mind"" to ""swarm intelligence"" - sounds less waspy.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"What stings most is the discovery that hornets don't do honey.""",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Agreed. It's a strange choice for my happy place.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,10 ounces please,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,You’ve heard of the “bee’s knees”? Well i’m the bee’s head.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"This is for us, honey!",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Can you scratch my nose? I'm afraid of attracting their attention.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Okay, I get it. You don't like being called a Queen B!",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,This news is brought to you by The BEE BEE TREE,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,You're not the only one who can rock a bee hive haircut.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Sorry, I've been busy.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Ugh! That's an unbearable likeness of beeing.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,You want to come home now,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,This new delivery system almost guarantees compliance.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Honey. Why on earth would you wish a thing like that?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,This is my middle school phase.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Do you fancy some honey-apple pie instead?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I keep hoping that someone wearing feathers will stop by.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,You probably can’t get a bee scrub at your day spa yet.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"I think this Great Wall of Attorneys idea is nuts, but who am I to argue with the Khan?",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"His face is cute, but I really don't see what all the buzz is about.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Will you be mine?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Your absence from the party created a buzz.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Frankly, it's none of your beeswax.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I'm safer here that at home on the couch with you.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Don't BEE worried, HONEY, BEE positive. Now BUZZ OFF as I suffer horribly and die the worst, slowest, most-painful agonizing death of all time.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Well he ain't here yet, so buzz off.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Get out of there! No kings allowed.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I'm queen here.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I should have told you earlier that I'm a queen.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Maybe there are some problems with GMO's.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Are you still angry?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I told you I needed to spend more time with my family.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I'm sorry I've joined the hive mind- it really gets me.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Would you ""Bee"" my wife !",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Don't even think of quoting Hamlet!,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,It's the only way to make DUMBO affordable.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"I'm sorry, but I've been stung too many times.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"""Hey sweet stuff"" yourself, mister!",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Hive had this sting for you for a long time. Honey, will you bee mine?",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"It's not the beauty of the Queen, my dear, it's hives without mirrors.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Out there, I was a lazy loafer. In here, I’m a drone!",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Okay, I'll admit, I may have been acting like the queen bee around here...",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"As a method actor I do extensive research, even for a B movie.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Wow. He really does look like his profile pic.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I'm doing honey yoga.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I thought you liked honey.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Eve, I have a HUGE new offer...",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Stop saying ""what's the buzz"",it's annoying.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Stand up for what you believe in,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Why won't you ever call me ""Honey ?""",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"But bay-bee, honey, please don't be sad. It's not you, it's colony collapse.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,It's a tiny house.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Apparently, this was the best hostile takeover team available.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Honey, it's the honey, really.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"It's hard, but I try not to let all of the buzz go to my head.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Airbeeandbee,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Next time you do the dishes, honey",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"(At a BBQ with the in-laws), ""I said behave not beehive!""",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Tiny hive living,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I don't feel like I'm being defensive.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"If you don't want my honey, don't shake my tree!",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Sorry. You're out. Gluten's back in.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,You don't have to prove anything. You'll always by my honey.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I was meditating on being in a relationship.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Hard to argue with the hive mind, Honey.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,How you doing honey?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Now I'm surrounded by wasps, just like at your mother's dinner party.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,The Green Hornet is gone. American Motor's Hornet is gone. I'm all that's left of the face of Hornet.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I didn't think you would take me literally when I told you to buzz off...,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"If you really must know, it was that honey-do list.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I got it online.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I expected you to bee taller.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I'm not sure you want to kiss me right now.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Well, the ad did say it's a sweet fixer-upper.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Honey, honey how I love 'ya - and Abba.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Now am I your honey?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"From the mouths of bees. ...oops, autocorrect.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"I'm a bee now, Beth. So you're just going to have to learn to deal with that.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Hive mentality's not so bad.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,The Giving Tree gave us a heads-up to put install some defenses.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"I know it's a little small but it's a sweet deal, has great buzz and we can move in next week.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Come back dressed as a little black rain cloud.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"If you leave me alone, I won't sting you.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"You're right Honey! Going straight to the source, is a great diet plan.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Junior, I don't think this is what your Dad meant when he said, you should be more wasp-like.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I'm identifying as a queen bee,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Bee Who Shall Not Be Named?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Just hives. We're good.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,It gives me a buzz. Me,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"It was listed as a fixer upper, bit its really more of a tiny house",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"None of your beeswax, that's what.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Honey is only a term of endearment, dear.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Will you call me ""Honey"" now?",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"I finally reached ""hive mind"". It ain't that great.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"No, you start acting your species!",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,At least I did not have to pay for rent,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Will you bee my wife?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"I'm a mascot for the Hornets, Charlotte",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I've been stung. I thought this was a giant pear.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,It's time I told you about the birds and the mes.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,And why not a king?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"The advert said Queen, not princess.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Play to win.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"No, I'm the Stinging Tree.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Buzz off, lady, you're not our kind of queen.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,You're beeeing unreasonable,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I would prefer if you were Jewish.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Please bee mine.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Call me Sting.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Honey is OK, but I prefer Sweetheart.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Sharon, please, this is much worse than the doghouse.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Let's bee together.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"No, you're the one that always drones on.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,You got a better place to hide?,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Artisanal honey is a commitment.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I turn into an I-banker if a beautiful princess with bee-stung lips kisses me.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Yes, I self-identify as a queen bee, so please don't give me any cis-species crap.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Just trust me.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Well, I'm glad the beehive hairdo is finally making a comeback",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"I think the Bard meant be, not bee.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Good maybe now you'll realize I could be more of a b****.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Hi, Honey! What's the buzz around town these days?",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I underwent metamorphosis for you!,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Oh!,you said we could be back together if I be....have!",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Actually, it's cozier than my last one-bedroom in Hell's Kitchen.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Jerry, you aren't actually a bee...",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Had another sleepwalking episode after I read Winnie the Pooh to the kids last night.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Some say I have a hive mind mentality.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Pick me!,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I thought you meant it when you called me a son-of-a-b.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,Never mind the buzz. I am unbelievably sweet.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Honey,I'm beginning to have doubts about our future.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,I've got all the latest buzz.,1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Never lose your head, honey",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"If you get stung, it's beyond my control.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"Looks like I won't be King -- she said ""no.""",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
6540,"The snake's been on the loo for ages. Why wait? Come on, let's start rehearsing! Take off your clothes and eat me.",1.0454545454545454,0.046524210519923545,22.0,21.0,1.0,0.0
