,target_id,mean,precision,count,score,caption,contest,funny,somewhat_funny,unfunny,rank
4127,5418,1.2121212121212122,0.05511230963886662,66,1.2121212121212122,We better start evolving. Can’t depend on a meteor strike.,590,1,12,53,4089
4128,5426,1.2121212121212122,0.05919093798826624,66,1.2121212121212122,1) In a million years they'll look at that lizard graffiti and think some primitive human life form did it . 2) Looks like they're doing the Paleo diet too. 3) I don't like the looks of that shopping list .,590,2,10,54,4089
4129,5676,1.2121212121212122,0.06300609181762698,66,1.2121212121212122,"Talented yes, but how does he taste fricasseed?",590,3,8,55,4089
4130,5710,1.2121212121212122,0.05511230963886662,66,1.2121212121212122,The lease lets us keep the security deposit to repaint when he moves out.,590,1,12,53,4089
4131,5974,1.2121212121212122,0.05919093798826624,66,1.2121212121212122,I think he must be counting carbs.,590,2,10,54,4089
4132,404,1.2112676056338028,0.05643854212612625,71,1.2112676056338028,The realtor said there's more of an upside to this one than any of the other caves on the multiple listing this month.,590,2,11,58,4133
4133,916,1.2112676056338028,0.05275314730327469,71,1.2112676056338028,Clearly derivative of your work.,590,1,13,57,4133
4134,1467,1.2112676056338028,0.05643854212612625,71,1.2112676056338028,Now we know where clip art comes from.,590,2,11,58,4133
4135,5,1.208955223880597,0.05838669820893465,67,1.208955223880597,My broker said this is the next Tribeca.,590,2,10,55,4136
4136,321,1.208955223880597,0.05838669820893465,67,1.208955223880597,We’re widening the range of perspectives.,590,2,10,55,4136
4137,471,1.208955223880597,0.05838669820893465,67,1.208955223880597,"Greg, the drawing of you looks great... but uhh... am I really that chubby?!?!",590,2,10,55,4136
4138,772,1.208955223880597,0.062139283566153225,67,1.208955223880597,He's my ghost painter -- with an N.D.A. valid beyond his extinction.,590,3,8,56,4136
4139,774,1.208955223880597,0.05838669820893465,67,1.208955223880597,He's keeping a diary of favorite meals.,590,2,10,55,4136
4140,991,1.208955223880597,0.062139283566153225,67,1.208955223880597,"How about that Gorf, Dino-glyphics.",590,3,8,56,4136
4141,1377,1.208955223880597,0.05437575280736467,67,1.208955223880597,No. That's his price list. A bit steep - but he's the best art teacher in the world.,590,1,12,54,4136
4142,1399,1.208955223880597,0.04773150366170385,67,1.208955223880597,He's early this year! There is weeks to go and he is already working out the menu for his Christmas dinner!,590,0,0,67,4136
4143,1727,1.208955223880597,0.05838669820893465,67,1.208955223880597,"Oh, My God! He is so talented!"" ""So what? I'm starving!",590,2,10,55,4136
4144,3490,1.208955223880597,0.05437575280736467,67,1.208955223880597,What're you looking at? Nothing to see here...,590,1,12,54,4136
4145,4504,1.208955223880597,0.05838669820893465,67,1.208955223880597,"He's talented, but his work is a little derivative.",590,2,10,55,4136
4146,4556,1.208955223880597,0.062139283566153225,67,1.208955223880597,Dinosaurs aren't real. Fake News!,590,3,8,56,4136
4147,5349,1.208955223880597,0.05838669820893465,67,1.208955223880597,"After he leaves, we're gunna wash us off the menu",590,2,10,55,4136
4148,5797,1.208955223880597,0.062139283566153225,67,1.208955223880597,"It's a new art style, called primitivism.",590,3,8,56,4136
4149,6013,1.208955223880597,0.05004436490749024,67,1.208955223880597,"He sold me on updating my man cave. Wait till you see the bar, whatever that is.",590,0,14,53,4136
4150,5605,1.206896551724138,0.06394294137555384,58,1.206896551724138,I told you not to give him the Crayolas!,590,2,8,48,4151
4151,12,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,I don't know art but I know what I like.,590,2,9,52,4152
4152,82,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,"""Pay attention and maybe you'll learn something"".",590,1,11,51,4152
4153,128,1.2063492063492065,0.02914316726127265,63,1.2063492063492065,Would you like that supersized?,590,0,0,63,4152
4154,144,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,This focus on artistic expression will lead them all to extinction.,590,2,9,52,4152
4155,265,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,And that is called outsourcing,590,1,11,51,4152
4156,270,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,"Geez i'm sorry, I thought you said you enjoyed the work of Dinah Shore.",590,2,9,52,4152
4157,390,1.2063492063492065,0.05139493061926454,63,1.2063492063492065,We finally caught him drawing on our wall.,590,0,13,50,4152
4158,420,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,"Is that abstract impressionism?"" ""No, that is today's menu.",590,1,11,51,4152
4159,550,1.2063492063492065,0.05139493061926454,63,1.2063492063492065,This Common Core math thing is really getting out of hand,590,0,13,50,4152
4160,675,1.2063492063492065,0.06463387040593248,63,1.2063492063492065,He's good at drawing to scale.,590,3,7,53,4152
4161,723,1.2063492063492065,0.06463387040593248,63,1.2063492063492065,"You realize if we kill it, the dealer at Grog Gallery will pay twice as much for the drawings.",590,3,7,53,4152
4162,769,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,The conspiracy is true! It is time for the dinosaurs to go extinct!,590,1,11,51,4152
4163,790,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,"Trogg, I don't like the look of this at all. I'm telling you that there is his his score sheet !",590,2,9,52,4152
4164,913,1.2063492063492065,0.06848043497049475,63,1.2063492063492065,Small hands. Must be their President tweeting.,590,4,5,54,4152
4165,938,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,We could make a fortune selling these on-line!,590,2,9,52,4152
4166,982,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,I won't eat anything that has a face . . . or that can teach me how to draw.,590,2,9,52,4152
4167,1126,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,"I meant an artist that could draw to scale, not with them.",590,2,9,52,4152
4168,1127,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,Who told him he could write?,590,2,9,52,4152
4169,1128,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,"I told you we're on his hitlist! Look, he's after us and the beasts we rode in on.",590,1,11,51,4152
4170,1152,1.2063492063492065,0.06848043497049475,63,1.2063492063492065,It’s the use of negative space that captivates. You hungry?,590,4,5,54,4152
4171,1201,1.2063492063492065,0.05139493061926454,63,1.2063492063492065,He's a progressive... erasing our history.,590,0,13,50,4152
4172,1204,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,"They are certainly intelligent. But, They can't do a self portrait.",590,2,9,52,4152
4173,1232,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,"They say the charcoal-brush is mightier than the club, but I'm about to prove them wrong.",590,2,9,52,4152
4174,1249,1.2063492063492065,0.06463387040593248,63,1.2063492063492065,This is the second animal-oriented cartoon in a month... you'd think the caption guys at the New Yorker were cerebrally challenged primitives.,590,3,7,53,4152
4175,1384,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,Let him doodle--history will give us all the credit.,590,2,9,52,4152
4176,1450,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,At least Rex has penciled us low on his food chain.,590,1,11,51,4152
4177,1505,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,What a waste of taxpayer money!,590,2,9,52,4152
4178,1506,1.2063492063492065,0.05139493061926454,63,1.2063492063492065,I never thought of that - great idea!,590,0,13,50,4152
4179,1580,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,He's way ahead of his time.,590,2,9,52,4152
4180,1586,1.2063492063492065,0.05139493061926454,63,1.2063492063492065,"They don't get it, colossal loss of our art.",590,0,13,50,4152
4181,1603,1.2063492063492065,0.05139493061926454,63,1.2063492063492065,"When they go extinct, we'll take the credit.",590,0,13,50,4152
4182,1646,1.2063492063492065,0.04614548865557423,63,1.2063492063492065,I think he's filling out his Thanksgiving menu wish-list.,590,0,0,63,4152
4183,1827,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,"First step out here for inspiration, and we nail him.",590,2,9,52,4152
4184,1924,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,He said he’s from Intelligent Design.,590,2,9,52,4152
4185,1993,1.2063492063492065,0.01600051202457731,63,1.2063492063492065,"""He's no Pacaso"".",590,0,0,63,4152
4186,2036,1.2063492063492065,0.04328267249388705,63,1.2063492063492065,Forget about her... artists are too temperamental.,590,0,0,63,4152
4187,2076,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,It's OK we begin the remodeling next week.,590,2,9,52,4152
4188,2310,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,"Before you say anything, I voted to kick him out.",590,1,11,51,4152
4189,2343,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,What say we knock her off and claim we did them?,590,1,11,51,4152
4190,2346,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,"When he showed me how to do it, he said, ""It's your pronghorn, you can put him anywhere you want to. Let's put a cute little one right here!""",590,1,11,51,4152
4191,2406,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,"I guess he's going by ""Dino Sore"" now. He's been in here a good two weeks.",590,2,9,52,4152
4192,2444,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,"I'm telling you, it's Banksy. That's just a disguise.",590,1,11,51,4152
4193,2523,1.2063492063492065,0.06463387040593248,63,1.2063492063492065,I told you they had four legs.,590,3,7,53,4152
4194,2628,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,"Hey, let’s kill him and take all the credit!",590,2,9,52,4152
4195,2677,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,I warned him to cut out the graffiti or there'd be trouble.,590,1,11,51,4152
4196,2755,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,Don't tell a soul. Eventually we will be given credit for their artistic talents.,590,2,9,52,4152
4197,2790,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,Let's hope it's her fan page.,590,2,9,52,4152
4198,2904,1.2063492063492065,0.06463387040593248,63,1.2063492063492065,We can take credit for the drawings if we club him out of the picture.,590,3,7,53,4152
4199,3032,1.2063492063492065,0.05139493061926454,63,1.2063492063492065,He's reasonable because of the low overhead.,590,0,13,50,4152
4200,3147,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,standing up right has gone to his head,590,2,9,52,4152
4201,3232,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,...but I know dinner when I see it.,590,2,9,52,4152
4202,3385,1.2063492063492065,0.04328267249388705,63,1.2063492063492065,I just think he's futures going to be limited with just an arts degree,590,0,0,63,4152
4203,3508,1.2063492063492065,0.06463387040593248,63,1.2063492063492065,Great flood for next three moons. Everyone go west. Wait. Where do her kind live?,590,3,7,53,4152
4204,3570,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,I can't believe you've gone and done this again!!,590,1,11,51,4152
4205,3579,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,"Patience, Igor --they're going to be worth a lot once the asteroid hits.",590,1,11,51,4152
4206,3584,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,"Do me a favor, Adam, and keep those guys out of the history books.",590,2,9,52,4152
4207,3727,1.2063492063492065,0.06848043497049475,63,1.2063492063492065,Talk about your revisionist three half-moon claptrap.,590,4,5,54,4152
4208,3776,1.2063492063492065,0.05382801573908943,62,1.2063492063492065,You've got to admire the forward thinking.,590,0,12,50,4152
4209,3814,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,I think he's trying to lure us back to two dimensions.,590,1,11,51,4152
4210,3843,1.2063492063492065,0.06463387040593248,63,1.2063492063492065,Your Mother-in-Law has gained weight.,590,3,7,53,4152
4211,3892,1.2063492063492065,0.05139493061926454,63,1.2063492063492065,You got him going with those shadow puppets of bunnies last night.,590,0,13,50,4152
4212,3901,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,And we found who actually invented the spears!,590,1,11,51,4152
4213,3902,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,We're not Neanderthals! Let him finish.,590,1,11,51,4152
4214,4009,1.2063492063492065,0.06463387040593248,63,1.2063492063492065,Hey! Weren’t we supposed to draw that?,590,3,7,53,4152
4215,4037,1.2063492063492065,0.06463387040593248,63,1.2063492063492065,"""Mon frère, you get the butter. I'll sign the artwork"".",590,3,7,53,4152
4216,4182,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,"I know art when I see it. That ain't art!""",590,1,11,51,4152
4217,4244,1.2063492063492065,0.05139493061926454,63,1.2063492063492065,We must not refer to it as reptilian art. It's a marvelous instance of the creative urge as the basis of recorded history.,590,0,13,50,4152
4218,4331,1.2063492063492065,0.06463387040593248,63,1.2063492063492065,An Oil. Painting.,590,3,7,53,4152
4219,4358,1.2063492063492065,0.05139493061926454,63,1.2063492063492065,Let's sign him up quick--before Sotheby's discovers him!,590,0,13,50,4152
4220,4423,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,He's only gotten better since you knocked his ear off,590,2,9,52,4152
4221,4451,1.2063492063492065,0.05139493061926454,63,1.2063492063492065,Just another ad. He’ll draw the message in a minute.,590,0,13,50,4152
4222,4484,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,We should claim credit for this,590,2,9,52,4152
4223,4574,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,Next is some little poles and rope and a security guard.,590,1,11,51,4152
4224,4642,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,"I'm tellin' ya: He's got no talent. So, let's slice off an ear, see what happens...",590,2,9,52,4152
4225,4688,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,"His work is so primitive! The New Yorker critic hates his work; but, what can you expect from a near extinct dinosaur?",590,1,11,51,4152
4226,4766,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,Looks like alt-Art to me.,590,2,9,52,4152
4227,4805,1.2063492063492065,0.06463387040593248,63,1.2063492063492065,Those absurd short arms should have led them to extinction except for their superb artistic talents.,590,3,7,53,4152
4228,4831,1.2063492063492065,0.06848043497049475,63,1.2063492063492065,It was well worth sending her to the art institute.,590,4,5,54,4152
4229,4871,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,"Hey, Darwin said we're at the top of the chain.",590,2,9,52,4152
4230,4872,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,Should we tell the curator?,590,1,11,51,4152
4231,4875,1.2063492063492065,0.06463387040593248,63,1.2063492063492065,We don't have to. Evolution will give him consequences.,590,3,7,53,4152
4232,4893,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,"Yeah, same instructions here - disrobe at 3pm sharp, and bring an accessory of my choice.",590,2,9,52,4152
4233,4905,1.2063492063492065,0.05139493061926454,63,1.2063492063492065,UNNUANCED BUT POSSESSES A CERTAIN CHARM!,590,0,13,50,4152
4234,4976,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,Somebody started a rumor that he's a guy with a beard who sits on a cloud.,590,2,9,52,4152
4235,5048,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,Pretty good for outsider art.,590,2,9,52,4152
4236,5141,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,What kind of man cave is that? Ours is eons better.,590,1,11,51,4152
4237,5147,1.2063492063492065,0.05139493061926454,63,1.2063492063492065,"Oh, he'll never make a living.",590,0,13,50,4152
4238,5310,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,If you think I'm going to let him take the credit you're crazy!,590,2,9,52,4152
4239,5321,1.2063492063492065,0.05139493061926454,63,1.2063492063492065,Don’t worry. It’s not copyrighted.,590,0,13,50,4152
4240,5322,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,What tell you? Inferior species. No depth perception.,590,2,9,52,4152
4241,5323,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,Ready for a little evolution?,590,2,9,52,4152
4242,5382,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,"Maybe we should think about ""Art School"" instead ""Fencing"", he seems to be leaning in that direction.",590,2,9,52,4152
4243,5483,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,"After the charcoal sketches are done, let's grab some sharp rocks and scratch them in.",590,1,11,51,4152
4244,5538,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,"We club him, we dump him, then we call the babes over.",590,2,9,52,4152
4245,5544,1.2063492063492065,0.05615578032096342,63,1.2063492063492065,It's so derivative.,590,1,11,51,4152
4246,5566,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,"They call it art,I call it graffiti .",590,2,9,52,4152
4247,5693,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,Grog like his technique.,590,2,9,52,4152
4248,5705,1.2063492063492065,0.03689657122438073,63,1.2063492063492065,We should nip this in the bud.,590,0,0,63,4152
4249,5719,1.2063492063492065,0.04614548865557423,63,1.2063492063492065,He's a list maker,590,0,0,63,4152
4250,5794,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,He's improving. Last week he ate the door.,590,2,9,52,4152
4251,5809,1.2063492063492065,0.06463387040593248,63,1.2063492063492065,They say his paintings go for millions!,590,3,7,53,4152
4252,5896,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,His technique needs to evolve.,590,2,9,52,4152
4253,5924,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,I think he’s called a drawosaurus.,590,2,9,52,4152
4254,5939,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,what do you you say we post this one to pinterest,590,2,9,52,4152
4255,5965,1.2063492063492065,0.060543409497265575,63,1.2063492063492065,"I am more into Impressionist Art, but I like what he is trying to say.",590,2,9,52,4152
4256,1769,1.2058823529411764,0.053658201636864834,68,1.2058823529411764,He is full of surprises,590,1,12,55,4257
4257,4266,1.2058823529411764,0.044735215181708,68,1.2058823529411764,Elle essaie vraiment de confondre l'abbé Breuil!,590,0,0,68,4257
4258,4853,1.2058823529411764,0.049398593503540984,68,1.2058823529411764,I do hope there's a twist at the end of this story!,590,0,14,54,4257
4259,4676,1.2033898305084745,0.06294757226340743,59,1.2033898305084745,I hope that's not a sharpie.,590,2,8,49,4260
4260,748,1.203125,0.06369760335066812,64,1.203125,"I know what a tattoo is, but what's a parlor?",590,3,7,54,4261
4261,889,1.203125,0.059677072034302274,64,1.203125,Not in my cave!,590,2,9,53,4261
4262,1056,1.203125,0.059677072034302274,64,1.203125,At least they're drawn to scale.,590,2,9,53,4261
4263,1147,1.203125,0.05536534277465963,64,1.203125,"It's minimalist work, what else can you call it?",590,1,11,52,4261
4264,1269,1.203125,0.06369760335066812,64,1.203125,He win caption contest too. He captions terrible. Throg hit now.,590,3,7,54,4261
4265,1569,1.203125,0.05068815872098541,64,1.203125,"Prep, College, MFA and still can't even sign his own name",590,0,13,51,4261
4266,1575,1.203125,0.05536534277465963,64,1.203125,This is why they became extinct.,590,1,11,52,4261
4267,1813,1.203125,0.05068815872098541,64,1.203125,"Fine, but whose side are you on?",590,0,13,51,4261
4268,1897,1.203125,0.05068815872098541,64,1.203125,"Colorful characters, lousy plot.",590,0,13,51,4261
4269,2157,1.203125,0.06369760335066812,64,1.203125,"They let every Tom, Dick, and Harry with a flint in here these days...",590,3,7,54,4261
4270,2173,1.203125,0.05068815872098541,64,1.203125,Shall we negotitate a contract?,590,0,13,51,4261
4271,2270,1.203125,0.059677072034302274,64,1.203125,She's really good...your man cave looks great!,590,2,9,53,4261
4272,2307,1.203125,0.06369760335066812,64,1.203125,What a narcissist.,590,3,7,54,4261
4273,2364,1.203125,0.059677072034302274,64,1.203125,We have to rethink the ordinances restricting graffiti.,590,2,9,53,4261
4274,2475,1.203125,0.05536534277465963,64,1.203125,His work feels a little too safe now that he's not a starving artist.,590,1,11,52,4261
4275,2573,1.203125,0.06369760335066812,64,1.203125,Will u tell me the meaning of winning caption about tandom bike on 10/2? No idea what it means!,590,3,7,54,4261
4276,2833,1.203125,0.059677072034302274,64,1.203125,"What he loses in style, he makes up for in narrative.",590,2,9,53,4261
4277,2858,1.203125,0.06369760335066812,64,1.203125,It was amazingly simple. One cheek swab and...voila! The rest is history.,590,3,7,54,4261
4278,3150,1.203125,0.05536534277465963,64,1.203125,"He's a draw-a-saurus, so what?",590,1,11,52,4261
4279,3196,1.203125,0.06369760335066812,64,1.203125,You should see him on the dance floor.,590,3,7,54,4261
4280,3307,1.203125,0.05536534277465963,64,1.203125,Don't you realize this changes the course of pre-history?,590,1,11,52,4261
4281,3359,1.203125,0.059677072034302274,64,1.203125,Why,590,2,9,53,4261
4282,3568,1.203125,0.059677072034302274,64,1.203125,He’s a real Picasso-saurus,590,2,9,53,4261
4283,3609,1.203125,0.05536534277465963,64,1.203125,"Once I saw her portfolio, I hired her!",590,1,11,52,4261
4284,3738,1.203125,0.06369760335066812,64,1.203125,Modern art is trash.,590,3,7,54,4261
4285,3801,1.203125,0.059677072034302274,64,1.203125,This evolution thing is getting out of hand.,590,2,9,53,4261
4286,4093,1.203125,0.05536534277465963,64,1.203125,I just love how he's redecorating.,590,1,11,52,4261
4287,4260,1.203125,0.059677072034302274,64,1.203125,"Don't worry, Lewis. Soon we invent wheel.",590,2,9,53,4261
4288,4273,1.203125,0.06747900724411107,64,1.203125,What a filthy mind!,590,4,5,55,4261
4289,4433,1.203125,0.06369760335066812,64,1.203125,Doctor told him not use words,590,3,7,54,4261
4290,4492,1.203125,0.06369760335066812,64,1.203125,What happened to the watercolors that were promised?,590,3,7,54,4261
4291,4538,1.203125,0.059677072034302274,64,1.203125,"' your seeing his more primitive work here, his real forte^ is rococo wallpaper, but only up to shoulder height'",590,2,9,53,4261
4292,4911,1.203125,0.05536534277465963,64,1.203125,So that's how they got there.,590,1,11,52,4261
4293,4922,1.203125,0.05536534277465963,64,1.203125,"I would title his rock art Hunters and Gathers, what do you think.",590,1,11,52,4261
4294,4977,1.203125,0.057561593563516186,65,1.203125,"Remember, he buys a licence, pays dues and no more than two major kills between full moons.",590,2,10,53,4261
4295,5166,1.203125,0.05068815872098541,64,1.203125,"Yes, well I do not think that it is funny that he leaves your stuff on the wall, but erases mine!",590,0,13,51,4261
4296,5567,1.203125,0.06369760335066812,64,1.203125,Will you listen to me now? They are not lost. They are in his food diary!,590,3,7,54,4261
4297,5606,1.203125,0.05536534277465963,64,1.203125,Maybe he's getting ahead of himself.,590,1,11,52,4261
4298,5822,1.203125,0.059677072034302274,64,1.203125,He’s only limited by his imagination,590,2,9,53,4261
4299,1351,1.2028985507246377,0.05295895137424503,69,1.2028985507246377,I can’t. He seems JUST SO early-human.,590,1,12,56,4300
4300,677,1.2,0.04753541190118569,66,1.2,Look at how we're depicted! I told you that Artist is cold blooded.,590,0,14,52,4301
4301,1337,1.2,0.05883484054145523,65,1.2,"Why should I critique his drawings, you gave him the chalk.",590,2,9,54,4301
4302,1619,1.2,0.0545964214099169,65,1.2,"Contrary to what many think, this is why we never live in caves.",590,1,11,53,4301
4303,2158,1.2,0.05883484054145523,65,1.2,Noah's Art,590,2,9,54,4301
4304,3194,1.2,0.0545964214099169,65,1.2,He says his name is Will Hunting.,590,1,11,53,4301
4305,3831,1.2,0.0545964214099169,65,1.2,Billy's art therapist now makes home visits.,590,1,11,53,4301
4306,4590,1.2,0.0545964214099169,65,1.2,Let's eat him so we can be that smart.,590,1,11,53,4301
4307,5092,1.2,0.06278779891274812,65,1.2,He calls himself Lizardardo da Vinci. Fancies himself a 'Renaissance Reptile'.,590,3,7,55,4301
4308,5263,1.2,0.05000000000000002,65,1.2,"Oh wow, this is meta!",590,0,13,52,4301
4309,5492,1.2,0.0545964214099169,65,1.2,The style is very Pre-Raphaelite.,590,1,11,53,4301
4310,5523,1.2,0.0545964214099169,65,1.2,I told my wife not to throw those bad mushrooms into the lagoon...,590,1,11,53,4301
4311,5453,1.196969696969697,0.05801574004611869,66,1.196969696969697,"Do you think he does birthday parties, too?",590,2,9,55,4312
4312,8,1.1967213114754098,0.056392807214618285,61,1.1967213114754098,Mr. Trump insists that all guests use this menu in his hotel.,590,1,10,50,4313
4313,233,1.1967213114754098,0.051319592926224684,61,1.1967213114754098,What does he think he is? Human?,590,0,12,49,4313
4314,246,1.1967213114754098,0.0610458581148369,61,1.1967213114754098,Too much realism for my taste.,590,2,8,51,4313
4315,286,1.1967213114754098,0.0610458581148369,61,1.1967213114754098,He only paints when he is inspired and warm.,590,2,8,51,4313
4316,401,1.1967213114754098,0.0610458581148369,61,1.1967213114754098,His artwork sucks. A hundred years from now from now nobody will even care.,590,2,8,51,4313
4317,467,1.1967213114754098,0.026853906831269102,61,1.1967213114754098,Damn gang taggers!!!,590,0,0,61,4313
4318,538,1.1967213114754098,0.0610458581148369,61,1.1967213114754098,Keep it to yourself or everyone will want one.,590,2,8,51,4313
4319,555,1.1967213114754098,0.06942256814494971,61,1.1967213114754098,Remember to make it look like a happy little accident.,590,4,4,53,4313
4320,741,1.1967213114754098,0.051319592926224684,61,1.1967213114754098,"The wife found his listing on Craigslist under ""firestick"".",590,0,12,49,4313
4321,743,1.1967213114754098,0.051319592926224684,61,1.1967213114754098,Don't forget to put your squiggle in the corner of it after he leaves.,590,0,12,49,4313
4322,775,1.1967213114754098,0.051319592926224684,61,1.1967213114754098,Dina's not just a foodie. She's trying to complete her autobiography before she grows extinct.,590,0,12,49,4313
4323,864,1.1967213114754098,0.058765404357163674,62,1.1967213114754098,We'd better hope for an asteroid or we'll be out in the cold forever.,590,2,9,51,4313
4324,920,1.1967213114754098,0.06536853127008815,61,1.1967213114754098,He thinks we're not watching,590,3,6,52,4313
4325,1004,1.1967213114754098,0.0610458581148369,61,1.1967213114754098,Art district.,590,2,8,51,4313
4326,1043,1.1967213114754098,0.06536853127008815,61,1.1967213114754098,He is into Darwin,590,3,6,52,4313
4327,1045,1.1967213114754098,0.056392807214618285,61,1.1967213114754098,He doesn't spend all day hunting he has time for art.,590,1,10,50,4313
4328,1050,1.1967213114754098,0.051319592926224684,61,1.1967213114754098,He's gonna be hard to beat.,590,0,12,49,4313
4329,1170,1.1967213114754098,0.051319592926224684,61,1.1967213114754098,In a few thousand years they will think we were talented.,590,0,12,49,4313
4330,1573,1.1967213114754098,0.0610458581148369,61,1.1967213114754098,"Eh, it’s probably better if they evolve instead. I have a bad feeling about 2016.",590,2,8,51,4313
4331,1695,1.1967213114754098,0.06536853127008815,61,1.1967213114754098,Look at Picasso over here. ‘Who...?’,590,3,6,52,4313
4332,1767,1.1967213114754098,0.0610458581148369,61,1.1967213114754098,That's a horrible depiction of us! Are you gonna let him have it or should I?,590,2,8,51,4313
4333,1773,1.1967213114754098,0.056392807214618285,61,1.1967213114754098,"Shout it in, Lou--looks gang-related.",590,1,10,50,4313
4334,1780,1.1967213114754098,0.056392807214618285,61,1.1967213114754098,Let’s put him in that ‘fire’ thing he discovered.,590,1,10,50,4313
4335,1854,1.1967213114754098,0.0610458581148369,61,1.1967213114754098,"It's good to have a personal style, but I just don't see any growth.",590,2,8,51,4313
4336,2079,1.1967213114754098,0.051319592926224684,61,1.1967213114754098,I'm saving up to buy the rights to those.,590,0,12,49,4313
4337,2252,1.1967213114754098,0.0610458581148369,61,1.1967213114754098,"That's exactly the point, he IS so good at it!",590,2,8,51,4313
4338,2291,1.1967213114754098,0.056392807214618285,61,1.1967213114754098,His taste in art seems prehistoric.,590,1,10,50,4313
4339,2317,1.1967213114754098,0.0610458581148369,61,1.1967213114754098,I told him not to draw on the walls!,590,2,8,51,4313
4340,2373,1.1967213114754098,0.056392807214618285,61,1.1967213114754098,Modern art is so bourgeoisie.,590,1,10,50,4313
4341,2520,1.1967213114754098,0.056392807214618285,61,1.1967213114754098,"Is this what you had in mind, Mrs. Flintstone?",590,1,10,50,4313
4342,2604,1.1967213114754098,0.056392807214618285,61,1.1967213114754098,I'm starting to think that maybe we've been going on a whoooole lotta wilde-beast chases...,590,1,10,50,4313
4343,2606,1.1967213114754098,0.056392807214618285,61,1.1967213114754098,What worries me is that he's a food stylist.,590,1,10,50,4313
4344,2619,1.1967213114754098,0.056392807214618285,61,1.1967213114754098,"I don't care about copyright infringements, let them think we did this!",590,1,10,50,4313
4345,2787,1.1967213114754098,0.056392807214618285,61,1.1967213114754098,"Let him finish this last one, then meet me at the water hole with your good pointy stick.",590,1,10,50,4313
4346,2804,1.1967213114754098,0.056392807214618285,61,1.1967213114754098,You should see the stuff from his Blue Period.,590,1,10,50,4313
