,Unnamed: 0,unfunny,funny,caption,score,precision,somewhat_funny
2474,2474,45,1,"It is imperative that you use black ink, not blue ink, when completing this questionnaire.",1.1372549019607845,0.05614831789520141,5
2475,2475,46,2,"Unfortunately, Macbeth's dagger is not only real, it's way bigger than we figured.",1.1372549019607845,0.06274509803921571,3
2476,2476,45,1,"Are you sure those cuts are wise, your grace? The Throne Room Security budget is already rather threadbare.",1.1372549019607845,0.05614831789520141,5
2477,2477,46,2,Damocles would like to know how you like the sword he gave you.,1.1372549019607845,0.06274509803921571,3
2478,2478,44,0,"It seems Excalibur has been completed, your highness, however I think they misread the schematics.",1.1372549019607845,0.048665386847023,7
2479,2479,44,0,"A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall not be infringed.",1.1372549019607845,0.048665386847023,7
2480,2480,44,0,...and endorse Hillary before the Convention.,1.1372549019607845,0.048665386847023,7
2481,2481,45,1,Ye Olde Proclamation Addressing the Ridiculous Rumors of the King Being Suicidal...,1.1372549019607845,0.05614831789520141,5
2482,2482,45,1,"At the current enrichment rate, we are 3 to 5 years from an A-bomb of Damocles.",1.1372549019607845,0.05614831789520141,5
2483,2483,44,0,"No, Sire, you did not decree that the rope be replaced until next year.",1.1372549019607845,0.048665386847023,7
2484,2484,39,1,"Oh yes, sir. King Damocles was very insistent about the sword.",1.1363636363636365,0.06161077006722115,4
2485,2485,38,0,"Squire, I still can't understand how the knife is held up by a single rope. Read me today's physics paper.",1.1363636363636365,0.05233358898302985,6
2486,2486,32,0,To Be or not to Be,1.135135135135135,0.05697797585888971,5
2487,2487,46,1,I'm with stupid.,1.1346153846153846,0.055121189353288455,5
2488,2488,47,2,They want to know if you endorse Trump or simply support him.,1.1346153846153846,0.0615832227858564,3
2489,2489,47,2,"'Heavy, heavy, hangs over thy head. . . '",1.1346153846153846,0.0615832227858564,3
2490,2490,46,1,"For this trick to work, both of you have to stay perfectly still for the next few days.",1.1346153846153846,0.055121189353288455,5
2491,2491,46,1,"Your Highness, it's another notice from OSHA about the working conditions around here. Some guy named Damocles keeps complaining.",1.1346153846153846,0.055121189353288455,5
2492,2492,46,1,I can see the end!,1.1346153846153846,0.055121189353288455,5
2493,2493,47,2,The king was stranded on the throne.,1.1346153846153846,0.0615832227858564,3
2494,2494,47,2,"...And that Mr Damocles has been in touch again, Sire, to ask if we're sure we haven't seen his missing item...""",1.1346153846153846,0.0615832227858564,3
2495,2495,46,1,"The Sword of Damn Old Cheese could, of course, melt.",1.1346153846153846,0.055121189353288455,5
2496,2496,45,0,They've rejected your proposal of trial by combat.,1.1346153846153846,0.04779328093727965,7
2497,2497,45,0,"Sire, may I opine why the people no longer call you 'Ethelrod the Kind?...'",1.1346153846153846,0.04779328093727965,7
2498,2498,46,1,"Sharpening instructions, Your Honer.",1.1346153846153846,0.055121189353288455,5
2499,2499,45,0,Cut to the chase.,1.1346153846153846,0.04779328093727965,7
2500,2500,46,1,"To be known as the King - Mightier - Than - The - Sword , hide the Wizard's magnet and cut the rope.",1.1346153846153846,0.055121189353288455,5
2501,2501,47,2,You are the best king ever. I know what happened to that page who disagreed with my evaluation!,1.1346153846153846,0.0615832227858564,3
2502,2502,45,0,"In conclusion, there will be 'huge' consequences for any citizen opposing the Wall.",1.1346153846153846,0.04779328093727965,7
2503,2503,46,1,"Damocles writes, ""Please keep the sword and the crown, after all.""",1.1346153846153846,0.055121189353288455,5
2504,2504,46,1,I like the way you have featured Excaliber,1.1346153846153846,0.055121189353288455,5
2505,2505,46,1,"King Henry VIII, I Think your first wife is back to haunt you.",1.1346153846153846,0.055121189353288455,5
2506,2506,46,1,Good News Sire - The horsehair comes from a thoroughbred!,1.1346153846153846,0.055121189353288455,5
2507,2507,47,2,"Where's your sling and stone now? Your old pal, G.",1.1346153846153846,0.0615832227858564,3
2508,2508,47,2,"Your Majesty,David returns Goliath's sword so you remember this day.",1.1346153846153846,0.0615832227858564,3
2509,2509,46,1,"The royal barber writes: ""Sire, I have devised a new scheme to deal with your fly-away beard hair.""",1.1346153846153846,0.055121189353288455,5
2510,2510,47,2,All decrees shall be observed at ye’s beheadst.,1.1346153846153846,0.0615832227858564,3
2511,2511,47,2,"Paul Bunyan is plotting his revenge, sire.",1.1346153846153846,0.0615832227858564,3
2512,2512,46,1,The king of Spain says he has a pen he'd like to show you.,1.1346153846153846,0.055121189353288455,5
2513,2513,46,1,To: King Lear. From: W. Shakespeare. Subject: Ratings: Our ratings doth wallow in the dust.,1.1346153846153846,0.055121189353288455,5
2514,2514,47,2,"Request to send in your future son-in-law, Your Majesty.",1.1346153846153846,0.0615832227858564,3
2515,2515,45,0,"Your Majesty, Damocles sends his warm regards and adds that there is a fine balance as well as a thin sharp edge between life and death.",1.1346153846153846,0.04779328093727965,7
2516,2516,46,1,"Two halves make a whole, right?",1.1346153846153846,0.055121189353288455,5
2517,2517,46,1,"It says, ""beware of the Sword of Damocles.""",1.1346153846153846,0.055121189353288455,5
2518,2518,47,2,...and Donald Trump wants to know if your majesty likes the sword he sent you.,1.1346153846153846,0.0615832227858564,3
2519,2519,46,1,"""My keen knife see not the wound it makes."" Gosh, Shakespeare's confusing.",1.1346153846153846,0.055121189353288455,5
2520,2520,46,1,Damocles sends his regards.,1.1346153846153846,0.055121189353288455,5
2521,2521,47,2,It's from someone named Malcolm Gladwell.,1.1346153846153846,0.0615832227858564,3
2522,2522,48,3,"His Majesty, therefore, has proven once and for all that the sword is mightier than the pen.",1.1346153846153846,0.06742878570509606,1
2523,2523,45,0,"Following directions, sire, vertical is the point.",1.1346153846153846,0.04779328093727965,7
2524,2524,45,0,... Signatories pledge to work towards complete disarmament and an end to the armaments race.,1.1346153846153846,0.04779328093727965,7
2525,2525,46,1,"Your Majesty, it's not legal to open-carry your sword.",1.1346153846153846,0.055121189353288455,5
2526,2526,46,1,Prescience,1.1346153846153846,0.055121189353288455,5
2527,2527,45,0,Don't worry. Waterboarding is strictly prohibited.,1.1346153846153846,0.04779328093727965,7
2528,2528,46,1,"....and so your presence, is therefore requested at the Game of Thrones Red Wedding.",1.1346153846153846,0.055121189353288455,5
2529,2529,46,1,"Yes, go on, you were saying something about the pen being mightier...really?",1.1346153846153846,0.055121189353288455,5
2530,2530,47,2,"And finally, the court jester requests a moment of your time.",1.1346153846153846,0.0615832227858564,3
2531,2531,46,1,"Your liege, Damocles wants his sword back.",1.1346153846153846,0.055121189353288455,5
2532,2532,46,1,It's from Damocles. He's had second thoughts.,1.1346153846153846,0.055121189353288455,5
2533,2533,45,0,Dionysus says you're not allowed to scoot the throne.,1.1346153846153846,0.04779328093727965,7
2534,2534,47,2,"Next on the agenda, I recommend that you fire the decorator for being a bit too cliché.",1.1346153846153846,0.0615832227858564,3
2535,2535,45,0,I do not believe that human activity is causing these dramatic changes to our climate the way these scientists are portraying it.,1.1346153846153846,0.04779328093727965,7
2536,2536,46,1,"So, the huge sword did arrive, but I'm afraid the the uneasiness is on backorder along with the humility and self-reflection.",1.1346153846153846,0.055121189353288455,5
2537,2537,47,2,"Your new sword is here, Prime Minister Cameron.",1.1346153846153846,0.0615832227858564,3
2538,2538,39,0,The people say your metaphorical conscience isn't cutting it.,1.1333333333333333,0.051247074319053836,6
2539,2539,39,0,"The point which I'm trying to make is that I don't want to be in the line of succession, because I don't want to see that hanging over me.",1.1333333333333333,0.051247074319053836,6
2540,2540,40,1,A slice of life,1.1333333333333333,0.06030226891555274,4
2541,2541,39,0,Good thing we got Amazon Prime!,1.1333333333333333,0.051247074319053836,6
2542,2542,39,0,"With all due respect sir, I would not make a decision about the repair based on a poll of your subjects.",1.1333333333333333,0.051247074319053836,6
2543,2543,46,0,"I hope Your Majesty finds the mystery birthday gift pleasing. Your loyal subject, Damocles.",1.1320754716981132,0.04695159976668159,7
2544,2544,46,0,"Hear Ye HereYe, to our King who is always a ""Cut Above""the rest.",1.1320754716981132,0.04695159976668159,7
2545,2545,47,1,The architect reminds you that you did request the authentic Versailles package.,1.1320754716981132,0.054130787224881016,5
2546,2546,47,1,"""It is hereby proclaimed that His Majesty's Throne will be known as Her Majesty's Throne from this day forward.",1.1320754716981132,0.054130787224881016,5
2547,2547,46,0,The petition says this is a one-time offer.,1.1320754716981132,0.04695159976668159,7
2548,2548,48,2,It says here if you tell a lie the knife will fall.,1.1320754716981132,0.06046347269649694,3
2549,2549,48,2,Your likability numbers have tanked but 34% are impressed that you made the other guy pay for it.,1.1320754716981132,0.06046347269649694,3
2550,2550,49,3,The Gong Show reunion is next door.,1.1320754716981132,0.06619305806090786,1
2551,2551,47,1,"They don't care how big your knife is, they still think you're a short-fingered vulgarian.",1.1320754716981132,0.054130787224881016,5
2552,2552,48,2,"Your Majesty, by proclamation, we bestow you the biggest slice.",1.1320754716981132,0.06046347269649694,3
2553,2553,46,0,"And lastly , your wife no longer wants to be the royal rope weaver.",1.1320754716981132,0.04695159976668159,7
2554,2554,48,2,"P.S. Sire, I forgot to include the sword in your job description.",1.1320754716981132,0.06046347269649694,3
2555,2555,48,2,We didn't realize the Spinal Tap set designers were now crafting letter openers.,1.1320754716981132,0.06046347269649694,3
2556,2556,47,1,The people say that you are definitely a cut above the rest.,1.1320754716981132,0.054130787224881016,5
2557,2557,47,1,Romulus says the throne needs to be moved back six inches.,1.1320754716981132,0.054130787224881016,5
2558,2558,47,1,"And a final note, the odds are now at 5-1 for a concluding fraying tomorrow morning. Treasury is asking whether you want in on the action right now or would like to wait.",1.1320754716981132,0.054130787224881016,5
2559,2559,46,0,"In other words, Goliath wants it back",1.1320754716981132,0.04695159976668159,7
2560,2560,47,1,"And, finally, we demand that your meet all of our previous demands or stay seated until the sword falls.",1.1320754716981132,0.054130787224881016,5
2561,2561,46,0,"Sire, the cooking school asks that you return its advertising sign.",1.1320754716981132,0.04695159976668159,7
2562,2562,46,0,The threat level is largely Damocleish.,1.1320754716981132,0.04695159976668159,7
2563,2563,48,2,Reports show this recent defense project is over budget and doesn't meet our knights' needs.,1.1320754716981132,0.06046347269649694,3
2564,2564,47,1,You must indicate that you agree to the terms set forth before proceeding to the next step.,1.1320754716981132,0.054130787224881016,5
2565,2565,46,0,Mr. Damocles had to cancel his appointment.,1.1320754716981132,0.04695159976668159,7
2566,2566,47,1,Be aware that my new time-management system has an automatic cut-off period.,1.1320754716981132,0.054130787224881016,5
2567,2567,47,1,The chef has prepared [gulp] swordfish.,1.1320754716981132,0.054130787224881016,5
2568,2568,48,2,"""Prince Theo says, 'While I'm deeply honored by your offer of the throne, I regret that my current schedule is just jam packed.'''",1.1320754716981132,0.06046347269649694,3
2569,2569,48,2,"I'm just the messenger, the Queen has run off with a young knight.",1.1320754716981132,0.06046347269649694,3
2570,2570,47,1,"Sire, the polling results of the citizenry absolutely confirm that you are a wise and courageous man who cares more about his people than his own well-being.",1.1320754716981132,0.054130787224881016,5
2571,2571,48,2,Is he still worth two in the bush?,1.1320754716981132,0.06046347269649694,3
2572,2572,48,2,Damocles accepts the raise.,1.1320754716981132,0.06046347269649694,3
2573,2573,46,0,"Sir, this is the final question, all your competitors hope you make the final cut.",1.1320754716981132,0.04695159976668159,7
2574,2574,47,1,"The King of Clubs has requested your presence, along with 3 Queens, Your Highness.",1.1320754716981132,0.054130787224881016,5
2575,2575,47,1,Your ex- wife hopes the sword falls on you.,1.1320754716981132,0.054130787224881016,5
2576,2576,47,1,"A brief epistle from Dionysius. It reads ""You're a doofus, Damocles. I can't believe you fell for this setup, dork.""",1.1320754716981132,0.054130787224881016,5
2577,2577,48,2,"....Finally, Lancelot requests your signature on the castle deeds immediately, sire!",1.1320754716981132,0.06046347269649694,3
2578,2578,47,1,"""No worries. It's not the sword of Damacles."" ""No worries. It's not the sword of Damacles."" Gaye Fontoura, Mahwah, NJ",1.1320754716981132,0.054130787224881016,5
2579,2579,47,1,wn The legions like your idea of testing the new hardware,1.1320754716981132,0.054130787224881016,5
2580,2580,47,1,"High fives, O King, and don't leave me hanging!",1.1320754716981132,0.054130787224881016,5
2581,2581,47,1,"Your majesty, George R. R. Martin has sent a gift for your recent coronation.",1.1320754716981132,0.054130787224881016,5
2582,2582,47,1,"Our wizards call it ""shaving"", Sire.",1.1320754716981132,0.054130787224881016,5
2583,2583,47,1,"Last slice of life, Sire",1.1320754716981132,0.054130787224881016,5
2584,2584,47,1,We couldn't find the sword of Damocles your majesty.,1.1320754716981132,0.054130787224881016,5
2585,2585,40,0,"Your first appointment today is with Penn & Teller, per your request.",1.1304347826086956,0.05020437123388051,6
2586,2586,40,0,You are always being trumped by the sword issue.,1.1304347826086956,0.05020437123388051,6
2587,2587,40,0,It's from the International Criminal Court - don't slay the messenger.,1.1304347826086956,0.05020437123388051,6
2588,2588,41,1,Sword of Trump!,1.1304347826086956,0.059047967499893814,4
2589,2589,41,1,"and Parliament has again rejected your request for some rope,",1.1304347826086956,0.059047967499893814,4
2590,2590,42,2,"He says ""The bigger the sword, the smaller the wienie""......",1.1304347826086956,0.06672964888823965,2
2591,2591,49,2,"You have been accused of ""living in the moment"".",1.1296296296296295,0.059383604691421,3
2592,2592,48,1,It clearly states 'Don't shoot the messenger.' Stabbing is clearly a loophole.,1.1296296296296295,0.05317518675642072,5
2593,2593,49,2,No more money for armaments that can't be used.,1.1296296296296295,0.059383604691421,3
2594,2594,48,1,"Here's a good one, Sire - 'Dear King Damocles...'",1.1296296296296295,0.05317518675642072,5
2595,2595,48,1,But Sire.. it says right here: 'One Giant Slayer'.,1.1296296296296295,0.05317518675642072,5
2596,2596,47,0,I see you've gotten my point.,1.1296296296296295,0.04613879568230499,7
2597,2597,47,0,"Sorry, Mr. D, the attorney says renaming it the Sword of Melvin does not void the agreement.",1.1296296296296295,0.04613879568230499,7
2598,2598,48,1,"Why, yes sir, as a matter of fact I WOULD like a super-sword for Christmas!",1.1296296296296295,0.05317518675642072,5
2599,2599,43,2,"Is it ""open sesame""?",1.127659574468085,0.06535338561028699,2
2600,2600,41,0,Are you voting for Trump?,1.127659574468085,0.04920290896196927,6
2601,2601,42,1,Forgive me as the print is exceptionally small but I did not find any dismemberment rider.,1.127659574468085,0.05784458168682138,4
2602,2602,41,0,Your majesty's decree that the giant hath been slain hangs by but a thread.,1.127659574468085,0.04920290896196927,6
2603,2603,42,1,"... and finally, you have to choose the toppings for the kingdom pizza party.",1.127659574468085,0.05784458168682138,4
2604,2604,42,1,"A message for you, King Damocles......",1.127659574468085,0.05784458168682138,4
2605,2605,41,0,"Sire, just how large is this Sword of Damocles supposed to be anyway?",1.127659574468085,0.04920290896196927,6
2606,2606,42,1,Heavy slice the head that wears the crown.,1.127659574468085,0.05784458168682138,4
2607,2607,42,1,"Sire, Damocles says he can't do the work until Thursday.",1.127659574468085,0.05784458168682138,4
2608,2608,41,0,"It's a message from Damocles, sire.",1.127659574468085,0.04920290896196927,6
2609,2609,42,1,"Finally, your majesty...and let me say this is kind of ironic...the leader of the giant people writes you. King Magnus says he knows we stole his lucky sword and he wants it back.",1.127659574468085,0.05784458168682138,4
2610,2610,49,1,I hereby dub you retired.,1.1272727272727272,0.05225259457122248,5
2611,2611,49,1,The throne room has been sharply decorated.,1.1272727272727272,0.05225259457122248,5
2612,2612,49,1,Macbeth Incorporated has issued a recall for 'Floating Dagger' effective immediately.,1.1272727272727272,0.05225259457122248,5
2613,2613,44,2,It's from Damocles - a request he hopes you'll seriously consider.,1.125,0.06403262687852608,2
2614,2614,43,1,The last of the prisoners' demands is for better rope.,1.125,0.05668908609485165,4
2615,2615,42,0,"Your Majesty, I bring greetings from Damocles.",1.125,0.04824031156174748,6
2616,2616,43,1,The Knights are jealous and the ladies say that its really not about the size or the angle but everyone agrees it needs re-adjusting,1.125,0.05668908609485165,4
2617,2617,43,1,"Your Majesty, the receipt for the flactchet says 'no refunds or returns'.",1.125,0.05668908609485165,4
2618,2618,43,1,And whoever lifts thee shall be dubbed Sir Mack the knife.,1.125,0.05668908609485165,4
2619,2619,43,1,Directions say to extend the foreskin and expect only mold bleeding.,1.125,0.05668908609485165,4
2620,2620,42,0,"It says, 'Art,baby, we want our sword back.' and it's signed, 'The Stones'",1.125,0.04824031156174748,6
2621,2621,43,1,Murphy's Law: The Year in Review,1.125,0.05668908609485165,4
2622,2622,43,1,"Again, the general concensus is that Your Highness stay the course.",1.125,0.05668908609485165,4
2623,2623,42,0,It says if it doesn't fall on November 8th we're good for at least another four years.,1.125,0.04824031156174748,6
2624,2624,42,0,Get to the point - I'm on a knife edge,1.125,0.04824031156174748,6
2625,2625,44,2,Sir. That non-licensed contractor is still seeking payment of his bill for the hanging sword.,1.125,0.06403262687852608,2
2626,2626,42,0,"Mr. Trump, sir,...it's...um...from the IRS...",1.125,0.04824031156174748,6
2627,2627,43,1,"Would you like to cut the deck, Your Highness?",1.125,0.05668908609485165,4
2628,2628,43,1,"It says "" Sorry we were out of large round tables in stock, please accept the large sword in its place,""",1.125,0.05668908609485165,4
2629,2629,44,2,"Sire, it's from the Queen regarding your plans for reimplementing the ""Right of the First Night"".",1.125,0.06403262687852608,2
2630,2630,43,0,"``I'll be home soon so your flirtation with bachelorhood will soon be over. I expect things to be in order. A list of things to do is attached. Love, your one and only.''",1.1224489795918366,0.047314380079059686,6
2631,2631,43,0,The sword was sent as a gift from Damocles.,1.1224489795918366,0.047314380079059686,6
2632,2632,43,0,"The sharpening bill, your highness, exceeded 100 gold pieces this past month.",1.1224489795918366,0.047314380079059686,6
2633,2633,43,0,"Yes, Sire, completely lead-free.",1.1224489795918366,0.047314380079059686,6
2634,2634,45,2,Don't sneeze.If you do you're a goner.,1.1224489795918366,0.06276408873212902,2
2635,2635,44,1,It appears there is a lifetime warrenty on it not cutting through and killing you sire,1.1224489795918366,0.055578689246150295,4
2636,2636,44,1,The king was exceedingly bored with the reading of the OSAH guidelines on the government requirements for the proper way to hang a knife.,1.1224489795918366,0.055578689246150295,4
2637,2637,44,1,The Kingdom of Shield requesteth a rematch.,1.1224489795918366,0.055578689246150295,4
2638,2638,44,1,"Be it known to all, hence forth the King is hanging up his dagger and ruling by executive orders.",1.1224489795918366,0.055578689246150295,4
2639,2639,43,0,The Royal Council urges Your Majesty to worry not about overblown threats to His Person,1.1224489795918366,0.047314380079059686,6
2640,2640,44,1,"I'm not sure the optics are right for the part that says ""The Pen is Mightier than The Sword.""",1.1224489795918366,0.055578689246150295,4
2641,2641,43,0,The giant demands his sandwich pick back.,1.1224489795918366,0.047314380079059686,6
2642,2642,43,0,"My bad, Your Highness, but this is the Sword Double-X-Calibur.",1.1224489795918366,0.047314380079059686,6
2643,2643,44,1,"The ropemaker went to the Bahamas because winter aggravates his gout, and the rat-catcher is passed out from the ale at the feast.",1.1224489795918366,0.055578689246150295,4
2644,2644,44,1,"Sire, the Killer Rabbit of Caerbannog awaits.",1.1224489795918366,0.055578689246150295,4
2645,2645,43,0,"Your majesty, your chief rival says he has a magic pen that will best your sword.",1.1224489795918366,0.047314380079059686,6
2646,2646,44,1,OK go through the instructions again Damocles because it sure looks dangerous to me,1.1224489795918366,0.055578689246150295,4
2647,2647,43,0,"""Speed up or I'll cut it short"".",1.1224489795918366,0.047314380079059686,6
2648,2648,45,2,"The origins of the phrase, ""I've got your back.""",1.1224489795918366,0.06276408873212902,2
2649,2649,43,0,Your name on it? In huge letters. In Gold? Sure.,1.1224489795918366,0.047314380079059686,6
2650,2650,43,0,"Your bagel order, Sire - sliced or unsliced?",1.1224489795918366,0.047314380079059686,6
2651,2651,43,0,"Lastly, Your Majesty, the FTC is recalling all dangling over-sized daggers. Something to do with 'faulty rope.'",1.1224489795918366,0.047314380079059686,6
2652,2652,44,1,This decree thereby declares thee the king of the powerpoint.,1.1224489795918366,0.055578689246150295,4
2653,2653,44,1,"King Dionysius: ""What has the oracle written this time?"" Damocles: ""She says the same danger you are experiencing will occur again two thousand four hundred years from now in an as yet undiscovered nation called USA.""",1.1224489795918366,0.055578689246150295,4
2654,2654,44,1,"The nobles say, 'Wait. Everything will be fine.'",1.1224489795918366,0.055578689246150295,4
2655,2655,44,1,"I know that the rope holding the giant sword above your head is about to break, but I still think that immigration is the key issue here.",1.1224489795918366,0.055578689246150295,4
2656,2656,44,1,So you're telling me they're recalling the rope?,1.1224489795918366,0.055578689246150295,4
2657,2657,44,1,"Sire, it says here that The Pen is NOT mightier than The Sword",1.1224489795918366,0.055578689246150295,4
2658,2658,44,0,It has a warranty that runs out in the first week of November.,1.12,0.046423076597919784,6
2659,2659,45,1,Hear me out my King. I'm only going to say this one time!,1.12,0.054510811509539764,4
2660,2660,45,1,"Undoubtedly, there is some meaningful, philosophical point being made here, but I'm afraid it's all Greek to me.",1.12,0.054510811509539764,4
2661,2661,44,0,"""The sword the body wounds, sharp words the mind."" -- Menander",1.12,0.046423076597919784,6
2662,2662,44,0,"Here ye, hear ye, Ye Big Cheese is about to be cut . . . er . . . dubbed .",1.12,0.046423076597919784,6
2663,2663,44,0,Hear ye! Hear ye! Bidding is up to $2 million for this piece of junk.,1.12,0.046423076597919784,6
2664,2664,45,1,I saw an infomercial on TV and just had to have it!,1.12,0.054510811509539764,4
2665,2665,45,1,The renovation is nearly complete Damocles.,1.12,0.054510811509539764,4
2666,2666,44,0,The royal compensator.,1.12,0.046423076597919784,6
2667,2667,46,2,"Intelligence from the colonies, Sire. No, nothing here on independence...",1.12,0.061544740652965765,2
2668,2668,45,1,"The Tax Collector says you're NOT exempt, Sire.",1.12,0.054510811509539764,4
2669,2669,45,1,"Still no reports of the royal sword ""making up for something.""",1.12,0.054510811509539764,4
2670,2670,44,0,"Your majesty, the King of Clubs has requested your presence with 3 Queens.",1.12,0.046423076597919784,6
2671,2671,44,0,They say it's payback for the dinner prank yesterday.,1.12,0.046423076597919784,6
2672,2672,44,0,"According to this week's Gallop, the clear choice of the people is Off with His Head.",1.12,0.046423076597919784,6
2673,2673,44,0,"and in conclusion, we art quite pleased yond thee couldst s'rve as temp'rary monarch f'r our humble  kingdom h're.",1.12,0.046423076597919784,6
2674,2674,45,1,Your majesty this letter from the queen clearly states that the big sword is missing,1.12,0.054510811509539764,4
2675,2675,45,1,"You know what they say, big hands, big....",1.12,0.054510811509539764,4
2676,2676,44,0,"January 20th, Sire.",1.12,0.046423076597919784,6
2677,2677,45,1,"A Lord Roosevelt has filed a copyright infringement action against you, something about speaking softly but carrying a big stick.",1.12,0.054510811509539764,4
2678,2678,44,0,Mightier than the sword.,1.12,0.046423076597919784,6
2679,2679,45,1,"You don't look any different, my king. Perhaps it means something different in America.",1.12,0.054510811509539764,4
2680,2680,45,1,"OK, I'll read that back you... 'The word compensate shall be stricken from the kingdom'",1.12,0.054510811509539764,4
2681,2681,45,1,"I still think that the ""fluffy kitten of Damocles"" will play better with the electorate.",1.12,0.054510811509539764,4
2682,2682,45,1,Your Majesty I have bad news about this years projected budget deficit.,1.12,0.054510811509539764,4
2683,2683,45,1,"Don't worry, it falls on 99% of the people",1.12,0.054510811509539764,4
2684,2684,45,1,There's some focus group rumbling over the militarization of the royalty.,1.12,0.054510811509539764,4
2685,2685,46,2,"Sire, your doubling of taxes has led your subjects to believe there's been a doubling of kings.",1.12,0.061544740652965765,2
2686,2686,44,0,King Abramovic. The museum requests that you end your charade of peril.,1.12,0.046423076597919784,6
2687,2687,46,2,Priority Mail from Dionysius!,1.12,0.061544740652965765,2
2688,2688,44,0,"...and finally, if you need to go to the bathroom, you need to take the sword with you.",1.12,0.046423076597919784,6
2689,2689,44,0,The results are; The sword is properly placed.,1.12,0.046423076597919784,6
2690,2690,46,2,This is way better than the sword of Damocles!,1.12,0.061544740652965765,2
2691,2691,46,2,I take that as disapproval of the proposed sliding pay scale.,1.12,0.061544740652965765,2
2692,2692,44,0,"Your Highness, may we start with the adjustments you have eluded to in your will ?",1.12,0.046423076597919784,6
2693,2693,44,0,"Of your own volition, you sought the office; the Sword of Damocles is held at your voters' discretion.",1.12,0.046423076597919784,6
2694,2694,46,2,"Curious how today's petitions were all submitted in writing, Your Highness.",1.12,0.061544740652965765,2
2695,2695,44,0,"A list of demands from the anarcho-syndicalists, your majesty",1.12,0.046423076597919784,6
2696,2696,44,0,I think this one's a no-brainer: Damocles wants his sword back.,1.12,0.046423076597919784,6
2697,2697,44,0,"I don't see a point, here.",1.12,0.046423076597919784,6
2698,2698,45,1,It was an original idea by Melania Trump.,1.12,0.054510811509539764,4
2699,2699,44,0,"Ummmm, yeah, it's another beautiful day in the neighborhood.",1.12,0.046423076597919784,6
2700,2700,44,0,Do you feel a draft?,1.12,0.046423076597919784,6
2701,2701,45,1,"In exchange for running for Vice President, Mr. Trump promises HUGE rewards. Simply fabulous benefits. Really, really good stuff.",1.12,0.054510811509539764,4
2702,2702,46,1,"Sir, we cannot seem to locate Damocles anywhere in the kingdom.",1.1176470588235294,0.05348306547837592,4
2703,2703,46,1,"Sire, your subjects object to the new punishment for jaywalking.",1.1176470588235294,0.05348306547837592,4
2704,2704,45,0,"Excuse me your Highness, your Royal seismologist said there is a 60 percent chance of a very strong quake within the next 24 hours!",1.1176470588235294,0.04556450995538139,6
2705,2705,45,0,We tanked in the primary.,1.1176470588235294,0.04556450995538139,6
2706,2706,46,1,The colonies are asking to return,1.1176470588235294,0.05348306547837592,4
2707,2707,47,2,"I see the problem. How big is your foot, your majesty?",1.1176470588235294,0.06037178164055159,2
2708,2708,46,1,"Mr. Damocles has a, uh, minor aesthetic request.",1.1176470588235294,0.05348306547837592,4
2709,2709,46,1,Dionysius sends his regards. Stay as long as you want.,1.1176470588235294,0.05348306547837592,4
2710,2710,47,2,"Your lordship, ""The Sword of Damocles"" watches over you, so don't look up!",1.1176470588235294,0.06037178164055159,2
2711,2711,46,1,This next message brought to you by Damocles...,1.1176470588235294,0.05348306547837592,4
2712,2712,46,1,It's supposed to be the melon-baller of Damocles.,1.1176470588235294,0.05348306547837592,4
2713,2713,45,0,"We, "" The People"" get the point. We find this type of symbolism redundant.",1.1176470588235294,0.04556450995538139,6
2714,2714,46,1,There's a one-year warrantee on Valyrian steel,1.1176470588235294,0.05348306547837592,4
2715,2715,46,1,"Damocles, unbalanced!",1.1176470588235294,0.05348306547837592,4
2716,2716,45,0,"....in the event your do not perform your duties of your reign, well.....",1.1176470588235294,0.04556450995538139,6
2717,2717,45,0,"You know what they say about a big sword, right?",1.1176470588235294,0.04556450995538139,6
2718,2718,46,1,"I'm sorry, Sire, but according to the contract with Damocles, the sword is non-returnable.",1.1176470588235294,0.05348306547837592,4
2719,2719,45,0,"Oh, and a message from Merlin, “Don’t stand up too quickly”",1.1176470588235294,0.04556450995538139,6
2720,2720,46,1,The last person to sign out the scissors was one Donald Trump...,1.1176470588235294,0.05348306547837592,4
2721,2721,45,0,"Sire, there *is* one last codicil in the tontine... ""chew softly.""",1.1176470588235294,0.04556450995538139,6
2722,2722,46,1,It incentivizes. We bought it on line.,1.1176470588235294,0.05348306547837592,4
2723,2723,46,1,Winter is here.,1.1176470588235294,0.05348306547837592,4
2724,2724,45,0,"Your Majesty, we're swapping out the Big Dagger in the cloud with Big Data.",1.1176470588235294,0.04556450995538139,6
2725,2725,46,1,We all have one. Bigger job bigger sword.,1.1176470588235294,0.05348306547837592,4
2726,2726,46,1,He says he's coming to pick up his sword and he doesn't like kings.,1.1176470588235294,0.05348306547837592,4
2727,2727,46,1,"In conclusion, your majesty, I am happy to report that, in the wake of our ink embargo, the enemy’s ballyhooed ‘pen’ technology is no match for our tried and true ‘sword’ technology",1.1176470588235294,0.05348306547837592,4
2728,2728,46,1,"Sword? I don't see any sword, Sire.",1.1176470588235294,0.05348306547837592,4
2729,2729,46,1,Odds Bodkins! That's one odd bodkin!,1.1176470588235294,0.05348306547837592,4
2730,2730,45,0,"""...and as bestowed by Emperor Ginsu"".",1.1176470588235294,0.04556450995538139,6
