,unfunny,somewhat funny,funny,caption,score,precision
3834,37,3,0,"Take us to your...wait, no, any leader but Donald Trump",1.075,0.04217636961434866
3835,37,3,0,"Whadya mean ""we're not in Kansas anymore""?",1.075,0.04217636961434866
3836,37,3,0,Is this your first time being probed???,1.075,0.04217636961434866
3837,37,3,0,I thought President Trump built a wall.,1.075,0.04217636961434866
3838,37,3,0,We come from the planet Trumpania. Your crops are gonna be yuge; really yuge!,1.075,0.04217636961434866
3839,38,1,1,"Welcome back, Fnxxxrp. How was Brooklyn?",1.075,0.055325377864931344
3840,37,3,0,"No, thank you. My daughter's greatest wish is to travel.",1.075,0.04217636961434866
3841,38,1,1,You start on Monday.,1.075,0.055325377864931344
3842,37,3,0,Soooo...should I call you an Uber?,1.075,0.04217636961434866
3843,37,3,0,3000 tons of GMO corn at $200 per ton? Done!,1.075,0.04217636961434866
3844,37,3,0,You're doing a fine job with the crop dusting.,1.075,0.04217636961434866
3845,37,3,0,I need to speak with you about the government's agricultural subsidies program.,1.075,0.04217636961434866
3846,39,1,1,You will be safe with us. We dwell 614 light years left of the Trump galaxy. But you won't be in Kansas anymore.,1.0731707317073171,0.053990106393118666
3847,38,3,0,"Well, there goes that Wall idea...",1.0731707317073171,0.04117547077105886
3848,39,1,1,It's never too early to start a campaign ... may I count on your vote in the next Presidential caucus?,1.0731707317073171,0.053990106393118666
3849,38,3,0,"Yes , the service is out of this world ...",1.0731707317073171,0.04117547077105886
3850,38,3,0,Can I borrow your cattle prod?,1.0731707317073171,0.04117547077105886
3851,38,3,0,But are you a GMO?,1.0731707317073171,0.04117547077105886
3852,38,3,0,And we have great corn subsidies.,1.0731707317073171,0.04117547077105886
3853,39,1,1,"Yes, yes we do speak American.",1.0731707317073171,0.053990106393118666
3854,38,3,0,"Not to worry, I am not a GMO.",1.0731707317073171,0.04117547077105886
3855,38,3,0,"We love the pose. First you work those rows with hoes, and then you sows what grows.",1.0731707317073171,0.04117547077105886
3856,38,3,0,Hi! Space-age crop rings at your service. Ready for that free estimate?,1.0731707317073171,0.04117547077105886
3857,38,3,0,"Greetings, I am from the Intergalactic Federation of Governments and I am here to help.",1.0731707317073171,0.04117547077105886
3858,38,3,0,Hello Earthling. We need a Lyft!,1.0731707317073171,0.04117547077105886
3859,39,1,1,Welcome aboard. Where's the family?,1.0731707317073171,0.053990106393118666
3860,38,3,0,"No, I haven't seen your daughter this evening.",1.0731707317073171,0.04117547077105886
3861,39,1,1,Thank you for your hospitality and you're welcome to come visit us.,1.0731707317073171,0.053990106393118666
3862,38,3,0,Thank you for coming. Trump's poll numbers are up.,1.0731707317073171,0.04117547077105886
3863,39,1,1,We heard you make great hat boxes. Can you also make great helmet boxes?,1.0731707317073171,0.053990106393118666
3864,38,3,0,E---------------------------T-----------------------,1.0731707317073171,0.04117547077105886
3865,38,3,0,"Hi there, I am your presumptive Alien presidential nominee. When you called for outside help, I came as soon as I could.",1.0731707317073171,0.04117547077105886
3866,38,3,0,Welcome To Publishers Weekly.,1.0731707317073171,0.04117547077105886
3867,39,1,1,"I wonder why he is landing here, wait why is he taking the farmer away and what is he going to do to him?!",1.0731707317073171,0.053990106393118666
3868,38,3,0,Our Commander Potato Head needs Your expertise...,1.0731707317073171,0.04117547077105886
3869,38,3,0,Can I get fries with that?,1.0731707317073171,0.04117547077105886
3870,38,3,0,Don't Worry It's Gluten Free,1.0731707317073171,0.04117547077105886
3871,39,1,1,"Greetings, and Welcome to our AstroPub! We recommend the grass-fed beef.",1.0731707317073171,0.053990106393118666
3872,38,3,0,"No, Iowa...best corn this side of Jupiter.",1.0731707317073171,0.04117547077105886
3873,39,1,1,"Believe me, the hands match the halo.",1.0731707317073171,0.053990106393118666
3874,38,3,0,HELLO: I REPRESENT TRANSGENIC CROPS CORPORATION LTD.,1.0731707317073171,0.04117547077105886
3875,38,3,0,Your offer to continue living on Earth is rejected.,1.0731707317073171,0.04117547077105886
3876,38,3,0,Welcome aboard. Your daughter's been waiting for you.,1.0731707317073171,0.04117547077105886
3877,38,3,0,catfished,1.0731707317073171,0.04117547077105886
3878,39,1,1,"My ag extension said you're the man to see about ethanol. Man, you are out there!",1.0731707317073171,0.053990106393118666
3879,39,1,1,Welcome aboard! Del Martian Foods needs farmers.,1.0731707317073171,0.053990106393118666
3880,38,3,0,"Sorry, but a teleporter wasn't included as a feature when I bought it.",1.0731707317073171,0.04117547077105886
3881,39,1,1,"Well if Trump won we were moving to Canada, and since Hillary won...",1.0731707317073171,0.053990106393118666
3882,39,1,1,"Bernie, you said this was tobacco.",1.0731707317073171,0.053990106393118666
3883,38,3,0,"Welcome to Trump Airlines, University, Resorts, AND Casinos.",1.0731707317073171,0.04117547077105886
3884,38,3,0,We think you have a great future in crop circling.,1.0731707317073171,0.04117547077105886
3885,38,3,0,I'm a big fan of your work. I loved the self-portrait you did last year in Stan's cornfield.,1.0731707317073171,0.04117547077105886
3886,38,3,0,"Hi,Welcome to the Louisiana Hayride Martian style",1.0731707317073171,0.04117547077105886
3887,38,3,0,"Welcome to earth. Heads up. We are absolutely confused about whether to vote yes or no, on genetically modified foods.",1.0731707317073171,0.04117547077105886
3888,38,3,0,"That's one small step for man, one giant leap for Martians.",1.0731707317073171,0.04117547077105886
3889,38,3,0,"Given the choice, people may not even want to be abducted.",1.0731707317073171,0.04117547077105886
3890,38,3,0,Welcome Mr. Monsanto. Your crop circle scam has worked wonders!,1.0731707317073171,0.04117547077105886
3891,39,1,1,"Listen—I'd love to work with you, but we'd have to break down the silos first.",1.0731707317073171,0.053990106393118666
3892,38,3,0,Greetings! Have I reached Eieio?,1.0731707317073171,0.04117547077105886
3893,39,1,1,Let's go for a spin earthly. Then I will help rotate your crops.,1.0731707317073171,0.053990106393118666
3894,39,1,1,"Your a vegetarian, then the barbecue is Off. have your people contact my people to reschedule.",1.0731707317073171,0.053990106393118666
3895,39,1,1,"So, some things have changed since I majored in communications.",1.0731707317073171,0.053990106393118666
3896,39,1,1,"So, imagine a cow that... Just follow me.",1.0731707317073171,0.053990106393118666
3897,38,3,0,"No, the digital exam won't increase your crop yield.",1.0731707317073171,0.04117547077105886
3898,38,3,0,Reince. Trump barada nikto,1.0731707317073171,0.04117547077105886
3899,38,3,0,I'm from the Intergalactic Government and I'm here to help!,1.0731707317073171,0.04117547077105886
3900,39,1,1,"Welcome, you are one of the few; as we only show ourselves to farmers.",1.0731707317073171,0.053990106393118666
3901,38,3,0,You are no longer in Kansas.,1.0731707317073171,0.04117547077105886
3902,38,3,0,Welcome Alien crop picker.,1.0731707317073171,0.04117547077105886
3903,38,3,0,"Howdy, just your friendly intergalactic aliens checking out the neighborhood.",1.0731707317073171,0.04117547077105886
3904,39,1,1,Welcome. We can start your harvesting.,1.0731707317073171,0.053990106393118666
3905,38,3,0,"Hi, Mr. Brown. Wanna ride?",1.0731707317073171,0.04117547077105886
3906,38,3,0,"Ah, my alien beak detects beets, corn, baked bread and strewed dirt with a hint of musk; you'll be in our 'Stew' group, sir.",1.0731707317073171,0.04117547077105886
3907,39,1,1,Finally nice to meet someone who isn't so swept up in all this political drama!,1.0731707317073171,0.053990106393118666
3908,38,3,0,I'm not an alien--I' a genetically modified astronaut.,1.0731707317073171,0.04117547077105886
3909,38,3,0,"Welcome, earthling farmer, to COMEX IN SPACE! We've been expecting you!",1.0731707317073171,0.04117547077105886
3910,38,3,0,"Come aboard ,I promise, we don't have a presidential election this fall on our planet",1.0731707317073171,0.04117547077105886
3911,38,3,0,"Don't you believe all that hokey crap about wizards, straw men and red shoes.",1.0731707317073171,0.04117547077105886
3912,39,1,1,It's my old hula hoop.,1.0731707317073171,0.053990106393118666
3913,38,3,0,the farmer and the alien should be friends,1.0731707317073171,0.04117547077105886
3914,39,1,1,You like nice and ripe.,1.0731707317073171,0.053990106393118666
3915,39,1,1,"Nice to meet you, but what took you so long?",1.0731707317073171,0.053990106393118666
3916,38,3,0,"Thanks, but I already have a GMO salesman.",1.0731707317073171,0.04117547077105886
3917,38,3,0,Thanks for the livestock. We'll be back tomorrow with the payment.,1.0731707317073171,0.04117547077105886
3918,39,1,1,"I understand that you are having troubles finding the right candidate for the nomination, sorry, we cant help with this one",1.0731707317073171,0.053990106393118666
3919,39,1,1,"Honey, I'm home!",1.0731707317073171,0.053990106393118666
3920,39,1,1,Just wait until you experience the jet lag...grrsplurb...gack!,1.0731707317073171,0.053990106393118666
3921,38,3,0,Did you see my Missus anywhere?,1.0731707317073171,0.04117547077105886
3922,39,1,1,Adele?,1.0731707317073171,0.053990106393118666
3923,39,1,1,Did you bring your fork? There's pie.,1.0731707317073171,0.053990106393118666
3924,38,3,0,Beyonce!,1.0731707317073171,0.04117547077105886
3925,38,3,0,Welcome aboard! Your rumspringa is going to be fantastic.,1.0731707317073171,0.04117547077105886
3926,38,3,0,I knew there was a reason that I planted Kale.,1.0731707317073171,0.04117547077105886
3927,38,3,0,"Hey Tom, welcome to the first Farm-to-Mars event!",1.0731707317073171,0.04117547077105886
3928,38,3,0,We didn't expect so many of you who were afraid of Mr. Trump being elected!,1.0731707317073171,0.04117547077105886
3929,39,1,1,President Bob it was a pleasure meeting you.,1.0731707317073171,0.053990106393118666
3930,39,1,1,Christ Almighty that was a long trip!,1.0731707317073171,0.053990106393118666
3931,39,1,1,Welcome fellow Ethonolian!,1.0731707317073171,0.053990106393118666
3932,38,3,0,Hi...I would like to talk to you about starting a Farmer's Market up your way...,1.0731707317073171,0.04117547077105886
3933,38,3,0,"Hey, welcome. So glad you could make it up.",1.0731707317073171,0.04117547077105886
3934,38,3,0,...and under our administration farm subsidies will continue!,1.0731707317073171,0.04117547077105886
3935,39,1,1,Come in past me...this is the point in history I wouldn't want you to experience again...,1.0731707317073171,0.053990106393118666
3936,38,3,0,Now we're doing alien introductions.,1.0731707317073171,0.04117547077105886
3937,39,1,1,Deal. $8M. You get purple rain.,1.0731707317073171,0.053990106393118666
3938,38,3,0,Welcome to Monsanto,1.0731707317073171,0.04117547077105886
3939,38,3,0,Don't worry I'm not an Islamic Extremest I just have a keen interest in farming.,1.0731707317073171,0.04117547077105886
3940,39,3,0,Thanks again for stopping by to meet the new neighbors.We really appreciate it.,1.0714285714285714,0.04022089331224806
3941,39,3,0,Welcome to the gene farm!,1.0714285714285714,0.04022089331224806
3942,39,3,0,My planet loves this Frosted Flake you sell me,1.0714285714285714,0.04022089331224806
3943,39,3,0,Is this the new Buick?!?,1.0714285714285714,0.04022089331224806
3944,40,1,1,"Don't worry, this ship isn't powered by electricity...",1.0714285714285714,0.05271774316741633
3945,39,3,0,"Nice to meet you, too. We were so afraid we might not make it here before you guys built The Wall to keep folks like us out.",1.0714285714285714,0.04022089331224806
3946,39,3,0,Am I too late for the Great American Dust Bowl?,1.0714285714285714,0.04022089331224806
3947,39,3,0,You can still farm--at our multi-galactic food corporation!,1.0714285714285714,0.04022089331224806
3948,39,3,0,Please don't build a wall.,1.0714285714285714,0.04022089331224806
3949,40,1,1,It's universally known you have the best poppy crop.,1.0714285714285714,0.05271774316741633
3950,39,3,0,Welcome aboard.. We can really use your expertise on crop rotation!,1.0714285714285714,0.04022089331224806
3951,40,1,1,"Hello!, I'm Smiztete Quiviste from the Crop Circle Compliance Agency.",1.0714285714285714,0.05271774316741633
3952,39,3,0,Don't thank me: thank Monsanto.,1.0714285714285714,0.04022089331224806
3953,39,3,0,"Welcome, Salt of the Earth! Our rations have been too bland for light-years.",1.0714285714285714,0.04022089331224806
3954,40,1,1,Maker Mars great again!,1.0714285714285714,0.05271774316741633
3955,40,1,1,Probing our non-probing?,1.0714285714285714,0.05271774316741633
3956,39,3,0,"Is like to come, but Mars is a little too cool for corn...",1.0714285714285714,0.04022089331224806
3957,40,1,1,"I didn't realize this is what your online dating profile meant by ""looking for interracial",1.0714285714285714,0.05271774316741633
3958,39,3,0,"Again, I'm not Matt Damon.",1.0714285714285714,0.04022089331224806
3959,39,3,0,"Welcome, you're the untutored organic farmer we've been looking for.",1.0714285714285714,0.04022089331224806
3960,40,1,1,"Welcome friend! No need for all the gear. We're a non GMO, pesticide free operation here!",1.0714285714285714,0.05271774316741633
3961,39,3,0,"Welcome, earthling, our televised Probe-a-thon has set a new record in intergallactic ratings!""",1.0714285714285714,0.04022089331224806
3962,39,3,0,"I come in peas, and, uh, sorry about the corn, too.",1.0714285714285714,0.04022089331224806
3963,39,3,0,No one is ever going to believe me.,1.0714285714285714,0.04022089331224806
3964,39,3,0,I wanted to visit before Emperor Trump builds a dome.,1.0714285714285714,0.04022089331224806
3965,39,3,0,Congratulations! You've made it to Global Services!,1.0714285714285714,0.04022089331224806
3966,40,1,1,I thought you could use a hand crop dusting.,1.0714285714285714,0.05271774316741633
3967,40,1,1,Hello Pumpkin Head,1.0714285714285714,0.05271774316741633
3968,39,3,0,"Intergalactic domination or not, you're still paying for the crop circle damage.",1.0714285714285714,0.04022089331224806
3969,39,3,0,Welcome to alie-nation after brexit!,1.0714285714285714,0.04022089331224806
3970,40,1,1,Do you have any suggestions on what to draw tonight?,1.0714285714285714,0.05271774316741633
3971,40,1,1,Glad you could drop by I have a couple of your steaks on the Barbie,1.0714285714285714,0.05271774316741633
3972,40,1,1,"Welcome, you come highly recommended by Anne.",1.0714285714285714,0.05271774316741633
3973,39,3,0,"But, you are on my lawn.",1.0714285714285714,0.04022089331224806
3974,40,1,1,"Don't worry, this isn't one of your hallucinations!",1.0714285714285714,0.05271774316741633
3975,40,1,1,"We're here to capture your ""farm to table"" technology.",1.0714285714285714,0.05271774316741633
3976,39,3,0,"I'm here to call on your daughter, sir.",1.0714285714285714,0.04022089331224806
3977,39,3,0,You the first of of the guest workers?,1.0714285714285714,0.04022089331224806
3978,39,3,0,What's for dinner?,1.0714285714285714,0.04022089331224806
3979,40,1,1,Watu Wangu.,1.0714285714285714,0.05271774316741633
3980,40,1,1,WHAT'S A NICE LADY LIKE YOU DOING IN A PLACE LIKE THIS?,1.0714285714285714,0.05271774316741633
3981,40,1,1,I'll show you corn as high as an elephant's eye!,1.0714285714285714,0.05271774316741633
3982,39,3,0,Greetings. May we discuss your insurance needs?,1.0714285714285714,0.04022089331224806
3983,39,3,0,"Greetings, earthling. Is your name Donald Trump?",1.0714285714285714,0.04022089331224806
3984,40,1,1,I'm Mork...Mindy will be right back!,1.0714285714285714,0.05271774316741633
3985,39,3,0,Feeling your oats?,1.0714285714285714,0.04022089331224806
3986,40,1,1,Welcome. And relax...we didn't invite Monsanto.,1.0714285714285714,0.05271774316741633
3987,39,3,0,We welcome you and your genetically modified seeds!,1.0714285714285714,0.04022089331224806
3988,39,3,0,No farmers allowed - we've seen 'Green Acres'!,1.0714285714285714,0.04022089331224806
3989,40,1,1,"Well, howdee stranger! I was beginning to think you guys were never coming back. You still like your steak medium rear, right?",1.0714285714285714,0.05271774316741633
3990,39,3,0,"Don't be afraid, it's just like your tractor. Pull back the throttle and away she goes.",1.0714285714285714,0.04022089331224806
3991,40,1,1,Can I tell you about fracking?,1.0714285714285714,0.05271774316741633
3992,39,3,0,"I'm John, Leader of the Farm.",1.0714285714285714,0.04022089331224806
3993,39,3,0,The abduction corn maze is awesome!,1.0714285714285714,0.04022089331224806
3994,39,3,0,Happy Father's day daddy! You made it back after all!,1.0714285714285714,0.04022089331224806
3995,39,3,0,Thanks for coming. We could really use your advice about crop circles.,1.0714285714285714,0.04022089331224806
3996,39,3,0,"No, we haven't heard the good news.",1.0714285714285714,0.04022089331224806
3997,39,3,0,We are looking for Galaxy sourced produce.,1.0714285714285714,0.04022089331224806
3998,39,3,0,Welocme GMO Expert. We have been awaiting you.,1.0714285714285714,0.04022089331224806
3999,39,3,0,"I got it - you are ordering 25 ears of corn, a sack of potatoes, and 5 heads of lettuce.",1.0714285714285714,0.04022089331224806
4000,39,3,0,"Hey Phil, can I borrow a cup of sugar? I promise I'll bring it back!",1.0714285714285714,0.04022089331224806
4001,39,3,0,Hope you like corn!,1.0714285714285714,0.04022089331224806
4002,40,1,1,Are you the one from the Wizard of Oz without the brain?,1.0714285714285714,0.05271774316741633
4003,39,3,0,"So sorry, our light beam is in the shop.",1.0714285714285714,0.04022089331224806
4004,40,1,1,I'd like to apply for your organic farm worker exchange for lodging.,1.0714285714285714,0.05271774316741633
4005,40,1,1,Thank you for picking me up. Canada wouldn't have me because of my primary vote.,1.0714285714285714,0.05271774316741633
4006,39,3,0,We've traveled 3 light years to study how Earthlings avoid chaffing.,1.0714285714285714,0.04022089331224806
4007,39,3,0,I'll be back in nine months in time for your daughter's and my child's birth.,1.0714285714285714,0.04022089331224806
4008,40,1,1,Thrilled to have you aboard!,1.0714285714285714,0.05271774316741633
4009,39,3,0,"There ya go Tommy, easy does it.",1.0714285714285714,0.04022089331224806
4010,39,3,0,"Yes, we UFO's are a United Farmers Organization",1.0714285714285714,0.04022089331224806
4011,39,3,0,Have you seen Bessie?,1.0714285714285714,0.04022089331224806
4012,40,1,1,My family asked me to come down to thank you for supporting GMOs.,1.0714285714285714,0.05271774316741633
4013,40,1,1,"Hey ho, a merrio, you must be the farmer in the dale",1.0714285714285714,0.05271774316741633
4014,39,3,0,Take me to your ethanol subsidizer!,1.0714285714285714,0.04022089331224806
4015,39,3,0,"""Hello sir, we received a distress signal from one of our people, he goes by the name of D.T",1.0714285714285714,0.04022089331224806
4016,39,3,0,"Incredible to find you, your country is running out of farmers to probe.",1.0714285714285714,0.04022089331224806
4017,40,1,1,Get in. I don't to be taken to your leader.,1.0714285714285714,0.05271774316741633
4018,40,1,1,"We had to stop because you work those rows with hoes, and then you sows what grows.",1.0714285714285714,0.05271774316741633
4019,40,1,1,I will give you some candy if you come inside my spaceship,1.0714285714285714,0.05271774316741633
4020,39,3,0,Take me to Chuck Berry.,1.0714285714285714,0.04022089331224806
4021,40,1,1,It's just not as much fun since Monsanto trademarked the circle.,1.0714285714285714,0.05271774316741633
4022,40,1,1,"Yes, we have a healthcare package.",1.0714285714285714,0.05271774316741633
4023,40,1,1,My name is Donald J. Trump and I want your vote!,1.0714285714285714,0.05271774316741633
4024,39,3,0,At last! Someone who knows the farmer's handshake!,1.0714285714285714,0.04022089331224806
4025,39,3,0,"Pearson's Feedlot. I'll be about 20 minutes. Then, a stop at the computer place. So leave the meter running and bill my Visa card.",1.0714285714285714,0.04022089331224806
4026,40,1,1,"Fist bump? Brother, it's still the disco era back home.",1.0714285714285714,0.05271774316741633
4027,39,3,0,Take me to your presidential debate.,1.0714285714285714,0.04022089331224806
4028,40,1,1,We like your work uniform.,1.0714285714285714,0.05271774316741633
4029,39,3,0,Thanks for coming. We were hoping to find a man of probity like yourself.,1.0714285714285714,0.04022089331224806
4030,40,1,1,"Hello earthling, we have come for your daughters.",1.0714285714285714,0.05271774316741633
4031,39,3,0,"Thank you for visiting. As a matter of fact, I have been meaning to increase my life insurance.",1.0714285714285714,0.04022089331224806
4032,39,3,0,Welcome on board The Brexit.,1.0714285714285714,0.04022089331224806
4033,39,3,0,"Hi , I'm campaigning as an independent , because the federation has decided we simply must have better than Clinton or Trump .",1.0714285714285714,0.04022089331224806
4034,40,1,1,See ya. I can't bring myself to vote for either one of them.,1.0714285714285714,0.05271774316741633
4035,40,1,1,Welcome to our little oratory. We are glad that you are here with us. God bless you.,1.0714285714285714,0.05271774316741633
4036,40,1,1,Thanks for stopping by.,1.0714285714285714,0.05271774316741633
4037,40,1,1,"Hi, Jeb, I'm Bill. Pleased to meet you. I'm stuck here for a layover. Can I use your WIFI password to watch ""Game of Thrones?",1.0714285714285714,0.05271774316741633
4038,40,1,1,We're going to start with earthlings from the 17th Century.,1.0714285714285714,0.05271774316741633
4039,39,3,0,Dinner's on. Do you have any food allergies?,1.0714285714285714,0.04022089331224806
4040,40,1,1,"Yep, we're here for the corn and wheat.",1.0714285714285714,0.05271774316741633
4041,39,3,0,We're here to help you with your snoring Gus.,1.0714285714285714,0.04022089331224806
4042,40,1,1,"Hi Herb !! Welcome to our ""fly in fly out"" restaurant!!!!!!",1.0714285714285714,0.05271774316741633
4043,40,1,1,Your patents on GMO corn don't apply on our planet; load 'em up!!,1.0714285714285714,0.05271774316741633
4044,40,1,1,So you're the president of the Future Farmers of America.,1.0714285714285714,0.05271774316741633
4045,39,3,0,We have a few cows and chickens out in the Milky Way,1.0714285714285714,0.04022089331224806
4046,39,3,0,But I can't take you to my leader - She is out tonight playing mah-jongg with her friends.,1.0714285714285714,0.04022089331224806
4047,39,3,0,"If you're looking for the county administrator, he left an hour ago for the DMV in Sioux city.",1.0714285714285714,0.04022089331224806
4048,40,1,1,"Howdy, I'm Jeb, do you have your green card?",1.0714285714285714,0.05271774316741633
4049,40,1,1,"Hello, I'm an anti-Trump. Is this Iowa?"" ""Yes, but you're 6 months too late. But you can still make it to Cleveland in time.",1.0714285714285714,0.05271774316741633
4050,39,3,0,We have searched the galaxy for non-GMO zucchini!,1.0714285714285714,0.04022089331224806
4051,39,3,0,Pleased to meet you. Having dinner at the moment. Back in an hour?,1.0714285714285714,0.04022089331224806
4052,40,1,1,Welcome to our planet...Are you interested in running for President?,1.0714285714285714,0.05271774316741633
4053,39,3,0,Yes we can make this an Amish home for you.,1.0714285714285714,0.04022089331224806
4054,39,3,0,Have we got GMOs for you!,1.0714285714285714,0.04022089331224806
4055,39,3,0,Are... you... Seymour... Butts?,1.0714285714285714,0.04022089331224806
4056,39,3,0,Last time you came for the Mrs. How is she by the way?,1.0714285714285714,0.04022089331224806
4057,40,1,1,"The old farmer with the pitchfork and his wife? You betcha! They live in that house yonder, right across the field.",1.0714285714285714,0.05271774316741633
4058,40,1,1,""" We can translate your almanac"".",1.0714285714285714,0.05271774316741633
4059,39,3,0,Nice spread. What's your water situation?,1.0714285714285714,0.04022089331224806
4060,40,1,1,We'd like to do farm-to-mothership-control-module. Interested?,1.0714285714285714,0.05271774316741633
4061,40,1,1,Ransom paid. Welcome back. Let's go home and leave this decadence behind.,1.0714285714285714,0.05271774316741633
4062,40,1,1,Thanks! My kids insisted that I bring them back a disco ball when I left for planet Earth.,1.0714285714285714,0.05271774316741633
4063,40,1,1,Trump? Good luck...,1.0714285714285714,0.05271774316741633
4064,40,1,1,Welcome to Iowa. Bernie has long predicted a Super Delegate Surprise.,1.0714285714285714,0.05271774316741633
4065,39,3,0,Relax! We offer direct flights to Hicksville!,1.0714285714285714,0.04022089331224806
4066,40,1,1,Sorry about the crop circles. We needed the corn to make E85.,1.0714285714285714,0.05271774316741633
4067,40,1,1,Howdy partner. Somebody obviously screwed up. We were headed for the bright lights of New York City and here we are in a lonely Iowa cornfield.,1.0714285714285714,0.05271774316741633
4068,39,3,0,"We're sorry to go; it's a great neighborhood, but Zork just doesn't feel safe with all these illegal immigrants moving in.",1.0714285714285714,0.04022089331224806
4069,40,1,1,There was a mix up at the tire store,1.0714285714285714,0.05271774316741633
4070,40,1,1,You would not believe how hard it is to find non-GMO tomatoes out there...,1.0714285714285714,0.05271774316741633
4071,40,1,1,Thanks again for taking the blame on those crop circles!,1.0714285714285714,0.05271774316741633
4072,39,3,0,"Hello at last, farmer John! We Venusians are huge fans of your crop circles . they're an inspiation to us all!",1.0714285714285714,0.04022089331224806
4073,39,3,0,Did you make your own reservations online or have your travel agent planet?,1.0714285714285714,0.04022089331224806
4074,39,3,0,May I interest you in a Crop Circle Insurance policy?,1.0714285714285714,0.04022089331224806
4075,39,3,0,Your dead and brown crop circles have convinced me there's global warming,1.0714285714285714,0.04022089331224806
4076,40,1,1,We'll have you back by sunset. No sweat.,1.0714285714285714,0.05271774316741633
4077,40,1,1,Take me to your unsuccessful Democrat candidate.,1.0714285714285714,0.05271774316741633
4078,40,1,1,Good evening Sir. Welcome to THE VEGAN.,1.0714285714285714,0.05271774316741633
4079,40,1,1,"I'm running for President, and I'd like your vote.",1.0714285714285714,0.05271774316741633
4080,39,3,0,"Are you what they call ""an african-american""?",1.0714285714285714,0.04022089331224806
4081,39,3,0,So good to see you. Can you score me some ethanol? We're out of fuel--and really thirsty...,1.0714285714285714,0.04022089331224806
4082,39,3,0,"Magnetic levitation and wind power. That's the future, friend.",1.0714285714285714,0.04022089331224806
4083,40,1,1,Thats man...Did you...Did you want to come in for a smoke?,1.0714285714285714,0.05271774316741633
4084,39,3,0,I'm sorry we only accept intergalactic credit cards.,1.0714285714285714,0.04022089331224806
4085,40,1,1,so its true,1.0714285714285714,0.05271774316741633
4086,40,1,1,Greetings. I'm an interplanetary free-range farmer.,1.0714285714285714,0.05271774316741633
4087,39,3,0,"Nice mission, Klaatu. Where's Gort?",1.0714285714285714,0.04022089331224806
4088,39,3,0,Now let me have your cows.,1.0714285714285714,0.04022089331224806
4089,40,1,1,"I think ""anchor baby"" is a real buzz-kill, don't you?",1.0714285714285714,0.05271774316741633
4090,39,3,0,I'm here for eighteen months to party with earthlings -- then I decide whether to return,1.0714285714285714,0.04022089331224806
4091,39,3,0,We accept all illegal aliens where I come from.,1.0714285714285714,0.04022089331224806
4092,39,3,0,I'm taking requests before I head out to the field.,1.0714285714285714,0.04022089331224806
4093,40,1,1,"Hey Chuck, Zawlex - we spoke via crop? Nice to finally meet you.",1.0714285714285714,0.05271774316741633
4094,39,3,0,Sorry but I don't speak French.,1.0714285714285714,0.04022089331224806
4095,40,1,1,Take you to my leader.,1.0714285714285714,0.05271774316741633
4096,39,3,0,"Hey, Honey, I told you this was a good place to stop for a quick bite. Take out is here!",1.0714285714285714,0.04022089331224806
4097,39,3,0,"Well, yes, my crops ARE genetically engineered...",1.0714285714285714,0.04022089331224806
4098,39,3,0,It's all yours! I'll need a ride back,1.0714285714285714,0.04022089331224806
4099,39,3,0,"Listen, that ""corn"" you sold me last week was really great. Do you have any more?",1.0714285714285714,0.04022089331224806
4100,39,3,0,Hello Friend ! Can I interest you in some intergalactic farm insurance ?,1.0714285714285714,0.04022089331224806
4101,39,3,0,Welcome. Let's take a spin around your farm first before we blast it.,1.0714285714285714,0.04022089331224806
4102,40,1,1,Greetings! We're about to show you an aerial view of your field.,1.0714285714285714,0.05271774316741633
4103,39,3,0,Come inside and have a drink,1.0714285714285714,0.04022089331224806
4104,40,1,1,This is better than Canada.,1.0714285714285714,0.05271774316741633
4105,40,3,0,We have some great GM animals for you.,1.069767441860465,0.03930950021993099
4106,40,3,0,You have run circles around the other guys we hired.,1.069767441860465,0.03930950021993099
4107,40,3,0,"Gotta run, Hubert. Your possum gumbo is--how do you say it?--outta this dang world!",1.069767441860465,0.03930950021993099
4108,40,3,0,"Toto, yes you’re in Kansas.",1.069767441860465,0.03930950021993099
4109,40,3,0,"Honestly, UBER treats us better than my old boss did.",1.069767441860465,0.03930950021993099
4110,40,3,0,Can you make this one a peace sign? Might be helpful about now.,1.069767441860465,0.03930950021993099
4111,40,3,0,It's an honor to meet you. Your crops are always a pleasure for us to circle.,1.069767441860465,0.03930950021993099
4112,41,1,1,Greetings from Monsanto Welcome Wagon.,1.069767441860465,0.05150394664112285
4113,41,1,1,Yes human I said our species is called the Ileegahls.,1.069767441860465,0.05150394664112285
4114,40,3,0,Our hydroponics are out of this world!,1.069767441860465,0.03930950021993099
4115,40,3,0,So about the probing...,1.069767441860465,0.03930950021993099
4116,40,3,0,Come on in. My wife's guac recipe is out of this world.,1.069767441860465,0.03930950021993099
4117,40,3,0,Welcome to the no TRUMP world.,1.069767441860465,0.03930950021993099
4118,41,1,1,We come in peas-- GMO-free peas!,1.069767441860465,0.05150394664112285
4119,41,1,1,My name is Wizard and we're going to a planet named Oz,1.069767441860465,0.05150394664112285
4120,41,1,1,What took you so long? I drew that crop circle when Brownback became Governor of Kansas. I was hoping to leave before he mucked things up.,1.069767441860465,0.05150394664112285
4121,41,1,1,Please come in and tell us more about Rumspringa.,1.069767441860465,0.05150394664112285
