,Unnamed: 0,target_id,mean,precision,count,score,caption,contest,funny,somewhat_funny,unfunny,rank
4403,4403,1086,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Those shoes are all wrong. You can’t use me.,629,0,4,63,4364
4404,4404,1088,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,ADRIAN!!  ADRIAAAN!!,629,1,2,64,4364
4405,4405,1089,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,"I asked for Everest but, let's face it, that's the karmic shuffle.",629,1,2,64,4364
4406,4406,1099,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"My goal is to become a human climbing hold in every state in the Union but I think I'm losing my grip.""",629,0,4,63,4364
4407,4407,1118,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,It's like this is all you think I'm good for.,629,0,4,63,4364
4408,4408,1137,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I know I can never replace your real dad...,629,0,4,63,4364
4409,4409,1139,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Show me you still care. Step on me.,629,0,4,63,4364
4410,4410,1155,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I AM SO LIGHT WEIGHT YOU SEE,629,0,4,63,4364
4411,4411,1174,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,This will be something new,629,0,4,63,4364
4412,4412,1177,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Mark, I hate seeing you like this.",629,0,4,63,4364
4413,4413,1182,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Please, not the moneymaker!",629,0,4,63,4364
4414,4414,1230,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"I'm making progress, you're standing on my last 'stepping stone'.",629,0,4,63,4364
4415,4415,1246,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,I climbed this far without a rope.,629,1,2,64,4364
4416,4416,1270,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,You would do anything for a date.,629,0,4,63,4364
4417,4417,1291,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,Will I get paid off if I do not tell anyone about he and I?,629,1,2,64,4364
4418,4418,1316,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Honestly,I didn't mean it.",629,0,4,63,4364
4419,4419,1334,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"It's just chilly in here, I swear!",629,0,4,63,4364
4420,4420,1341,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Yeah... that's me, too.",629,0,4,63,4364
4421,4421,1371,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,Francis had unfortunately become just another rung on the corporate ladder.,629,1,2,64,4364
4422,4422,1376,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I just feel like people are always using me to get higher up in the world,629,0,4,63,4364
4423,4423,1391,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Here is where you wound up, surprised but delighted!!",629,0,4,63,4364
4424,4424,1398,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Honey, do you mind if I step on your head?",629,0,4,63,4364
4425,4425,1411,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"The worst part is, ""no tipping.""",629,0,4,63,4364
4426,4426,1414,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Marry me before I lose my mind!,629,0,4,63,4364
4427,4427,1423,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Those millennials were really into the idea of bringing back stocks,629,0,4,63,4364
4428,4428,1426,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,"Miss, I think there's been some kind of mistake.  This doesn't look like Mount Rushmore.",629,1,2,64,4364
4429,4429,1439,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I bought the line that climbing was the way to get ahead.,629,0,4,63,4364
4430,4430,1506,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,who will you step over trying to get to the top?,629,0,4,63,4364
4431,4431,1509,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Ex Number One. Ex Number Two. Ex Known As Number Two. Ex Number ..,629,0,4,63,4364
4432,4432,1541,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,How's that Timmy? Have I conquered my fears now?,629,0,4,63,4364
4433,4433,1542,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,So that’s what they mean by “being stuck between a rock & a hard place”.,629,0,4,63,4364
4434,4434,1546,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Hey, can you spare me some aspirin?",629,0,4,63,4364
4435,4435,1595,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Go ahead . . . use me, I'm just another face in the crowd.


Joe Wolozyn, Garner, NC",629,0,4,63,4364
4436,4436,1597,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Be careful who you stand on,on your way up...",629,0,4,63,4364
4437,4437,1611,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Don't do x before you exercise, me rocker Mum always says.",629,0,4,63,4364
4438,4438,1625,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,It pays the bills.,629,0,4,63,4364
4439,4439,1661,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Just happened to be in the neighborhood.,629,0,4,63,4364
4440,4440,1667,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,They wanted it to look like a Cliff’s face.,629,0,4,63,4364
4441,4441,1697,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Just another victim of someone's climb to the top.,629,0,4,63,4364
4442,4442,1709,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Sorry honey, but we're having left-overs again for dinner.",629,0,4,63,4364
4443,4443,1751,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Oh, c’mon. Me, Too!",629,0,4,63,4364
4444,4444,1791,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Just to say . . I am rock headed . .  Can this qualify as meeting again cute? . . .,629,0,4,63,4364
4445,4445,1797,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Go ahead. Step on me. It’s my punishment for social climbing.,629,0,4,63,4364
4446,4446,1815,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"I promise I'll never again say you liked to step on me.""",629,0,4,63,4364
4447,4447,1837,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,"Well, what did you think happened to losers of American Ninja Warrior?",629,1,2,64,4364
4448,4448,1870,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Ever heard of the North Face?,629,0,4,63,4364
4449,4449,1878,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Go ahead. My experience in the corporate world prepared me for this.,629,0,4,63,4364
4450,4450,1881,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,This was the only way I could get you to notice me.,629,0,4,63,4364
4451,4451,1907,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Hi, I'm Han, and yes this is a Galaxy Cruise, and yes that ugly guy who greeted you is Captain Jabba!",629,0,4,63,4364
4452,4452,1929,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Ok, but I won't be your inspiration.",629,0,4,63,4364
4453,4453,1934,1.0597014925373134,0.019956952937955918,67,1.0597014925373134,May as well try me. They'll never let you climb Rushmore.,629,0,0,67,4364
4454,4454,1964,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"I know you have a restraining order against me, so why do you have to climb at my place of work?",629,0,4,63,4364
4455,4455,1968,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"When you said I was nothing if not a stepping stone, I just kinda' went with it",629,0,4,63,4364
4456,4456,1986,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Whoa! My chance to step on that jerk Remnick's head!,629,0,4,63,4364
4457,4457,1993,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Heads up - it gets harder.,629,0,4,63,4364
4458,4458,2000,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"See, I said I'd always be your rock.",629,0,4,63,4364
4459,4459,2019,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I am trying to face my fear of heights....,629,0,4,63,4364
4460,4460,2024,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"But Mummy, that one looks like it wouldn't be a good rock to get a toehold on: it says we better watch out.",629,0,4,63,4364
4461,4461,2031,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,This is what happens when you complain that the foot-holds are too easy,629,0,4,63,4364
4462,4462,2037,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,John be at peace. We'll climb the rocks for you now.,629,0,4,63,4364
4463,4463,2108,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"When they said “Rock climbing is 99% mental”, I didn’t know this is what they meant.",629,0,4,63,4364
4464,4464,2117,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,It'll never work out.  I'm just another hick in this wall.,629,0,4,63,4364
4465,4465,2131,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,We're one step away from foot-and-mouth disease.,629,1,2,64,4364
4466,4466,2132,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,She left me for an advanced route.,629,1,2,64,4364
4467,4467,2167,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"If you grab on to my nose one more time, I’ll bite your legs off!",629,0,4,63,4364
4468,4468,2169,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"... I'm not sure. One minute I was in the trampoline park next door, the next minute people were stepping on my head.",629,0,4,63,4364
4469,4469,2172,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Is this a bad time to bring up my vertigo?,629,0,4,63,4364
4470,4470,2189,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Next time, I’ll read the job description more closely.",629,0,4,63,4364
4471,4471,2194,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"I'm so over you, Liz.",629,0,4,63,4364
4472,4472,2217,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,This is the only way I could get in the 40 hours.,629,0,4,63,4364
4473,4473,2221,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I’m not the rock you thought I was.,629,0,4,63,4364
4474,4474,2251,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,"Everywhere I go, you’re the ghost in the room...”
From- One Direction -“Everywgere I go",629,1,2,64,4364
4475,4475,2302,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,This is not what I meant by a face lift.,629,0,4,63,4364
4476,4476,2366,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I'm not sure how I got roped in to doing this.,629,0,4,63,4364
4477,4477,2370,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Do you have to crush me on your way to the top?,629,0,4,63,4364
4478,4478,2375,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"This is one of the only ways I've found to meet girls.
 And it only really works if she actually steps on my face!",629,0,4,63,4364
4479,4479,2391,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Please stop climbing.  This 'wall of worry' has nothing to do with the stock market.,629,0,4,63,4364
4480,4480,2402,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Psychological Research Project: ""Cause Pain"" but ""Only Way He Gets Paid""",629,0,4,63,4364
4481,4481,2430,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,It pays my rent,629,0,4,63,4364
4482,4482,2439,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Who knew a body could return as a modular climbing hold?,629,0,4,63,4364
4483,4483,2470,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I got nothing babe.,629,0,4,63,4364
4484,4484,2501,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Now I'm not so sure that American Ninja Warrior Couples Counseling was the way to go!,629,0,4,63,4364
4485,4485,2526,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Please don't fishhook me.,629,0,4,63,4364
4486,4486,2553,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,A wall has no name,629,1,2,64,4364
4487,4487,2567,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"I asked about “climate change” not 
climb it change!!!!",629,0,4,63,4364
4488,4488,2590,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,Why am I always part of your solution?,629,1,2,64,4364
4489,4489,2606,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Is it really OK for me to put my hand on a man's face?,629,0,4,63,4364
4490,4490,2677,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I just got out of a rocky relationship. She was at the end of her rope because I wouldn’t go anywhere with her.,629,0,4,63,4364
4491,4491,2681,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"When they said I'd be starting at rock bottom, and working my way to the top of the heap, I didn't know they'd be so literal...",629,0,4,63,4364
4492,4492,2749,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Please, anywhere above the eyes",629,0,4,63,4364
4493,4493,2772,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"My ""Nobody"" Game of Thrones role playing did not work out so well.",629,0,4,63,4364
4494,4494,2787,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,It's a rappelling story.,629,0,4,63,4364
4495,4495,2796,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,That right foot is off-route.,629,0,4,63,4364
4496,4496,2804,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Hey, would you mind only touching the right side of my face? I have a really bad toothache on the left side.",629,0,4,63,4364
4497,4497,2805,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Slow down. When you get to the top, your head becomes a stepping stone.",629,0,4,63,4364
4498,4498,2836,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Good for you, dad! You're facing your fears.",629,0,4,63,4364
4499,4499,2853,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,I can't believe you're going to leave me behind!,629,1,2,64,4364
4500,4500,2894,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Your hand please! Not the foot!,629,0,4,63,4364
4501,4501,2928,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,"You said it was ""high"" but ALFRESCO TAKE OUT",629,1,2,64,4364
4502,4502,2974,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,We can change that pompadour to a flat top in one easy step.,629,0,4,63,4364
4503,4503,2995,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,My friends always told me that I'm just your stepping-stone.,629,0,4,63,4364
4504,4504,2998,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Wrong plumbing hole, sorry.""

Peter Contreras, Houston TX. September 3 birthday",629,0,4,63,4364
4505,4505,3000,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I can offer you a three picture deal if you get me down from here and come to my condo for a screen test.,629,0,4,63,4364
4506,4506,3035,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Why don't you return my calls, Jimmie?",629,0,4,63,4364
4507,4507,3059,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Scale the rock face,” he said..",629,0,4,63,4364
4508,4508,3068,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Hi There!  This what happens if you don’t make it to the top!,629,0,4,63,4364
4509,4509,3087,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,They used SUPER quick-setting plaster.,629,0,4,63,4364
4510,4510,3095,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,O find myself between a rock and a hard place.,629,0,4,63,4364
4511,4511,3107,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"You always have to hang on to someone, to get to the top.",629,0,4,63,4364
4512,4512,3130,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,It's the pollen,629,1,2,64,4364
4513,4513,3160,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I’ve had a lousy day.  Please don’t step on me when I’m down.,629,0,4,63,4364
4514,4514,3171,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"PLEASE HONEY,  I'D CLIMB EVERY MOUNTAIN---------",629,0,4,63,4364
4515,4515,3202,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Let's face it. Climbing a wall is hard.,629,0,4,63,4364
4516,4516,3203,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,The moment i've been waiting for,629,0,4,63,4364
4517,4517,3213,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,And I thought water balloons were bad!,629,0,4,63,4364
4518,4518,3257,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Well, you said you wanted to master face climbing.",629,0,4,63,4364
4519,4519,3260,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Ok, Elizabeth,go easy, I just paid off this wait weave.”

[steve markuson,oneonta,new york",629,0,4,63,4364
4520,4520,3318,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Now if I can only step on his head without mouth to midsection contact, I just might get that promotion”",629,0,4,63,4364
4521,4521,3359,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Love really is like a rock.,629,0,4,63,4364
4522,4522,3361,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,You wanted to face climb.,629,0,4,63,4364
4523,4523,3365,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,But where's the Donald?,629,1,2,64,4364
4524,4524,3374,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I didn't even know it was possible for a climbing hold to be born with acrophobia.,629,0,4,63,4364
4525,4525,3387,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,There is no in-between.,629,0,4,63,4364
4526,4526,3443,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,The Not Employee of the Month,629,0,4,63,4364
4527,4527,3447,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Bad hangover?,629,0,4,63,4364
4528,4528,3469,1.0597014925373134,0.019956952937955918,67,1.0597014925373134,In my past life I loved it that I was really really a cat person.,629,0,0,67,4364
4529,4529,3476,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I realize that there’re easier ways to get ahead in life...,629,0,4,63,4364
4530,4530,3480,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Did you never consider they might have preferred your cash instead?,629,0,4,63,4364
4531,4531,3487,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"I thought I would rock this new high, but actually, I find a I exhibit a flat affect.",629,0,4,63,4364
4532,4532,3489,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,Let's just say I'm doing research on racks.,629,1,2,64,4364
4533,4533,3502,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I want to be your wonderwall...,629,0,4,63,4364
4534,4534,3505,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,You're doing a Triathlon tomorrow!?,629,0,4,63,4364
4535,4535,3540,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Don't worry, I'm just another stepping stone on your way to the top.",629,0,4,63,4364
4536,4536,3542,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I've been looking for you high and low!,629,0,4,63,4364
4537,4537,3549,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,My daughter told me I need to be a better ally.,629,1,2,64,4364
4538,4538,3551,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,You thought waiting was rock bottom?,629,0,4,63,4364
4539,4539,3582,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"I know I said I'd help you climb the corporate ladder, but this is going too far!",629,0,4,63,4364
4540,4540,3593,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"No worries, I'm a puppet.",629,0,4,63,4364
4541,4541,3604,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Honey, I'm really between a rock and a hard place here.",629,0,4,63,4364
4542,4542,3648,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I'm so tired of that theme song from Rocky.,629,0,4,63,4364
4543,4543,3699,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I really regret that I changed my name to 'Rocky.',629,0,4,63,4364
4544,4544,3728,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,He is my rock!,629,0,4,63,4364
4545,4545,3742,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,This is the only to rock I can afford,629,0,4,63,4364
4546,4546,3769,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"The pay stinks, but the job does offer a step up.",629,0,4,63,4364
4547,4547,3793,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Your mansplaining is on my last nerve.,629,0,4,63,4364
4548,4548,3863,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"John, how nice of you to show up!",629,0,4,63,4364
4549,4549,3896,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,My therapist said I needed to be more structured.,629,0,4,63,4364
4550,4550,3910,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,Get a grip on yourself!,629,1,2,64,4364
4551,4551,3911,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Sure, go ahead and use me as a handhold, but that reduces your difficulty to a 5.8.",629,0,4,63,4364
4552,4552,3916,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Just say it, I’m a rock face.",629,0,4,63,4364
4553,4553,3930,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,All I ask is that you not mess up my hair as you go by me.,629,0,4,63,4364
4554,4554,3933,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I'm was only trying to help,629,0,4,63,4364
4555,4555,3937,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,You're not the first to use me to climb ahead.,629,0,4,63,4364
4556,4556,3954,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"I, Love! your wall Mr. President...",629,0,4,63,4364
4557,4557,3971,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Mount  Justin welcomes you....................Mount Justin welcomes you.................Mount Justin welcomes you.....,629,0,4,63,4364
4558,4558,3992,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Millennial social climber.,629,0,4,63,4364
4559,4559,4034,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,This is not what I envisioned when I signed up for work-study.,629,0,4,63,4364
4560,4560,4035,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I am here on advice of  my marriage counselor.,629,0,4,63,4364
4561,4561,4063,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,So you're going to want to put your foot in my mouth. Don't worry... I've done it many times; which may explain how I got this job.,629,0,4,63,4364
4562,4562,4146,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Being hard headed, I needed the part time work.",629,0,4,63,4364
4563,4563,4147,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,The office said you needed to get a hold of me?,629,0,4,63,4364
4564,4564,4149,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Call Manuel Lin Miranda - I’m caught in rap hell!,629,0,4,63,4364
4565,4565,4150,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Go ahead, treat me like just another hold in the wall",629,0,4,63,4364
4566,4566,4154,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Pop my head backwards and keep yours away from the hole.,629,0,4,63,4364
4567,4567,4157,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,The corporate ladder is more challenging.,629,0,4,63,4364
4568,4568,4164,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I’m trying to cure a foot fetish,629,0,4,63,4364
4569,4569,4176,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,It's true what they say about getting to the top...,629,0,4,63,4364
4570,4570,4198,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I am a rock!,629,0,4,63,4364
4571,4571,4209,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Now I'm gonna step on You!!!,629,0,4,63,4364
4572,4572,4228,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Said I loved you but I lied.""",629,0,4,63,4364
4573,4573,4268,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,Stop stalking me!,629,1,2,64,4364
4574,4574,4272,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"I am begging you, please hold me.",629,0,4,63,4364
4575,4575,4281,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,My girlfriend told me I always had to support her. I was her rock.,629,0,4,63,4364
4576,4576,4306,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Upon realizing that Rocco's lips were frozen shut, Linda began having second thoughts about Everest.",629,0,4,63,4364
4577,4577,4338,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Dwayne Johnson, you are everywhere!",629,0,4,63,4364
4578,4578,4353,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,What? You’re my rock.,629,0,4,63,4364
4579,4579,4363,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"As soon as my shift's over, I'll go brush my teeth",629,0,4,63,4364
4580,4580,4384,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"You should try exposure therapy"" they said..",629,0,4,63,4364
4581,4581,4390,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,"No, I wish I were Marley.",629,1,2,64,4364
4582,4582,4411,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Looks like you're stuck between a rock and a hard face,629,0,4,63,4364
4583,4583,4413,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,It's just hard getting passed over for a promotion.,629,1,2,64,4364
4584,4584,4419,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Yeah.....Climb and Facetime doesn't really work.....,629,0,4,63,4364
4585,4585,4457,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I'm guessing this isn't what you meant by be more approachable...,629,0,4,63,4364
4586,4586,4497,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Did you remember to file our taxes?,629,0,4,63,4364
4587,4587,4524,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Looks like you're gonna have to ""head"" up to the top of the climbing wall... hey... just a little head joke... y'know.... cos im a head.... normal people don't get it Xd",629,0,4,63,4364
4588,4588,4530,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Where is Aria Stark when you need her,629,0,4,63,4364
4589,4589,4551,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,I changed my mind. I will be your stepping stone.,629,0,4,63,4364
4590,4590,4589,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,My wife really had her heart set on the leather interior.,629,0,4,63,4364
4591,4591,4611,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Trust me, I am slippery!",629,0,4,63,4364
4592,4592,4642,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"Don't worry, I'm solid as a rock.",629,0,4,63,4364
4593,4593,4661,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,A paycheck is a paycheck.,629,0,4,63,4364
4594,4594,4662,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,You told me to be bolder.,629,0,4,63,4364
4595,4595,4667,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Is 'foot in mouth' plain as the nose on my face?,629,0,4,63,4364
4596,4596,4676,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Danger!!! Head thinking.,629,0,4,63,4364
4597,4597,4716,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,What's so foul down there?,629,0,4,63,4364
4598,4598,4721,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,"No facelift jokes, please.",629,1,2,64,4364
4599,4599,4773,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,"I know I’m just a beginner, but when do I get to climb?",629,0,4,63,4364
4600,4600,4845,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,For the gazillionth time - I'm sorry!,629,1,2,64,4364
4601,4601,4846,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Just wanted to give you a heads up!,629,0,4,63,4364
4602,4602,4847,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,This isn’t what I thought they meant by rock-solid resume.,629,0,4,63,4364
4603,4603,4882,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,When you reach the top. Please come down the other side,629,0,4,63,4364
4604,4604,4898,1.0597014925373134,0.029164430475175987,67,1.0597014925373134,Any chance that's a comb instead of chalk?,629,0,4,63,4364
4605,4605,4920,1.0597014925373134,0.036094986345958924,67,1.0597014925373134,"Hi, my name is Rocky.  Please watch the hairdo.",629,1,2,64,4364
