rank,original,somewhat_original,unoriginal,count,score,precision,contest,caption
3183,0,1,7,8,1.125,0.1336306209562122,560,We're so much cooler underground.
3183,0,1,7,8,1.125,0.1336306209562122,560,Wow...he dig hole through rock.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Great, now where are we going to park the Mercedes?"
3183,0,1,7,8,1.125,0.1336306209562122,560,Charlie always stages a sit-in when the in-laws are in town.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Whatya think? Is he gonna ""Love it or List It?"
3183,0,1,7,8,1.125,0.1336306209562122,560,Lonely caveman
3183,0,1,7,8,1.125,0.1336306209562122,560,He'll never find us in here..
3183,0,1,7,8,1.125,0.1336306209562122,560,Ooh. He's got a high-rise.
3183,0,1,7,8,1.125,0.1336306209562122,560,I think I like uptown better than downtown!
3183,0,1,7,8,1.125,0.1336306209562122,560,"Be warned, he's pouting about letting females into the cave."
3183,0,1,7,8,1.125,0.1336306209562122,560,What's with these people? Living above ground? And calling it progressive?
3183,0,1,7,8,1.125,0.1336306209562122,560,OMG! I love this game! We've just hit a one in hole!
3183,0,1,7,8,1.125,0.1336306209562122,560,Gronk lonely. Gronk push everyone away.
3183,0,1,7,8,1.125,0.1336306209562122,560,I should have known you guys would try to undermine me again.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Leader Chunk make travel ban, promise border wall, say neighboring Neanderthals pay for it in animal skins. Yet Chunk maintain ice bridge to Russia. Me no like Chunk."
3183,0,1,7,8,1.125,0.1336306209562122,560,Guess I should have asked for directions....
3183,0,1,7,8,1.125,0.1336306209562122,560,The first man cave.
3183,0,1,7,8,1.125,0.1336306209562122,560,Did you tell him about Cavedwellersonly.com?
3183,0,1,7,8,1.125,0.1336306209562122,560,He think we take him for granite.
3183,0,1,7,8,1.125,0.1336306209562122,560,Could he be an ICE agent?
3183,0,1,7,8,1.125,0.1336306209562122,560,He's still upset about the Geico commercials.
3183,0,1,7,8,1.125,0.1336306209562122,560,...and he insists that we call him a 'cave' man now.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Well, I guess there are holes ---and then there are HOLES."
3183,0,1,7,8,1.125,0.1336306209562122,560,He's never liked fire pits.
3183,0,1,7,8,1.125,0.1336306209562122,560,He always gets all caveman when he's in a state.
3183,0,1,7,8,1.125,0.1336306209562122,560,Nice man cave.
3183,0,1,7,8,1.125,0.1336306209562122,560,He refuses to come with us because he thinks he's safer from the eruption above ground.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Honey, you have to get over your cave envy."
3183,0,1,7,8,1.125,0.1336306209562122,560,"Honey, I told you to bring along some spare change if we were taking the subway today."
3183,0,1,7,8,1.125,0.1336306209562122,560,There's enough room for you too!
3183,0,1,7,8,1.125,0.1336306209562122,560,"All that digging, for him?!"
3183,0,1,7,8,1.125,0.1336306209562122,560,"I think it's time for him to get ""un-grounded"""
3183,0,1,7,8,1.125,0.1336306209562122,560,What did the co-op board say he had that we didn't?
3183,0,1,7,8,1.125,0.1336306209562122,560,Og's house is much nicer than our s**t hole!
3183,0,1,7,8,1.125,0.1336306209562122,560,"Everyone is saying it's a portal to the underworld, but in this pre-truth era, I'm not sure what to believe."
3183,0,1,7,8,1.125,0.1336306209562122,560,He swore he'd never go in there—then he caved.
3183,0,1,7,8,1.125,0.1336306209562122,560,I don't see that big of a difference between us and the 10% now.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Ugg is just taking a break, Mr. Rhodes"
3183,0,1,7,8,1.125,0.1336306209562122,560,He was dragging her by the hair--and her wig came off.
3183,0,1,7,8,1.125,0.1336306209562122,560,Bunga trying to invent third wheel.
3183,0,1,7,8,1.125,0.1336306209562122,560,The wall didn't work. This is an employment program.
3183,0,1,7,8,1.125,0.1336306209562122,560,Forget him. He's a total troglodyte.
3183,0,1,7,8,1.125,0.1336306209562122,560,Since when is Pismo Beach inside a cave?
3183,0,1,7,8,1.125,0.1336306209562122,560,"Well, you know a cave is only really just a cave on its side"
3183,0,1,7,8,1.125,0.1336306209562122,560,Next hill have a fancy cart.
3183,0,1,7,8,1.125,0.1336306209562122,560,See... I told you Marvin became the very first person to give up on life and become a hermit!
3183,0,1,7,8,1.125,0.1336306209562122,560,Roof Hog!
3183,0,1,7,8,1.125,0.1336306209562122,560,"And as soon as we domesticate the dog, he'll be in the dog house."
3183,0,1,7,8,1.125,0.1336306209562122,560,"He said Survivalism was just Paranoia, do you think he knows about the smoke?"
3183,0,1,7,8,1.125,0.1336306209562122,560,When did he get cable?
3183,0,1,7,8,1.125,0.1336306209562122,560,Grab a drink after the stakeout?
3183,0,1,7,8,1.125,0.1336306209562122,560,That is a perfect example of false caves.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Ok, well we'll check on you in 2020"
3183,0,1,7,8,1.125,0.1336306209562122,560,"There is Clyde getting up in the world, but its still just a studio apartment."
3183,0,1,7,8,1.125,0.1336306209562122,560,Isn’t it about time he hunted and gathered?
3183,0,1,7,8,1.125,0.1336306209562122,560,I told him we were thinking of re-inventing the wheel.
3183,0,1,7,8,1.125,0.1336306209562122,560,"You distract him, and I fetch his TV!"
3183,0,1,7,8,1.125,0.1336306209562122,560,"Nice curb appeal, but could be drafty."
3183,0,1,7,8,1.125,0.1336306209562122,560,He thinks we have a holier than thou attitude.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Wiretapping the cave would be easier, and he’ll never suspect it."
3183,0,1,7,8,1.125,0.1336306209562122,560,Why can't we live inn a castle?
3183,0,1,7,8,1.125,0.1336306209562122,560,"Look Barry, that holeman has a man cave."
3183,0,1,7,8,1.125,0.1336306209562122,560,You've convinced me. We should upgrade our studio to a one bedroom.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Uh oh, we in the hole."
3183,0,1,7,8,1.125,0.1336306209562122,560,If he doesn't learn how to move without her he's a goner.
3183,0,1,7,8,1.125,0.1336306209562122,560,He's not into modular housing.
3183,0,1,7,8,1.125,0.1336306209562122,560,I think we misheard which hole is to 'sit' in.
3183,0,1,7,8,1.125,0.1336306209562122,560,Since the last election they've not required much coercion
3183,0,1,7,8,1.125,0.1336306209562122,560,The worst thing is it's rent controlled.
3183,0,1,7,8,1.125,0.1336306209562122,560,His cave is just not a good fit with the neighborhood.
3183,0,1,7,8,1.125,0.1336306209562122,560,Those horizontal tunnelers! So smug!
3183,0,1,7,8,1.125,0.1336306209562122,560,"See look there's another one, we better keep digging this border trench."
3183,0,1,7,8,1.125,0.1336306209562122,560,If he could get out of this hole....
3183,0,1,7,8,1.125,0.1336306209562122,560,I would have used Facerock!
3183,0,1,7,8,1.125,0.1336306209562122,560,"The condo's fine, but I'd love to move up to a full sized house."
3183,0,1,7,8,1.125,0.1336306209562122,560,I think our neighboorhood is being gentrified.
3183,0,1,7,8,1.125,0.1336306209562122,560,Gotta love his beard!
3183,0,1,7,8,1.125,0.1336306209562122,560,Looks like the Man Cave didn't make him happy.
3183,0,1,7,8,1.125,0.1336306209562122,560,I thought for sure he would cave.
3183,0,1,7,8,1.125,0.1336306209562122,560,Darn millennials.
3183,0,1,7,8,1.125,0.1336306209562122,560,So ostentatious! I remember when a single-family hole in the ground was good enough for this neighborhood.
3183,0,1,7,8,1.125,0.1336306209562122,560,Maybe man caves aren't all they're cracked up to be.
3183,0,1,7,8,1.125,0.1336306209562122,560,I've got a decent proposal
3183,0,1,7,8,1.125,0.1336306209562122,560,He will die if he refuses to join us in our meteor-bomb shelter.
3183,0,1,7,8,1.125,0.1336306209562122,560,Well we could distract him with alternative facts.......
3183,0,1,7,8,1.125,0.1336306209562122,560,I hear he is branding it 'Trump Cave'.
3183,0,1,7,8,1.125,0.1336306209562122,560,"He may have better shelter, but I'll be the social isolation will kill him."
3183,0,1,7,8,1.125,0.1336306209562122,560,"Sure, bigger is nice, but then you have the commute."
3183,0,1,7,8,1.125,0.1336306209562122,560,"Oh, it's that kind of bear cave!"
3183,0,1,7,8,1.125,0.1336306209562122,560,"He just sits there reminiscing about the great, old stories on the cave painting wall. He hopes we can be great again."
3183,0,1,7,8,1.125,0.1336306209562122,560,"Nice, yes, but Donnie didn't earn it, he inherited it."
3183,0,1,7,8,1.125,0.1336306209562122,560,I always knew he'd cave.
3183,0,1,7,8,1.125,0.1336306209562122,560,whoops! It's occupied.
3183,0,1,7,8,1.125,0.1336306209562122,560,A high rise....do you think it will catch on?
3183,0,1,7,8,1.125,0.1336306209562122,560,Honey... Can I have a Man Cave too?
3183,0,1,7,8,1.125,0.1336306209562122,560,How do you expect to make it in the world if you sit there all day masturbating to the cave drawings? And that's our only towel!
3183,0,1,7,8,1.125,0.1336306209562122,560,"All right, here's the plan..."
3183,0,1,7,8,1.125,0.1336306209562122,560,He lives in a parallel universe....
3183,0,1,7,8,1.125,0.1336306209562122,560,And this is what a five star rating looks like?
3183,0,1,7,8,1.125,0.1336306209562122,560,He swears he still doesn't regret voting for Trump.
3183,0,1,7,8,1.125,0.1336306209562122,560,Unless he converts to toad worship no indoor plumbing use allowed.
3183,0,1,7,8,1.125,0.1336306209562122,560,Me can't believe he voted for cave.
3183,0,1,7,8,1.125,0.1336306209562122,560,Seems like the preppers are always one step ahead...
3183,0,1,7,8,1.125,0.1336306209562122,560,He's in his man cave.
3183,0,1,7,8,1.125,0.1336306209562122,560,President Bannon. He's thinking again.
3183,0,1,7,8,1.125,0.1336306209562122,560,That cave must be great when it's raining.
3183,0,1,7,8,1.125,0.1336306209562122,560,I'm glad tweeting hasn't been invented yet.
3183,0,1,7,8,1.125,0.1336306209562122,560,His wife says he's a real caveman.
3183,0,1,7,8,1.125,0.1336306209562122,560,'At least we have each other.'
3183,0,1,7,8,1.125,0.1336306209562122,560,"Look, a literal man cave."
3183,0,1,7,8,1.125,0.1336306209562122,560,So what hole do you think he's been living in.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Tell him the hot tub won't have water for 500,000 years."
3183,0,1,7,8,1.125,0.1336306209562122,560,Do you suppose Obama wiretapped his office too? SAD!
3183,0,1,7,8,1.125,0.1336306209562122,560,Man cave ground zero.
3183,0,1,7,8,1.125,0.1336306209562122,560,It's another one of his nutty alternative housing designs.
3183,0,1,7,8,1.125,0.1336306209562122,560,"He said he needs some space, calls it his ""man cave."""
3183,0,1,7,8,1.125,0.1336306209562122,560,Do you think your parents will let us move in with them?
3183,0,1,7,8,1.125,0.1336306209562122,560,What could be in there that needs a bouncer?
3183,0,1,7,8,1.125,0.1336306209562122,560,He's still all bent out of shape about me taking credit for the wheel.
3183,0,1,7,8,1.125,0.1336306209562122,560,If he sees us together he's going to go all caveman.
3183,0,1,7,8,1.125,0.1336306209562122,560,"I know it's exhausting, but trust me, someday everyone will get around using my subway idea."
3183,0,1,7,8,1.125,0.1336306209562122,560,Do you think he might rent it to us for an hour?
3183,0,1,7,8,1.125,0.1336306209562122,560,"Well, sure, these horizontal holes are great at keeping the rain out but there's no way he's going to trap a mammoth."
3183,0,1,7,8,1.125,0.1336306209562122,560,maybe 'metric' means 'close enough'?
3183,0,1,7,8,1.125,0.1336306209562122,560,He's waiting for his patent on the high-rise.
3183,0,1,7,8,1.125,0.1336306209562122,560,When's check-in at our Cavebnb ?
3183,0,1,7,8,1.125,0.1336306209562122,560,He doesn't believe that the court said he CAN come in!
3183,0,1,7,8,1.125,0.1336306209562122,560,He's still upset about the election.
3183,0,1,7,8,1.125,0.1336306209562122,560,"He's ""Contemplating"" something."
3183,0,1,7,8,1.125,0.1336306209562122,560,Gotta keep quiet. He meditates twice a day.
3183,0,1,7,8,1.125,0.1336306209562122,560,She went gathering with his best friend.
3183,0,1,7,8,1.125,0.1336306209562122,560,It's a shared rental
3183,0,1,7,8,1.125,0.1336306209562122,560,Your father has no understanding of the younger generation.
3183,0,1,7,8,1.125,0.1336306209562122,560,I can see how a closed concept could have its advantages.
3183,0,1,7,8,1.125,0.1336306209562122,560,Do you still want to move from the inner city?
3183,0,1,7,8,1.125,0.1336306209562122,560,Let's find another channel. Nothing good to watch here.
3183,0,1,7,8,1.125,0.1336306209562122,560,I dunno either. Told me he was hoping to flip it!
3183,0,1,7,8,1.125,0.1336306209562122,560,Why would anyone want to be in a fox cave?
3183,0,1,7,8,1.125,0.1336306209562122,560,Ugh. Caveman man cave.
3183,0,1,7,8,1.125,0.1336306209562122,560,"""Please don't leave our cozy love nest""."
3183,0,1,7,8,1.125,0.1336306209562122,560,"Generations from now, they will look back on this day as the initial step, that led our species, to alternate world views."
3183,0,1,7,8,1.125,0.1336306209562122,560,He still thinks we're going to cave in.
3183,0,1,7,8,1.125,0.1336306209562122,560,Is that the History channel he is watching?
3183,0,1,7,8,1.125,0.1336306209562122,560,"Yeah Bertha, that looks nice, but let's wait till they come up with the brownstone before we make any offers."
3183,0,1,7,8,1.125,0.1336306209562122,560,We need a new real estate agent.
3183,0,1,7,8,1.125,0.1336306209562122,560,"You would think, in this day and age, that he would be more open-minded."
3183,0,1,7,8,1.125,0.1336306209562122,560,He probably believes that cause he's living in an echo chamber
3183,0,1,7,8,1.125,0.1336306209562122,560,"Oh, for Pete's sake!"
3183,0,1,7,8,1.125,0.1336306209562122,560,He's just a whiny monogamist.
3183,0,1,7,8,1.125,0.1336306209562122,560,"His place is nice, sure, but at least ours is paid off."
3183,0,1,7,8,1.125,0.1336306209562122,560,Now that's what I call living it up.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Remind me - are we waiting to see if he sees his shadow, or is he waiting on us?"
3183,0,1,7,8,1.125,0.1336306209562122,560,'I vote we cave in and go for the upgrade'.
3183,0,1,7,8,1.125,0.1336306209562122,560,Now that’s a man cave.
3183,0,1,7,8,1.125,0.1336306209562122,560,Looks like our third wheel is out of alignment again.
3183,0,1,7,8,1.125,0.1336306209562122,560,He' stuck in his old ways.
3183,0,1,7,8,1.125,0.1336306209562122,560,Damn progressives.
3183,0,1,7,8,1.125,0.1336306209562122,560,I told you they leave the baby alone when they go shopping.
3183,0,1,7,8,1.125,0.1336306209562122,560,Darn rent control.
3183,0,1,7,8,1.125,0.1336306209562122,560,Poor guy — he can't climb in and out of holes any longer.
3183,0,1,7,8,1.125,0.1336306209562122,560,Moog wait to see how health care turn out before Moog go hunt.
3183,0,1,7,8,1.125,0.1336306209562122,560,George is so smug with his prediction of global wettening.
3183,0,1,7,8,1.125,0.1336306209562122,560,Anteroom my ass!
3183,0,1,7,8,1.125,0.1336306209562122,560,How come he gets a man cave and I only get a man hole?
3183,0,1,7,8,1.125,0.1336306209562122,560,Don't let appearances fool you; it's primitive to think that the horizontally integrated company is better than me...
3183,0,1,7,8,1.125,0.1336306209562122,560,...and we were just a day late paying the rent...
3183,0,1,7,8,1.125,0.1336306209562122,560,We've really dug ourselves a hole now
3183,0,1,7,8,1.125,0.1336306209562122,560,I don't know--moving from a ground level flat to an apartment with a doorman is a big step.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Maybe he's right, being a hole-man isn't much of a change."
3183,0,1,7,8,1.125,0.1336306209562122,560,Nice. But I don't want a walkup.
3183,0,1,7,8,1.125,0.1336306209562122,560,I see that our poor mayor has caved in to political pressure.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Partner, I keep thinking about the shape of those doughnuts."
3183,0,1,7,8,1.125,0.1336306209562122,560,Grak say cave the ultimate in housing -- no digging.
3183,0,1,7,8,1.125,0.1336306209562122,560,"I tell ya, the cave people are different than you and me."
3183,0,1,7,8,1.125,0.1336306209562122,560,She gave him an ultimatum and he caved.
3183,0,1,7,8,1.125,0.1336306209562122,560,I think he needs a hug.
3183,0,1,7,8,1.125,0.1336306209562122,560,He's trying to figure out what his woman wants.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Well, he says he doesn't believe in volcanos."
3183,0,1,7,8,1.125,0.1336306209562122,560,He just grunted. Let's leave without him.
3183,0,1,7,8,1.125,0.1336306209562122,560,He's determined to wait this term out!
3183,0,1,7,8,1.125,0.1336306209562122,560,He thinks he's so much more holy.
3183,0,1,7,8,1.125,0.1336306209562122,560,"No honey, two's company, three's a crowd. He can find his own rock to live under."
3183,0,1,7,8,1.125,0.1336306209562122,560,"But, hey. Wait a second. That's not a red canoe."
3183,0,1,7,8,1.125,0.1336306209562122,560,Looks like Nick from The Bachelor still didn't find a wife...
3183,0,1,7,8,1.125,0.1336306209562122,560,He's living beyond his means in that efficiency den.
3183,0,1,7,8,1.125,0.1336306209562122,560,"He calls it ""man cave""; sure like that'll take off."
3183,0,1,7,8,1.125,0.1336306209562122,560,If we get any closer I think he'll cave.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Look, someone caved and bought the place next door! Did you know it doubles as a pizza oven?"
3183,0,1,7,8,1.125,0.1336306209562122,560,Man Discovers Yoga
3183,0,1,7,8,1.125,0.1336306209562122,560,We must hunt to survive. Lets kill the caveman and take is cave for shelter.
3183,0,1,7,8,1.125,0.1336306209562122,560,I told you horizontal was better!
3183,0,1,7,8,1.125,0.1336306209562122,560,"Honey, we aren't called Holemen"
3183,0,1,7,8,1.125,0.1336306209562122,560,He looks lonely.
3183,0,1,7,8,1.125,0.1336306209562122,560,He always acts like that when he doesn't get to go clubbing.
3183,0,1,7,8,1.125,0.1336306209562122,560,"We need to save our rocks, get out of this hole and some day that could be ours."
3183,0,1,7,8,1.125,0.1336306209562122,560,I bet no one yet thought of eloping this way.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Two words Ogg: planned obsolescence. Next year they'll come out with something way better than caves, and you'll be stuck with buyer's remorse."
3183,0,1,7,8,1.125,0.1336306209562122,560,"His space is rent controlled, but when he moves out, it will go sky high."""
3183,0,1,7,8,1.125,0.1336306209562122,560,He must have received a raise.
3183,0,1,7,8,1.125,0.1336306209562122,560,Peek-a-boo! We see you!
3183,0,1,7,8,1.125,0.1336306209562122,560,"It's a new option, they're calling it a penthouse."
3183,0,1,7,8,1.125,0.1336306209562122,560,"In 3,000 years, will a man still prefer his cave to a woman?"
3183,0,1,7,8,1.125,0.1336306209562122,560,I'd hate to live in a hole in the wall like that.
3183,0,1,7,8,1.125,0.1336306209562122,560,I told him a hole with two is just as good as a hole in one
3183,0,1,7,8,1.125,0.1336306209562122,560,"A Kinder, Gentler Ancestry: You distract him, and then I'll tickle his feet."
3183,0,1,7,8,1.125,0.1336306209562122,560,"Hey man, I'm telling you they say ""fire in the hole!"" not ""fire in the cave!"" so stop being ridiculous and help us"
3183,0,1,7,8,1.125,0.1336306209562122,560,Artist.
3183,0,1,7,8,1.125,0.1336306209562122,560,THIS IS WHERE THE TUNNEL VISIONARY LIVES
3183,0,1,7,8,1.125,0.1336306209562122,560,He's doing a shoot of his man cave for his eHarmony profile.
3183,0,1,7,8,1.125,0.1336306209562122,560,He doesn't want to lose his caveman identity.
3183,0,1,7,8,1.125,0.1336306209562122,560,You can find my DIY cave art tutorials on Youtube.
3183,0,1,7,8,1.125,0.1336306209562122,560,Told you. He doesn't know his lass from a hole in the ground.
3183,0,1,7,8,1.125,0.1336306209562122,560,This always happens when really start to dig down deep.
3183,0,1,7,8,1.125,0.1336306209562122,560,Look--it's the home we always wanted!
3183,0,1,7,8,1.125,0.1336306209562122,560,You need to wait before you cue him.
3183,0,1,7,8,1.125,0.1336306209562122,560,He is bugged!
3183,0,1,7,8,1.125,0.1336306209562122,560,"Kog, you're embarrassing yourself. Will you please get back into the hole?"
3183,0,1,7,8,1.125,0.1336306209562122,560,"Hang tight, honey, I think he's almost done going through the slides of him in Hawaii."
3183,0,1,7,8,1.125,0.1336306209562122,560,It's not my fault he never chooses paper or scissors.
3183,0,1,7,8,1.125,0.1336306209562122,560,He said he'd come back when everything isn't rigged.
3183,0,1,7,8,1.125,0.1336306209562122,560,It'll be a while before he gets towed.
3183,0,1,7,8,1.125,0.1336306209562122,560,Zug think he better than all other holemen.
3183,0,1,7,8,1.125,0.1336306209562122,560,Looks like one of those ego-centric art types to me.
3183,0,1,7,8,1.125,0.1336306209562122,560,"He goes by ""Darwin""."
3183,0,1,7,8,1.125,0.1336306209562122,560,Oh great ! Now our property taxes will go up.
3183,0,1,7,8,1.125,0.1336306209562122,560,DNA proved he's Neanderthal.
3183,0,1,7,8,1.125,0.1336306209562122,560,"caption for March 6th cartoon caption contest-- (victim sky-diving off pirate ship): ""He knows how to die in style, aye, mate?"""
3183,0,1,7,8,1.125,0.1336306209562122,560,"There he is, all holed up in his cave again."
3183,0,1,7,8,1.125,0.1336306209562122,560,Why do so suppose he turned his hole on it's side?
3183,0,1,7,8,1.125,0.1336306209562122,560,This must be the place. Look at that guard over there.
3183,0,1,7,8,1.125,0.1336306209562122,560,He thinks his echo is his long lost twin brother.
3183,0,1,7,8,1.125,0.1336306209562122,560,"I don't want to be a caveman, I want to be a hole person."
3183,0,1,7,8,1.125,0.1336306209562122,560,He's obviously not a holey man.
3183,0,1,7,8,1.125,0.1336306209562122,560,And here I get my post -modern deserts.
3183,0,1,7,8,1.125,0.1336306209562122,560,She got the mammoth.
3183,0,1,7,8,1.125,0.1336306209562122,560,What does he call that? A man cave.
3183,0,1,7,8,1.125,0.1336306209562122,560,You wanted Canada? You got suburban Canada.
3183,0,1,7,8,1.125,0.1336306209562122,560,He's still upset about not getting a part in the next Jurassic Park remake.
3183,0,1,7,8,1.125,0.1336306209562122,560,"I used to think ""hole in the wall"" was a negative thing."
3183,0,1,7,8,1.125,0.1336306209562122,560,Doesn't he know Trump plans to nuke North Korea?
3183,0,1,7,8,1.125,0.1336306209562122,560,He's binge watching ...he hasn't moved in three hours.
3183,0,1,7,8,1.125,0.1336306209562122,560,Frankly I don't see the difference between a hole in the ground and a hole in a wall.
3183,0,1,7,8,1.125,0.1336306209562122,560,What a troglodyte. I'm glad we switched to geothermal living.
3183,0,1,7,8,1.125,0.1336306209562122,560,I don't think the new style home will ever become popular.
3183,0,1,7,8,1.125,0.1336306209562122,560,"It just goes to show, anyone can get elected to run the cave."
3183,0,1,7,8,1.125,0.1336306209562122,560,Ya think he built that wall?
3183,0,1,7,8,1.125,0.1336306209562122,560,"He's smug now, but it will never catch on!"
3183,0,1,7,8,1.125,0.1336306209562122,560,"We were digging it and lost track of time, honest."
3183,0,1,7,8,1.125,0.1336306209562122,560,Man cave goes condo.
3183,0,1,7,8,1.125,0.1336306209562122,560,He's one of those boring Neanderthals
3183,0,1,7,8,1.125,0.1336306209562122,560,They say he came into money
3183,0,1,7,8,1.125,0.1336306209562122,560,"Screw this, I'm voting for Thump."
3183,0,1,7,8,1.125,0.1336306209562122,560,"...99, 100. Ready or not, here I come!"
3183,0,1,7,8,1.125,0.1336306209562122,560,He still doesn't know hide-and-seek has been invented already?
3183,0,1,7,8,1.125,0.1336306209562122,560,"Bob say, ""Bob first."""
3183,0,1,7,8,1.125,0.1336306209562122,560,Does he really think of himself as a caveman?
3183,0,1,7,8,1.125,0.1336306209562122,560,"He's never gonna move, it's rent stabilized and granite everything."
3183,0,1,7,8,1.125,0.1336306209562122,560,"Midge, the hole isn't any darker; it's all a facade."
3183,0,1,7,8,1.125,0.1336306209562122,560,It's a fad.
3183,0,1,7,8,1.125,0.1336306209562122,560,He thinks he can keep his cave warm without digging for fossil fuels.
3183,0,1,7,8,1.125,0.1336306209562122,560,I see Bob's been working hard on his sit-up form.
3183,0,1,7,8,1.125,0.1336306209562122,560,He calls it spelunking.
3183,0,1,7,8,1.125,0.1336306209562122,560,"""Og was always a lateral thinker""."
3183,0,1,7,8,1.125,0.1336306209562122,560,Why does it get a man cave when we just get a manhole ?
3183,0,1,7,8,1.125,0.1336306209562122,560,Looks like Jones is on the dog house again.
3183,0,1,7,8,1.125,0.1336306209562122,560,I think there's a cover charge for this one.
3183,0,1,7,8,1.125,0.1336306209562122,560,Let's get out of this hole and into a nice place like that guy is living in.
3183,0,1,7,8,1.125,0.1336306209562122,560,I don't want to be a part of your bomb shelter no matter how much you grunt.
3183,0,1,7,8,1.125,0.1336306209562122,560,Subways... tunnels... why does Robert Moses get credit for all of this?!
3183,0,1,7,8,1.125,0.1336306209562122,560,"'Alternative fact' or not, this is a hole, not a guest room."
3183,0,1,7,8,1.125,0.1336306209562122,560,So that's what 'pointy stick' money looks like.
3183,0,1,7,8,1.125,0.1336306209562122,560,"You can stay out here if you want, but Gogg has convinced me: I'm going to cave in."
3183,0,1,7,8,1.125,0.1336306209562122,560,He's definitely waiting for a better offer.
3183,0,1,7,8,1.125,0.1336306209562122,560,"You wrong honey. Ogg no envy man sitting happy in cave alone, with no mate."
3183,0,1,7,8,1.125,0.1336306209562122,560,He's just not a deep thinker.
3183,0,1,7,8,1.125,0.1336306209562122,560,I think we'll have better odds back on the other side of the wall
3183,0,1,7,8,1.125,0.1336306209562122,560,"Throw the rock at that fool, April."
3183,0,1,7,8,1.125,0.1336306209562122,560,I think it's one of those new high-rises.
3183,0,1,7,8,1.125,0.1336306209562122,560,Maybe he's on to something.
3183,0,1,7,8,1.125,0.1336306209562122,560,"I said, ""Hold your ground,"" but he caved."
3183,0,1,7,8,1.125,0.1336306209562122,560,"He stays where he is, but can still dig deep--into his mind."
3183,0,1,7,8,1.125,0.1336306209562122,560,"Eh, Gronk meditates?"
3183,0,1,7,8,1.125,0.1336306209562122,560,"How about a ""time out?"""
3183,0,1,7,8,1.125,0.1336306209562122,560,Is this the way to China?.......I think we took a wrong turn.
3183,0,1,7,8,1.125,0.1336306209562122,560,"""You can see the advantages, Gork""."
3183,0,1,7,8,1.125,0.1336306209562122,560,Looks like fun. Me join him. You bring snacks and then go away.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Though it's such a hole in the wall, he never comes out of his man-cave."
3183,0,1,7,8,1.125,0.1336306209562122,560,We might as well go back to our side of the wall.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Since Steve left, Breitbart just isn't the same."
3183,0,1,7,8,1.125,0.1336306209562122,560,"You're expecting Punxsutawney Phil, maybe?"
3183,0,1,7,8,1.125,0.1336306209562122,560,See? Money can't buy happiness.
3183,0,1,7,8,1.125,0.1336306209562122,560,He's been sulking like that ever since Roy stole his wheel idea
3183,0,1,7,8,1.125,0.1336306209562122,560,"If you ignore him, he might come out of his cave."
3183,0,1,7,8,1.125,0.1336306209562122,560,At least his place is a complete hole in the wall!
3183,0,1,7,8,1.125,0.1336306209562122,560,This will stop those trick-or-treaters.
3183,0,1,7,8,1.125,0.1336306209562122,560,"That guy? He's not the sharpest tool, can't hardly keep up a conversation. I was, like, ""You never heard of that? What, do you live in a cave?"""
3183,0,1,7,8,1.125,0.1336306209562122,560,It's a step up.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Frankly, I think he's too big for the hole."
3183,0,1,7,8,1.125,0.1336306209562122,560,"Once we invent the wheel, he can be our third."
3183,0,1,7,8,1.125,0.1336306209562122,560,He will lave when he realies there is no reception there.
3183,0,1,7,8,1.125,0.1336306209562122,560,He goes there to watch football on his big screen.
3183,0,1,7,8,1.125,0.1336306209562122,560,Ahh- make hole in side of earth!
3183,0,1,7,8,1.125,0.1336306209562122,560,There's a presidential directive that won't let us move in with him.
3183,0,1,7,8,1.125,0.1336306209562122,560,Perhaps we should have bought a condo instead of a co-op.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Trust me, Jane. Our hole-sharing app will disrupt the entire cave-dwelling economy."
3183,0,1,7,8,1.125,0.1336306209562122,560,"Sorry, but three's a crowd."
3183,0,1,7,8,1.125,0.1336306209562122,560,They did not get the humor of his nuclear threat tweet.
3183,0,1,7,8,1.125,0.1336306209562122,560,It's depressing to see how quickly the neighborhood is being gentrified.
3183,0,1,7,8,1.125,0.1336306209562122,560,I think he's what some call an up and comer.
3183,0,1,7,8,1.125,0.1336306209562122,560,Need own cave man cave.
3183,0,1,7,8,1.125,0.1336306209562122,560,We've got to move out of your parents' basement.
3183,0,1,7,8,1.125,0.1336306209562122,560,Don't expect him to leave anytime soon. That cave is rent controlled.
