target_id,rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
2297,2184,0,6,46,52,1.1153846153846154,0.044736922925984586,598,No one took me seriously in the office chair.
2339,2184,1,4,47,52,1.1153846153846154,0.05249323847751087,598,"I'm telling ya, this bitcion thing is gunna be on the uptick real soon."
2418,2184,1,4,47,52,1.1153846153846154,0.05249323847751087,598,"In the mountains the shortest route is from peak to peak, but for that you must have long legs."
2459,2184,0,6,46,52,1.1153846153846154,0.044736922925984586,598,I miss grass.
2512,2184,0,6,46,52,1.1153846153846154,0.044736922925984586,598,"I am not here, waiting for years for the bears to come out for the Pilates class, you just suffer from oxygen deprivation."
2524,2184,0,6,46,52,1.1153846153846154,0.044736922925984586,598,"Why? Because I get a free gym membership, that's why."
2759,2184,0,6,46,52,1.1153846153846154,0.044736922925984586,598,The meaning of life is to have a solid core.
1111,2184,2,2,48,52,1.1153846153846154,0.059242618939646566,598,Indeed. I have a killer data plan.
2705,2184,0,6,46,52,1.1153846153846154,0.044736922925984586,598,"Yes son, this is sort of comfy !!!"
2672,2184,1,4,47,52,1.1153846153846154,0.05249323847751087,598,Fit Gear is not quite as endearing as Wilson
2527,2184,0,6,46,52,1.1153846153846154,0.044736922925984586,598,Doc says it's Irritable Bowel Syndrome.
2159,2184,1,4,47,52,1.1153846153846154,0.05249323847751087,598,Yes verdant IS my favorite color- how did you know!
981,2184,2,2,48,52,1.1153846153846154,0.059242618939646566,598,It's the green mountain yogi position
587,2184,1,4,47,52,1.1153846153846154,0.05249323847751087,598,A regular chair makes me have to shit too much.
896,2184,2,2,48,52,1.1153846153846154,0.059242618939646566,598,"Yes traveler, I grew it myself!"
101,2184,1,4,47,52,1.1153846153846154,0.05249323847751087,598,It’s just my way of trying not appear to aloof
102,2184,1,4,47,52,1.1153846153846154,0.05249323847751087,598,The beginning of something incredible.
255,2184,2,2,48,52,1.1153846153846154,0.059242618939646566,598,I got it online.
262,2184,1,4,47,52,1.1153846153846154,0.05249323847751087,598,You must step back to jump higher
283,2184,1,4,47,52,1.1153846153846154,0.05249323847751087,598,No additional charge. They're my emotional support family.
320,2184,0,6,46,52,1.1153846153846154,0.044736922925984586,598,I don't drink on the job
346,2184,1,4,47,52,1.1153846153846154,0.05249323847751087,598,"Hey, can we take this offline?"
412,2184,0,6,46,52,1.1153846153846154,0.044736922925984586,598,"Me? Just waiting for the Sierra Club, to compete my hike."
492,2184,1,4,47,52,1.1153846153846154,0.05249323847751087,598,"When this is ripe, I'll have your answer for you."
514,2184,1,4,47,52,1.1153846153846154,0.05249323847751087,598,Those mushrooms I ate earlier must be kicking in.
967,2184,0,6,46,52,1.1153846153846154,0.044736922925984586,598,Only green ones were left!
565,2184,1,4,47,52,1.1153846153846154,0.05249323847751087,598,"A green ball with with a single tooth, that's not what I expected God to sit on!"
846,2184,1,4,47,52,1.1153846153846154,0.05249323847751087,598,My kitchen door is ten feet from a Rural Route delivery stop.
810,2184,1,4,47,52,1.1153846153846154,0.05249323847751087,598,We don't accept class pass. It's $25. And you need your own mat.
801,2184,0,6,46,52,1.1153846153846154,0.044736922925984586,598,"To find happiness, you must engage your core."
782,2184,0,6,46,52,1.1153846153846154,0.044736922925984586,598,The secret to happiness is doing nothing but sitting on this ball all day.
527,2184,0,6,46,52,1.1153846153846154,0.044736922925984586,598,I just wanted to bounce some ideas off you on the meaning of life.
681,2184,1,4,47,52,1.1153846153846154,0.05249323847751087,598,And I shop by helicopter.
619,2184,1,4,47,52,1.1153846153846154,0.05249323847751087,598,Posture really is everything.
611,2184,0,6,46,52,1.1153846153846154,0.044736922925984586,598,Welcome to the home of Sisyphus. I'm on break right now.
753,2184,1,4,47,52,1.1153846153846154,0.05249323847751087,598,"No, I'm just a guy who wanted to exercise with a view."
1352,2233,0,6,47,53,1.1132075471698113,0.043938680706010445,598,"Well, how much is the entrance fee with my triple A discount?"
2882,2233,0,6,47,53,1.1132075471698113,0.043938680706010445,598,A wise man once told me it relieves back pain.
2840,2233,0,6,47,53,1.1132075471698113,0.043938680706010445,598,'This is fast becoming an exercise in futility!'
2604,2233,0,6,47,53,1.1132075471698113,0.043938680706010445,598,No you didn’t quite hear me correctly. I never said you’d find me sitting on the mountain peak.
2266,2233,2,2,49,53,1.1132075471698113,0.05815484908461297,598,You've heard of super balls?
2177,2233,1,4,48,53,1.1132075471698113,0.051539276936327136,598,"""you put the lime in the coconut"" ... Ok, you don't get that one either"
2087,2233,1,4,48,53,1.1132075471698113,0.051539276936327136,598,I guess my PT just decided to take this to a whole nother level.
2037,2233,0,6,47,53,1.1132075471698113,0.043938680706010445,598,"With the new, larger overhead storage, I can bring everything I need in a carry-on."
1629,2233,1,4,48,53,1.1132075471698113,0.051539276936327136,598,"If it's any consolation, 99% of you guys got booger-ed."
872,2233,0,6,47,53,1.1132075471698113,0.043938680706010445,598,Sitting on the ground got to be a drag.
108,2233,0,6,47,53,1.1132075471698113,0.043938680706010445,598,The first step on the path is to enroll in a gym.
243,2233,1,4,48,53,1.1132075471698113,0.051539276936327136,598,At least tell me that bag is made from 100% recycled paper!
189,2233,1,4,48,53,1.1132075471698113,0.051539276936327136,598,What? Swiss Alps Swiss ball. Where do you think these things come from?
158,2233,0,6,47,53,1.1132075471698113,0.043938680706010445,598,Thought a small upgrade to my decor might improve my meditations.
44,2233,1,4,48,53,1.1132075471698113,0.051539276936327136,598,My advice: Relax and go green. Else you will have no mountain to climb up.
5,2233,1,4,48,53,1.1132075471698113,0.051539276936327136,598,He doesn’t mind the ‘red eye’ flight as much as he used to.
464,2233,1,4,48,53,1.1132075471698113,0.051539276936327136,598,It's my only luxury and enables me to meditate better.
837,2250,0,6,48,54,1.1111111111111112,0.043168260549211725,598,And are you prepared to take the Hemorrhoidal Friar’s solemn oath?
2034,2250,1,4,49,54,1.1111111111111112,0.050619272401046675,598,The meaning of life? What did you bring me?
2714,2250,2,2,50,54,1.1111111111111112,0.05710624097222739,598,How do you think I got up the mountain?
1063,2250,2,2,50,54,1.1111111111111112,0.05710624097222739,598,I ordered it from zappadappadoo.com.
2479,2254,1,4,50,55,1.1090909090909091,0.04973144899026735,598,. . . to escape the multitudes of Marfa.
1757,2255,0,6,50,56,1.1071428571428572,0.0417053005800816,598,It's not that easy being green
71,2255,1,4,51,56,1.1071428571428572,0.04887415212385381,598,It's all right. It's one of those suitcases that connects to the internet.
1240,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,Your ascent was sublime.
1688,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"Yes, well, just take care with what you visualize. Be sure that it will truly make you happy."
1690,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"The secret, for 2018, ""Core of Green""."
1710,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,tfw babe on a green ball and u have backpack now
1731,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,The tax law changes forced me to downsize but I kept the basics.
1753,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,It's meaningless.
1774,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,... So I was taking down the giant Christmas tree...
1775,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,My doctor says solitude is the new smoking.
1617,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,Sorry. I just traded the last seeker of truth all the wisdom I had for this big green thing.
1782,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"No, I have no idea who stole the Copper Clapper."
1806,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Amazon Prime Air has changed my life.
1832,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"Sorry my son, I am an oracle on the world's ""biggest"" peas."
1844,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,I've found I really don't need anything - except this green ball.
1850,2257,2,1,46,49,1.1020408163265305,0.06008000589338672,598,What are you doing up here? I thought I killed you.
1851,2257,2,1,46,49,1.1020408163265305,0.06008000589338672,598,"It's called Bubble Gum, old timer. You were supposed to put it in your mouth."
1870,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,I prefer Yoga to Yoda!
1913,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,Are you the WALRUS?
1200,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"Hello, good sir! I’ll be running the 8am. Help yourself to some protein bars inside."
1593,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Recommended by my chiropractor!
1571,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"Hi there, I'll bet your story is a cliff-hanger!"
1568,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,You were supposed to bring the ham since I have the green egg.
1206,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"After several years of meditation, I heard a voice saying, ""If you want to see any green, you'd better get on the ball."""
1953,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"I don't know about any meaning, but a rock-hard core sure gets babes into your life."
1201,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"Yes, this exercise ball will do nicely. Thanks fir the speedy delivery."
1268,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,I think I would prefer the red one.
1269,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,The world used to be so green.
1282,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Kidney stone and don't ask.
1305,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Get your own Green Cristal Ball!
1339,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,I've learned that bouncing is the key to happiness
1343,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,Have you seen the Buddha? I work on a different core.
1370,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,I'm not being a wise guy... You really believe I have all the answers.
1398,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"You from the Weather Channel, sorry, finders keepers..."
1453,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"it won't bounce like this, but it will"
1483,2257,2,1,46,49,1.1020408163265305,0.06008000589338672,598,I accept your offering and grant you two days of guided self-reflection in exchange.
1497,2257,2,1,46,49,1.1020408163265305,0.06008000589338672,598,"Yes, even my eight ball as gone green."
1502,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"Yeah, I came here seeking enlightenment, too!"
1510,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Under the giant olive is a martini glass. Then it's martini glasses all the way down.
1528,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,You should see its Mother!
1265,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"My advice, ""Buy lots of stock in the Big Green Marble. Sit on it for as long as you can."" Eventually you will become very rich and a wise sage."
1980,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,I'm going ergonomically green for 2018
2335,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"Yes, we are hiring.. How many years of experience did you have for remodeling the caves?"
1998,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,You did all that climbing just to find your green beach ball?
2549,2257,2,1,46,49,1.1020408163265305,0.06008000589338672,598,It does wonders for my hemorrhoids.
2552,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Nothing to do with spiritual contentment. It's my damn back again.
2580,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,My New Years resolution.....and you?
2597,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,I'm expecting. And you?
2605,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Ball is life.
2661,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"Sorry, I only know the meaning of a strong core."
2680,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"I swear, the meaning of life is Jelly Belly's."
2688,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,The secret of life? Get a good physical trainer.
2693,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"Sorry, bit this _is_ the secret to a centered life."
2769,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,I'm sorry but we have no seating available.
2774,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"No, I'm not planning to run in 2020."
2782,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"Chop wood, do abs."
2827,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Trust me. This is the secret to life.
2892,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,But I paid those gym dues eons ago.
2904,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"Yes, my son, the climb is worth the view...if you overlook my hemorrhoid."
2911,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,It's alternative levitation.
2912,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Happy St. Patrick's Day.
2531,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,Why wouldn't Amazon deliver here?
2488,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,I ad here
2437,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"I say, fitness is a state of mind!"
2432,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"Sorry, this is K-2 . Wrong mountain"
2003,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,My doctor says I need to cut back on greens.
2006,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,It represents your deflated ego squeezed by monetary inflation.
2017,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"Green balloon? What green balloon? You're at 20,000 feet now. You just need a rest."
2044,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"In your head, you're thinking, ""Yogi on a yoga ball,"" right? Truth is I'm just waiting for my stand-up desk to be delivered."
2063,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,A strong core does not wisdom make.
2068,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Santa Claus brought it for me.
2105,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"Hey, I AM sitting down all day . . ."
2106,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,You’ve come for wisdom and truth - the green sphere is NOT a pea.
1992,2257,2,1,46,49,1.1020408163265305,0.06008000589338672,598,I don't know about the meaning of life but I can tell you it's not a good idea to fart after swallowing bubble gum.
2155,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,I'm waiting for the drone to return with instructions.
2239,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"It helps my balance, so that I don't fall off the edge."
2262,2257,2,1,46,49,1.1020408163265305,0.06008000589338672,598,I sense your wife hit the glass ceiling?
2270,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"No reservation? Sorry, no vacancies."
1163,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,Accounting mandated them for the whole office.
2346,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,The Green Giant forgot one of his peas.
2369,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"Now that you have found yourself, let me tell you about this wonderful exercise ball ..."
2385,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"Yes, my son, Nostoc balls do follow Bergmann's Rule."
2394,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,''They say it is all about the journey but if I had known of this pillow before I would have never set off ''
2182,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,I got it through Amazon Prime. Do you have that yet in your country?
1161,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"Good, you've recovered nicely from your climb. My balance ball needs a refill."
2130,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,I’m trying to strengthen my core.
1157,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,Don't you know how bad those sherpa chairs are for your back?
286,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,Why can’t we ever leave home without them!!!!
295,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,Is this the entry to the gift shop?
297,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,One man’s infection is another man’s chair
326,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,I like to bring a little bit of home with me.
333,2257,2,1,46,49,1.1020408163265305,0.06008000589338672,598,I carried him for nine months. A nine-hour flight is nothing.
351,2257,2,1,46,49,1.1020408163265305,0.06008000589338672,598,"I got tired of hearing ""Put me in the bag"" whenever I'm traveling somewhere - so finally I just put him there with the promise of never unpack"
352,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"Given an opportunity, always take the pea."
277,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Danny's mind often draws a blank...
355,2257,2,1,46,49,1.1020408163265305,0.06008000589338672,598,I know! But I worry I’ll forget something important
436,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"So, tell me, how is modern culture so different than say, a kick in the pants?"
467,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Guess you never got around to the negative reviews.
486,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,The Irish Cartoonist gave me the Pod to Meditate.
515,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,My chiropractor said -- enlightenment starts with balance.
536,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"Go from this place, my son, go...and sit on a giant grape."
543,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,They said I needed to isolate my core.
549,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,I’m working on my core.
380,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Dwight says it's good for your health and posture.
266,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,And then I decided to turn it around and try to get to the problem of the core.
264,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,Someone died laughing so we had to put it in file form.
263,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"When we exceed the weight limit, he stays. Fido and I leave"
1159,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"My advice, just roll with the punches!"
2,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,TSA has to allow it because he self identifies as a 3 ounce liquid container.
15,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"Karen, I'm sorry Peter didn't make it. At least now all you have is a carry-on."
23,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Green...No! Blue!
25,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Not profound - just adorable!
58,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Where’s the elfin’ pitcha?
65,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,-Thanks...it's been a rough week since tax cuts on healthcare-
76,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"No, I am not concerned about them losing my luggage."
79,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"It's easy. I just pack up my troubles and smile, smile, smile."
89,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"Yes, my son, the true secret to life is no back pain..."
106,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"My desk, my job, Social Security, Medicare all gone, but I got this yoga ball with my tax cut so I'm freelance yogi."
157,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,We serve tea inside the cavern.
168,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,The secret to life is flexibility.
223,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,You're wise to have a small carryon forever.
233,2257,2,1,46,49,1.1020408163265305,0.06008000589338672,598,"If you miss husband and dog during our holidays, you can share mine!"
242,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,You're going to die from that.
261,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,How did you reduce your overhead?
552,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"To achieve inner peace, you must learn to balance your work life and your personal life."
559,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"to ""To understand the true meaning of life, we must first go green."
2028,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,The meaning of life? It's found when you mediate on a Greenpeace woopie cushion
635,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,I hope you like beans.
965,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,I will return the weather balloon after you provide a recliner.
968,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,Welcome to the hormone testing center for the foods you eat.
971,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"Yes, I'm the inventor of Bitcoins!"
1036,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"Weather balloon? No, I haven't."
1037,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"When the floor has my feet, I get a non-rolling seat."
1055,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,In my day they called it a Poo Cushion
1060,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,I found that an experienced occupational therapist can provide answers too.
1073,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,Welcome to the Cave of a Controlled Core
1079,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,I'm glad somebody watches my YouTube channel.
1080,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"Yoga, yogi, whatever; it's all good."
1082,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,The difference between ignorance and apathy? I don't know and I don't care.
1096,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,Of course I know what soy milk is. I have it all the time.
1107,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,Discover your inner bubble gum.
1114,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"Yes my son I started the ""Go Green Movement"" long before the oil crisis of ""72""."
1117,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,It adds color and bounce to an otherwise dull life.
1118,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,I don't see color but I do sit on it.
1139,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,It's about to hatch.
949,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Enlightment requires an activated core
941,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"Make yourself comfortable. I don't get many visitors up here, but the view is great."
1053,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,You were expecting a 'Pot of Gold'?
929,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,The most important thing to remember is that life has its ups and downs.
652,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"So, you wish to learn Hacky Sack."
678,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,The secret to eternal happiness is proper ergonomics.
940,2257,2,1,46,49,1.1020408163265305,0.06008000589338672,598,"You've come far my friend, now I will tell you the secret to nirvana, ""it's blowing in the wind."""
706,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,And the green is to show that we care about the environment!
729,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,And you mean to tell that I've come all this way to find out that true enlightenment is really found by meditating on a green rock?
624,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,I’m only here because the high altitude keeps inflated.
733,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,Softer on the buns means quicker enlightment
737,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Trump needs stability.
758,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,I'll sit this one out!
688,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"So, you found me. Big deal. Drop and give me ten."
848,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,"Well Jim, this is what a Vulcan Hemorrhoid looks like just before the Hemorrhoid sharushan hali-kal"
851,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Do you need help with that? I can bring the up the taquela.
873,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,Most days I feel kind of blue.
881,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,"It's better than nothing, but I'd rather have a red one."
897,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,It matches any color scheme.
900,2257,2,1,46,49,1.1020408163265305,0.06008000589338672,598,Leave the pod.....
925,2257,0,5,44,49,1.1020408163265305,0.0436912672743712,598,Have you come searching for you core strength?
830,2257,1,3,45,49,1.1020408163265305,0.05252872520911736,598,I decided to go green.
1112,2422,1,3,46,50,1.1,0.05150787536377128,598,"Go, my son, there are greener pastures out there!"
1149,2422,0,5,45,50,1.1,0.04285714285714286,598,It's all about balance and a strong core.
1192,2422,1,3,46,50,1.1,0.05150787536377128,598,"Santa -- ""I grew weary of all that cold snow in the north pole so during my holiday break I'm chilling here in the south pole."""
1386,2422,0,5,45,50,1.1,0.04285714285714286,598,"Nice chair, Ikea?"
1626,2422,0,5,45,50,1.1,0.04285714285714286,598,Can't wait till Easter!
1643,2422,0,5,45,50,1.1,0.04285714285714286,598,Would you mind waiting for the photographer to return from lunch? $19.95 gets you two 8X10s and six 5X7s!
2471,2422,0,5,45,50,1.1,0.04285714285714286,598,"I'm sorry, but admission to the gallery is free for members, seniors, children, neanderthals and bats only."
2045,2422,1,3,46,50,1.1,0.05150787536377128,598,"Hopefully you find your peace, young wanderer...and one of these super comfy balls, only $10.99 on Amazon."
2282,2422,0,5,45,50,1.1,0.04285714285714286,598,This thing? It helps me stay centered on the core of my beliefs.
2493,2422,0,5,45,50,1.1,0.04285714285714286,598,I'm thinking of starting a spin class
2525,2422,1,3,46,50,1.1,0.05150787536377128,598,I'm so back to nature even my hemorrhoids have gone green.
2565,2422,1,3,46,50,1.1,0.05150787536377128,598,"Amazon uses delivery drones now, so why should I kill myself, you know?"
935,2422,1,3,46,50,1.1,0.05150787536377128,598,The secret of life is green jelly beans!
1654,2422,0,5,45,50,1.1,0.04285714285714286,598,Stock market..............And 'I' am the one living in a cave?.....
835,2422,1,3,46,50,1.1,0.05150787536377128,598,"Master, did you just pronounced it 'Puh-LATES' ball?"
2791,2422,1,3,46,50,1.1,0.05150787536377128,598,Welcome to my Air BandB
658,2422,2,1,47,50,1.1,0.05890150893739515,598,"Sorry for dissapointing you, but I wash my hands"
12,2422,1,3,46,50,1.1,0.05150787536377128,598,"I know leaving him doesn't seem fair, but the baggage was getting too heavy for me to handle."
664,2422,0,5,45,50,1.1,0.04285714285714286,598,So that’s the meaning of lime.
114,2422,1,3,46,50,1.1,0.05150787536377128,598,"Yes, I am the last Jedi."
178,2422,0,5,45,50,1.1,0.04285714285714286,598,"Yup: took many tries, but I ain't no Sissy!!"
67,2422,0,5,45,50,1.1,0.04285714285714286,598,"Thanks , there's not a lot ofgreen balance way up here."
306,2422,1,3,46,50,1.1,0.05150787536377128,598,Hide and seek is the new family time.
499,2422,1,3,46,50,1.1,0.05150787536377128,598,I could've saved you the trouble. I'm on Twitter now @BigBallOfHotAir!
510,2422,2,1,47,50,1.1,0.05890150893739515,598,"I know they usually turn blue, but the oxygen is so up here it causes them to turn green."
557,2422,1,3,46,50,1.1,0.05150787536377128,598,"Bouncy, bouncy, bouncy."
190,2422,0,5,45,50,1.1,0.04285714285714286,598,Doing my best to save the planet.
1904,2449,0,5,46,51,1.0980392156862746,0.042054138410837674,598,The wife calls it my 'lazy boy'.
2657,2449,2,1,48,51,1.0980392156862746,0.05776831318688719,598,This is not that kind of information hiway.
2269,2449,0,5,46,51,1.0980392156862746,0.042054138410837674,598,Inner strength is very literal.
2268,2449,0,5,46,51,1.0980392156862746,0.042054138410837674,598,You should try it. It’s such a mechaye!
2225,2449,1,3,47,51,1.0980392156862746,0.050525877359706366,598,What? We've embraced the miracles of modern medicine balls.
2062,2449,1,3,47,51,1.0980392156862746,0.050525877359706366,598,Heigh Ho! Heigh Ho! It's off to work I go.
2027,2449,0,5,46,51,1.0980392156862746,0.042054138410837674,598,I thought I was getting Amazon Prime
1520,2449,0,5,46,51,1.0980392156862746,0.042054138410837674,598,"Sorry, no toilets at this facility."
2503,2449,0,5,46,51,1.0980392156862746,0.042054138410837674,598,"Welcome! Pull up a large, green blob!"
